manufacturer,model,variant,tail_number,model_name,aircraft_name,aircraft_type,wing_type,military_civilian,role_type,year_built,description,aliases,museum_name,display_status
Fokker,F.VII,,N267,Trimotor,Josephine Ford,fixed_wing,monoplane,civilian,transport,1925,Aircraft Richard Byrd and Floyd Bennett claimed to fly over the North Pole in 1926; centrepiece of the Heroes of the Sky exhibit confirmed on the museum exhibit page September 2026,,Henry Ford Museum of American Innovation,on_display
Ford,4-AT,B,N4542,Tri-Motor,Floyd Bennett,fixed_wing,monoplane,civilian,transport,1928,Tri-Motor flown by Richard Byrd over the South Pole; confirmed on the museum Heroes of the Sky page September 2026,c/n 4-AT-15; 4AT; 4ATB,Henry Ford Museum of American Innovation,on_display
Sikorsky,VS-300,A,N28996,,,rotary_wing,,civilian,experimental,1939,First practical single-rotor helicopter in the United States; flown by Igor Sikorsky and given to the museum in 1943,c/n 1; VS300; VS300A,Henry Ford Museum of American Innovation,on_display
Pitcairn,PCA,2,NC799W,Autogiro,,rotary_wing,,civilian,experimental,1931,Pitcairn-Cierva autogiro; confirmed on the museum Heroes of the Sky page September 2026,c/n B-6; PCA2,Henry Ford Museum of American Innovation,on_display
Ford,Flivver,2A,,,,fixed_wing,monoplane,civilian,private,1926,Henry Ford's single-seat light aeroplane prototype; confirmed on the museum exhibit page September 2026,,Henry Ford Museum of American Innovation,on_display
Wright,Flyer,,,,,fixed_wing,biplane,civilian,experimental,,Replica; full-scale reproduction of the 1903 Wright Flyer,,Henry Ford Museum of American Innovation,on_display
Boeing,40,B,N285,,,fixed_wing,biplane,civilian,transport,,Mail and passenger biplane; museum exhibit text describes a re-created fuselage so the extent of original structure is unclear,c/n 896,Henry Ford Museum of American Innovation,on_display
Douglas,DC-3,201B,N21728,,,fixed_wing,monoplane,civilian,commercial_transport,,Airliner exhibit; museum exhibit text describes a re-created fuselage so the extent of original structure is unclear,c/n 02144; DC3; DC3201B,Henry Ford Museum of American Innovation,on_display
Bleriot,XI,,,,,fixed_wing,monoplane,civilian,private,,Early pre-war monoplane recorded in the collection by Aerial Visuals,,Henry Ford Museum of American Innovation,on_display
Curtiss,JN-4,C,38428,Jenny,,fixed_wing,biplane,military,trainer,,Wartime trainer recorded in the collection by Aerial Visuals,JN4; JN4C,Henry Ford Museum of American Innovation,on_display
Laird,LC-DW,,,Solution,,fixed_wing,biplane,civilian,test,,Laird Solution racer recorded in the collection by Aerial Visuals,LCDW,Henry Ford Museum of American Innovation,on_display
Lockheed,Vega,2D,N965Y,,,fixed_wing,monoplane,civilian,private,,Wooden monocoque monoplane recorded in the collection by Aerial Visuals,c/n 040; Vega2D,Henry Ford Museum of American Innovation,on_display
Stinson,SB-1,,NC857,Detroiter,,fixed_wing,biplane,civilian,private,,Detroit-built cabin biplane recorded in the collection by Aerial Visuals,c/n 201; SB1,Henry Ford Museum of American Innovation,on_display
Ryan,NYP,,N7209,,,fixed_wing,monoplane,civilian,private,,Replica; Spirit of St Louis reproduction recorded in the collection by Aerial Visuals,c/n 156,Henry Ford Museum of American Innovation,on_display
