manufacturer,model,variant,tail_number,model_name,aircraft_name,aircraft_type,wing_type,military_civilian,role_type,year_built,description,aliases,museum_name,display_status
North American,F-86,F,,Sabre,,fixed_wing,monoplane,military,fighter,,Second F-86 identified from satellite imagery at 26.28358 50.16045 inside the base perimeter south of the main gate (aerialvisuals site D). Serial unknown; probably not visible from outside.,F86; F86F,King Abdulaziz Air Base Interior Displays,on_display
English Electric,Lightning,F.1,XG313,,,fixed_wing,monoplane,military,fighter,,"Lightning F.1 XG313, the single F.1 supplied to Saudi Arabia in 1966 as a ground instructional airframe, displayed at the VIP terminal of King Abdulaziz Air Base (Wikipedia; thunder-and-lightnings.co.uk). aerialvisuals maps a Lightning at 26.28235 50.14985. No public access.",Lightning F1; F.1,King Abdulaziz Air Base Interior Displays,on_display
English Electric,Lightning,F.52,52-609,,,fixed_wing,monoplane,military,fighter,,"Ex-RAF Lightning F.2 XN767, to the RSAF 1966 as 52-655, later 52-609, painted 609; pylon-mounted at the Technical Studies Institute / aeromedical centre inside King Abdulaziz Air Base (thunder-and-lightnings.co.uk; Wikipedia; aerialvisuals site at 26.27993 50.16271). No public access.",XN767; 52-655; 609; Lightning F52; F.52,King Abdulaziz Air Base Interior Displays,on_display
Panavia,Tornado,IDS,765,,,fixed_wing,monoplane,military,ground_attack,,"RSAF Tornado IDS 765, which ran out of fuel and belly-landed in the desert during Desert Storm in January 1991, sat on a flatbed for two years and was then made into a gate guardian at King Abdulaziz Air Base (Flickr, Tony Withers, photo taken 1998). Current status unverified; no later sighting found.",Tornado IDS; 765,King Abdulaziz Air Base Interior Displays,on_display
Panavia,Tornado,ADV,2917,,,fixed_wing,monoplane,military,fighter,,"RSAF Tornado ADV 2917, a stripped shell used for static display on open days, reported mounted on a roundabout inside the Dhahran base; a second ADV was said to be on another roundabout (IPMS Tornado SIG forum, undated). Unverified; no photo found.",Tornado F3; 2917,King Abdulaziz Air Base Interior Displays,on_display
Douglas,C-47,A,42-24244,Dakota,,fixed_wing,monoplane,military,transport,,"C-47A 42-24244, ex RAF FL523 and Cyprus 5B-CAW, identified inside King Abdulaziz Air Base at 26.25547 50.16695 in an area aerialvisuals notes is not accessible to the public. Condition unknown (may be derelict rather than displayed).",DC-3; DC3; FL523; 5B-CAW; C47; C47A,King Abdulaziz Air Base Interior Displays,in_storage
Douglas,C-54,E,44-9056,Skymaster,,fixed_wing,monoplane,military,transport,,C-54E 44-9056 identified inside King Abdulaziz Air Base at 26.25580 50.16721 alongside the C-47 and three T-33s (aerialvisuals). Not publicly accessible; condition unknown.,DC-4; DC4; C54E; C54,King Abdulaziz Air Base Interior Displays,in_storage
Lockheed,T-33,A,,,Shooting Star,fixed_wing,monoplane,military,trainer,,"Three T-33As identified together at 26.25593 50.16658 inside King Abdulaziz Air Base, plus further single T-33s at 26.28418 50.14706 and at the Technical Studies Institute (aerialvisuals). Recorded here as one entry for the group; serials unknown; condition unknown.",T33; T33A; three T-33s,King Abdulaziz Air Base Interior Displays,in_storage
BAC,Strikemaster,Mk 80,,,,fixed_wing,monoplane,military,trainer,,Strikemaster identified from satellite imagery at 26.28352 50.14693 inside King Abdulaziz Air Base with an F-86 (26.28310 50.14549) and a T-33 (aerialvisuals site 8541). Serial unknown.,BAC 167; BAC167,King Abdulaziz Air Base Interior Displays,on_display
North American,F-86,F,,Sabre,,fixed_wing,monoplane,military,fighter,,"F-86 identified from satellite imagery at 26.28310 50.14549 inside King Abdulaziz Air Base, west side, with a Strikemaster and T-33 (aerialvisuals site 8541). Serial unknown; third Sabre on the base.",F86; F86F,King Abdulaziz Air Base Interior Displays,on_display
