manufacturer,model,variant,tail_number,model_name,aircraft_name,aircraft_type,wing_type,military_civilian,role_type,year_built,description,aliases,museum_name,display_status
Basler,BT-67,,FAS 117,,,fixed_wing,monoplane,military,transport,1944,"Airframe built in 1944 as a C-47; delivered to the FAS as an AC-47 gunship in March 1985 and converted to Basler BT-67 turboprop standard in 1990. Written off in a landing accident at the El Jagüey strip on 23 July 2004. The cockpit section was separated from the fuselage and painted with the number 125 in tribute to the crew killed on 4 December 1990 when AC-47 FAS 125 was downed by a surface-to-air missile over Chalatenango — so the ""125"" it wears is NOT this airframe's identity. The cabin is displayed at the Guardia de Prevención of the Primera Brigada Aérea.",BT67; BT-67; Turbo 67; C-47; C47; c/n 13964; 25409; 43-48148; FAS 125,Base Aérea de Ilopango,on_display
Dassault,MD-450,,FAS 709,Ouragan,,fixed_wing,monoplane,military,fighter,,"Ex-Israeli Ouragan; airframe series 233; delivered to the FAS on 2 September 1975. The last Ouragan to fly in Salvadoran skies; making its final ferry flight from Comalapa (MSLP) to Ilopango (MSSS) in 1989; flown by Colonel (r) Salvador Palacios Castillo ""Zacatón""; later FAS chief. On display within the Primera Brigada Aérea at Ilopango.",MD450; MD-450; Ouragan; serie 233,Base Aérea de Ilopango,on_display
SOCATA,Rallye,235G,FAS 51,,,fixed_wing,monoplane,military,trainer,,"Airframe number 13216; delivered to the FAS on 8 May 1979 and flown by the Escuela de Aviación Militar; withdrawn after serious damage in an emergency landing on 24 December 2008. The left side of the fuselage carries the name ""Tcnel. Corleto Andrade «Águila»""; the officer the national aviation museum is named after. On display within the Primera Brigada Aérea.",Rallye 235G; 235GTA; s/n 13216,Base Aérea de Ilopango,on_display
Hughes,500,D,FAS 30,,,rotary_wing,,military,utility,,Delivered to the FAS in March 1982 and flown for almost 23 years until written off in an accident on 21 January 2005. It is painted with the FALSE tail number FAS 41 in memory of the crew lost in Lago Suchitlán on 8 March 1993; its true identity is FAS 30; airframe serial 1280394D. On display within the Primera Brigada Aérea.,Hughes 500D; 500D; MD500; s/n 1280394D; FAS 41,Base Aérea de Ilopango,on_display
Bell,UH-1,H,FAS 259,Iroquois,,rotary_wing,,military,utility,,Delivered to the FAS in July 1981. On display within the Primera Brigada Aérea at Ilopango.,UH1H; UH-1H; Huey; Iroquois; c/n 12717; 70-16412; UH1,Base Aérea de Ilopango,on_display
Bell,UH-1,C,FAS 222,Iroquois,,rotary_wing,,military,utility,,Vietnam veteran: served with the 57th Assault Helicopter Company in Vietnam and Japan during 1967; Vietnam 1968; Fort Worth 1969; Vietnam 1970–71; then returned to the USA and served with the National Guard. Delivered to the FAS in December 1988. On display within the Primera Brigada Aérea. Photo credit William Martínez.,UH1C; UH-1C; Huey; Iroquois; c/n 1919; 66-15191; UH1,Base Aérea de Ilopango,on_display
Bell,UH-1,C,FAS 230,Iroquois,,rotary_wing,,military,utility,,Served in Alaska in early 1967; Fort Knox 1967; Vietnam from November 1967 to 1971; then the USA with the National Guard. Delivered to the FAS in September 1985. On display at the Casino de Aerotécnicos inside Ilopango Air Base. Photo credit William Martínez.,UH1C; UH-1C; Huey; Iroquois; c/n 1764; 66-15036; UH1,Base Aérea de Ilopango,on_display
Bell,UH-1,M,,Iroquois,,rotary_wing,,military,utility,,"Unidentified airframe with no tail number and no accessible interior; so its ID plate cannot be read. Under the thin coat of black paint on both sides of the tail boom the number 230 is legible in ""elephant"" style figures — but UH-1C FAS 230 is a separate; identified airframe displayed at the Casino de Aerotécnicos on the same base; so this marking is very probably a relic of a swapped tail boom rather than this machine's identity. Displayed at the Grupo de Operaciones Especiales (GOE); Ilopango Air Base. This is the untailed UH-1M at the GOE; distinct from UH-1M FAS 234 at the GOA and UH-1M FAS 320 at the Plaza de la Aviación.",UH1M; UH-1M; Huey; Iroquois; 230; UH1,Base Aérea de Ilopango,on_display
Bell,UH-1,M,FAS 234,Iroquois,,rotary_wing,,military,utility,,Built as a UH-1C and converted to UH-1M. Served in Vietnam from October 1966 to 1970; returned to the USA in 1970 and served at Fort Worth to 1971; Fort Carson 1972 and Fort Bragg to 1975. Delivered to the FAS in September 1985. On display at the Grupo de Operaciones Aéreas (GOA); Ilopango.,UH1M; UH-1M; Huey; Iroquois; c/n 1300; 64-14176; UH1,Base Aérea de Ilopango,in_storage
Bell,UH-1,H,FAS 299,Iroquois,,rotary_wing,,military,utility,,"Delivered to the FAS in March 1985 and retired after the 1992 peace accords. Moved in 2006 to the Escuela Militar ""Capitán General Gerardo Barrios"" and displayed west of that school's mini-stadium; removed in March 2022 and returned to Ilopango Air Base because the Escuela Militar site was being redeveloped for a sports facility. Recorded as in_storage: the source confirms only that it went back to the base; not that it has been re-erected on display. The Escuela Militar is therefore NOT listed as a current site — its aircraft display ended in March 2022.",UH1H; UH-1H; Huey; Iroquois; c/n 9102; 66-16908; UH1,Base Aérea de Ilopango,in_storage
