manufacturer,model,variant,tail_number,model_name,aircraft_name,aircraft_type,wing_type,military_civilian,role_type,year_built,description,aliases,museum_name,display_status
BAC-Aerospatiale,Concorde,102,G-BOAF,,,fixed_wing,monoplane,civilian,commercial_transport,1979,"The last Concorde built and the last to fly, landing at Filton on 26 November 2003 and now the centrepiece of the museum in its own purpose-built hangar.",Concorde 102; Type 102; Alpha Foxtrot; c/n 216,Aerospace Bristol,on_display
Bristol,Bolingbroke,IV,9048,,,fixed_wing,monoplane,military,bomber,,"Canadian-built Blenheim, ex-Royal Canadian Air Force. Long-running volunteer restoration; wings, tail cone and tailplane refitted by 2026.",Blenheim; Bolingbroke IVT; Type 149,Aerospace Bristol,under_restoration
Bristol,Beaufighter,Mk.II,BAPC.463,,,fixed_wing,monoplane,military,fighter,,"Forward fuselage section only, recovered and conserved as an exhibit; displayed inside.",Beaufighter; Type 156; BAPC 463,Aerospace Bristol,on_display
Bristol,170 Freighter,Mk.31M,NZ5911,,,fixed_wing,monoplane,military,freighter,,"Ex-Royal New Zealand Air Force Bristol Freighter, previously ZK-EPG; shipped to the UK in 2017. One of about twelve survivors and the only one in Europe. Moved outdoors in July 2026 as conservation continues.",Bristol 170; Type 170; Freighter 31M; ZK-EPG,Aerospace Bristol,under_restoration
Bristol,Britannia,Series 101,VX447,,,fixed_wing,monoplane,civilian,commercial_transport,,"Nose section only of the second Britannia prototype G-ALRX, written off at Littleton-on-Severn in 1954 and later converted into a simulator. Serial VX447 was allotted but not taken up.",Type 175; Britannia 101; G-ALRX; WB473,Aerospace Bristol,on_display
Bristol,173,Mk.1,XF785,,,rotary_wing,,military,experimental,1952,"The first British twin-rotor helicopter, first flown 3 January 1952; also carried the civil registration G-ALBN. Ex-maintenance serial 7648M.",Type 173; G-ALBN; 7648M,Aerospace Bristol,on_display
Bristol,Sycamore,HR.14,XL824,,,rotary_wing,,military,search_rescue,,"RAF Sycamore, ex-maintenance serial 8021M; previously at the Manchester Museum of Science and Industry and the RAF Museum store at Stafford before arriving at Filton in April 2015.",Type 171; Sycamore HR14; 8021M,Aerospace Bristol,on_display
British Aerospace,Sea Harrier,FA.2,ZD610,,,fixed_wing,monoplane,military,fighter,,Airlifted to the museum site by RAF Chinook in September 2015. Wears 800 and 801 Naval Air Squadron markings and the codes L-000 and R-126.,Sea Harrier FA2; FRS2; SHAR; L-000; L000,Aerospace Bristol,on_display
Bristol,Boxkite,,,,,fixed_wing,biplane,civilian,private,1964,Flying replica built in 1964 for the film 'Those Magnificent Men in Their Flying Machines'; not an original airframe.,Boxkite; Bristol Boxkite,Aerospace Bristol,on_display
Bristol,Scout,D,,,,fixed_wing,biplane,military,recon,,"Replica of the Bristol Scout single-seat WWI scout, displayed in the World War One exhibit.",Scout D; Bristol Scout,Aerospace Bristol,on_display
Bristol,F.2B Fighter,,,,,fixed_wing,biplane,military,fighter,,Original Bristol Fighter airframe frame suspended above a full replica in the World War One exhibit of the Heritage Hangar.,Brisfit; F2B; F.2B; Bristol Fighter,Aerospace Bristol,on_display
Bristol,Babe,,,,,fixed_wing,biplane,civilian,private,,Replica of the 1919 Bristol Babe single-seat ultralight biplane.,Bristol Babe; Babe,Aerospace Bristol,on_display
