manufacturer,model,variant,tail_number,model_name,aircraft_name,aircraft_type,wing_type,military_civilian,role_type,year_built,description,aliases,museum_name,display_status
Westland,Sea King,HAR.3,XZ592,,,rotary_wing,,military,search_rescue,,"RAF search and rescue Sea King, one of the aircraft that flew SAR from Lossiemouth; displayed coded H and open to visitors.",Sea King HAR3; SH-3; S-61; SH3; S61,Morayvia Sci-Tech Experience,on_display
Hawker Siddeley,Nimrod,MR.2,XV244,,,fixed_wing,monoplane,military,recon,,Complete Nimrod maritime patrol aircraft preserved at Kinloss after the type's withdrawal; the centrepiece of the outdoor display.,Nimrod MR2; HS.801,Morayvia Sci-Tech Experience,on_display
Hawker Siddeley,Nimrod,MR.2,XV240,,,fixed_wing,monoplane,military,recon,,"Forward fuselage only, up to frame 22, purchased by Morayvia and fitted out as a walk-through cockpit exhibit.",Nimrod MR2; HS.801,Morayvia Sci-Tech Experience,on_display
McDonnell Douglas,Phantom,FG.1,XV586,,,fixed_wing,monoplane,military,fighter,,"Royal Navy and RAF Phantom FG.1, the British Spey-engined variant.",Phantom FG1; F-4K; F4K,Morayvia Sci-Tech Experience,on_display
SEPECAT,Jaguar,GR.3A,XZ113,,,fixed_wing,monoplane,military,ground_attack,,RAF Jaguar displayed coded FD.,Jaguar GR3A; GR3; GR.1,Morayvia Sci-Tech Experience,on_display
Westland,Wessex,HC.2,XR528,,,rotary_wing,,military,utility,,RAF tactical support helicopter; arrived at Morayvia in 2017.,Wessex HC2; S-58; Sikorsky S-58; S58,Morayvia Sci-Tech Experience,on_display
Westland,Wessex,HU.5,XT466,,,rotary_wing,,military,utility,,Royal Navy commando assault helicopter.,Wessex HU5; S-58; Sikorsky S-58; S58,Morayvia Sci-Tech Experience,on_display
Westland,Whirlwind,HAR.10,XJ723,,,rotary_wing,,military,search_rescue,,"RAF search and rescue Whirlwind, the British Gnome-engined development of the Sikorsky S-55.",Whirlwind HAR10; S-55; Sikorsky S-55; S55,Morayvia Sci-Tech Experience,on_display
Westland,Dragonfly,HR.3,WP495,,,rotary_wing,,military,search_rescue,,"Early Royal Navy helicopter, the licence-built Sikorsky S-51, later civil registered G-AJOV.",Dragonfly HR3; S-51; G-AJOV; Sikorsky S-51; S51,Morayvia Sci-Tech Experience,on_display
de Havilland,Vampire,T.11,XD425,,,fixed_wing,monoplane,military,trainer,,"Cockpit section only, displayed coded M.",Vampire T11; DH.115; DH115,Morayvia Sci-Tech Experience,on_display
Avro,Vulcan,B.2,XH563,,,fixed_wing,monoplane,military,bomber,,Cockpit and nose section only of a V-force Vulcan.,Vulcan B2; Avro 698,Morayvia Sci-Tech Experience,on_display
Vickers,Valiant,B.1,XD875,,,fixed_wing,monoplane,military,bomber,,Cockpit section only; previously held by the Highland Aviation Museum at Inverness and moved to Morayvia after that museum closed in 2019.,Valiant B1; Vickers 706,Morayvia Sci-Tech Experience,on_display
English Electric,Lightning,F.1A,XM169,,,fixed_wing,monoplane,military,fighter,,Nose section only; previously held by the Highland Aviation Museum at Inverness and moved to Morayvia after that museum closed in 2019.,Lightning F1A; P.1B,Morayvia Sci-Tech Experience,on_display
Hawker,Hunter,F.5,WN957,,,fixed_wing,monoplane,military,fighter,,Cockpit section only.,Hunter F5; P.1067,Morayvia Sci-Tech Experience,on_display
Hunting Percival,Jet Provost,T.4,XS176,,,fixed_wing,monoplane,military,trainer,,Cockpit section only; previously held by the Highland Aviation Museum at Inverness. Some published lists give the variant as T.1.,Jet Provost T4; JP4; P.84,Morayvia Sci-Tech Experience,on_display
English Electric,Canberra,TT.18,WJ721,,,fixed_wing,monoplane,military,utility,,Cockpit section only of a target-towing Canberra.,Canberra TT18; Canberra B2,Morayvia Sci-Tech Experience,on_display
Handley Page,Herald,214,G-ASVO,,,fixed_wing,monoplane,civilian,transport,,Forward fuselage only; previously held by the Highland Aviation Museum at Inverness.,Herald 214; HPR.7; Dart Herald,Morayvia Sci-Tech Experience,on_display
Antonov,An-2,,,,,fixed_wing,biplane,civilian,utility,,"Soviet-designed utility biplane displayed in the outdoor park, carrying the number 14.",An-2; An2; Colt; Antonov 2,Morayvia Sci-Tech Experience,on_display
