manufacturer,model,variant,tail_number,model_name,aircraft_name,aircraft_type,wing_type,military_civilian,role_type,year_built,description,aliases,museum_name,display_status
North American,AT-28,D,146289,Trojan,Makasi,fixed_wing,monoplane,military,ground_attack,,"Norfolk and Suffolk Aviation Museum, Flixton. Confirmed present April 2026. Fuselage only, displayed outdoors; ex-US Navy and ex-Zaire Air Force FG-289.",AT-28D; AT28D; T-28; T28; Trojan; FG-289; AT28; FG289,Norfolk and Suffolk Aviation Museum,on_display
Mikoyan-Gurevich,MiG-15,,3794,,,fixed_wing,monoplane,military,fighter,,"Norfolk and Suffolk Aviation Museum, Flixton. Confirmed present April 2026. Czechoslovak-built Aero S-102, displayed outdoors and also wearing Polish Air Force marking 1972.",MiG-15; MiG15; S-102; S102; Fagot,Norfolk and Suffolk Aviation Museum,on_display
Boeing-Stearman,PT-27,,42-15662,Kaydet,,fixed_wing,biplane,military,trainer,,"Norfolk and Suffolk Aviation Museum, Flixton. Confirmed present April 2026. Composite Stearman airframe displayed indoors in RAF markings as FJ801.",PT-27; PT27; PT-17; Kaydet; FJ801; PT17,Norfolk and Suffolk Aviation Museum,on_display
North American,F-100,D,54-2196,Super Sabre,,fixed_wing,monoplane,military,fighter,,"Norfolk and Suffolk Aviation Museum, Flixton. Confirmed present April 2026. Ex-USAF Super Sabre displayed outdoors in Skyblazers display team markings.",F-100D; F100D; Super Sabre; Hun; F100,Norfolk and Suffolk Aviation Museum,on_display
Lockheed,T-33,A,55-4433,Shooting Star,,fixed_wing,monoplane,military,trainer,,"Norfolk and Suffolk Aviation Museum, Flixton. Confirmed present April 2026. Ex-USAF T-33A displayed outdoors, marked TR-433.",T-33A; T33A; Shooting Star; T-Bird; T33,Norfolk and Suffolk Aviation Museum,on_display
Dassault,Mystere,IVA,79,,,fixed_wing,monoplane,military,fighter,,"Norfolk and Suffolk Aviation Museum, Flixton. Confirmed present April 2026. Ex-French Air Force Mystere IVA displayed outdoors coded 2-EG.",Mystere IV; MystereIVA; MD-452; MD452,Norfolk and Suffolk Aviation Museum,on_display
FMA,IA 58,A,A-528,Pucara,Toto Juan,fixed_wing,monoplane,military,ground_attack,,"Norfolk and Suffolk Aviation Museum, Flixton. Confirmed present April 2026. Argentine Air Force Pucara captured in the Falklands in 1982, later allocated maintenance serial 8769M; displayed outdoors.",IA 58; IA58; Pucara; 8769M,Norfolk and Suffolk Aviation Museum,on_display
Short,Felixstowe,F.5,,,,fixed_wing,biplane,military,recon,,"Norfolk and Suffolk Aviation Museum, Flixton. Confirmed present April 2026. Full-size replica nose section of a Felixstowe F.5 flying boat, museum reference BAPC.390; displayed indoors. Not an original airframe.",Felixstowe F5; F.5; BAPC390,Norfolk and Suffolk Aviation Museum,on_display
Hawker,Hunter,T.53,ET-272,,,fixed_wing,monoplane,military,trainer,,"Norfolk and Suffolk Aviation Museum, Flixton. Confirmed present April 2026. Nose section only of an ex-Royal Danish Air Force Hunter T.53, displayed indoors in Royal Aircraft Establishment markings.",Hunter T53; T.53; T53,Norfolk and Suffolk Aviation Museum,on_display
Vickers,Wellington,B.I,L4288,,,fixed_wing,monoplane,military,bomber,,"Norfolk and Suffolk Aviation Museum, Flixton. Confirmed present April 2026. Recovered wreckage displayed indoors as a relic rather than a complete airframe.",Wellington I; Wellington B1; Wimpy,Norfolk and Suffolk Aviation Museum,on_display
