manufacturer,model,variant,tail_number,model_name,aircraft_name,aircraft_type,wing_type,military_civilian,role_type,year_built,description,aliases,museum_name,display_status
de Havilland,Tiger Moth,Mk II,BB807,DH.82A,,fixed_wing,biplane,military,trainer,,"de Havilland Tiger Moth II, civil registration G-ADWO. Displayed inside. Confirmed Dec 2024.",DH82; DH-82; DH82A; G-ADWO,Solent Sky Museum,on_display
Short,Sandringham,Mk IV,JM715,,Beachcomber,fixed_wing,monoplane,civilian,commercial_transport,,"Short Sandringham IV flying boat 'Beachcomber', ex Ansett Flying Boat Services VH-BRC; the museum's centrepiece. Confirmed Dec 2024.",S.25; S25; Sunderland; VH-BRC; Beachcomber; VHBRC,Solent Sky Museum,on_display
Supermarine,S.6,A,N248,,,fixed_wing,monoplane,civilian,experimental,,"Supermarine S.6A Schneider Trophy racing seaplane, which competed in 1929. Displayed inside. Confirmed Dec 2024.",S6A,Solent Sky Museum,on_display
Supermarine,Spitfire,F Mk 24,PK683,,,fixed_wing,monoplane,military,fighter,,"Supermarine Spitfire F Mk 24, one of the last Spitfires built. Displayed inside. Confirmed Dec 2024.",7150M,Solent Sky Museum,on_display
Saunders-Roe,SR.A/1,,TG263,,,fixed_wing,monoplane,military,fighter,,"Saunders-Roe SR.A/1, the world's only jet flying-boat fighter. Displayed inside. Confirmed Dec 2024.",SRA1; SR A1; G-12-1; G121,Solent Sky Museum,on_display
de Havilland Canada,Chipmunk,T.10,WK570,,,fixed_wing,monoplane,military,trainer,,Chipmunk T.10 fuselage used as a walk-in exhibit. Confirmed on display inside Dec 2024.,DHC-1; DHC1,Solent Sky Museum,on_display
de Havilland,Vampire,T.11,XD596,,,fixed_wing,monoplane,military,trainer,,de Havilland Vampire T.11 held in store and not on public display. Last reported Apr 2012.,,Solent Sky Museum,in_storage
de Havilland,Vampire,T.11,XE998,,,fixed_wing,monoplane,military,trainer,,"de Havilland Vampire T.11, later Swiss U-1215. Displayed inside. Confirmed Dec 2024.",U-1215; U1215,Solent Sky Museum,on_display
Supermarine,Swift,F.7,XF114,,,fixed_wing,monoplane,military,fighter,,"Supermarine Swift F.7, civil registration G-SWIF; under rebuild at the museum. Last reported Dec 2024.",G-SWIF,Solent Sky Museum,under_restoration
de Havilland,Sea Vixen,FAW.2,XJ571,,,fixed_wing,monoplane,military,fighter,,"de Havilland Sea Vixen FAW.2, coded 242/R. Displayed inside. Confirmed Dec 2024.",8140M,Solent Sky Museum,on_display
Folland,Gnat,F.1,XK740,,,fixed_wing,monoplane,military,fighter,,Folland Gnat F.1 single-seat fighter. Displayed inside. Confirmed Dec 2024.,8396M,Solent Sky Museum,on_display
Saro,Skeeter,AOP.12,XL770,,,rotary_wing,,military,recon,,Saro Skeeter AOP.12. Displayed inside. Confirmed Dec 2024.,Saunders-Roe Skeeter; SaundersRoe Skeeter,Solent Sky Museum,on_display
Hawker Siddeley,Harrier,GR.3,XV760,,,fixed_wing,monoplane,military,ground_attack,,"Nose section only, modified to represent a Sea Harrier FRS.1. Confirmed on display inside Dec 2024.",,Solent Sky Museum,on_display
BAC,One-Eleven,Srs 539GL,ZH763,,,fixed_wing,monoplane,civilian,commercial_transport,,"Fuselage only of a BAC One-Eleven Srs 539GL in QinetiQ markings, displayed outside. Confirmed Dec 2024.",BAC 1-11; BAC 111; One Eleven; G-BGKE; OneEleven,Solent Sky Museum,on_display
