manufacturer,model,variant,tail_number,model_name,aircraft_name,aircraft_type,wing_type,military_civilian,role_type,year_built,description,aliases,museum_name,display_status
Vickers,Vimy,IV,,,,fixed_wing,biplane,military,bomber,,"The aircraft in which Alcock and Brown made the first non-stop transatlantic flight in June 1919. Serial not confirmed by the museum and left blank deliberately. Flight gallery, Level 3, unless stated.",Vimy; Vickers Vimy; FB.27; FB27,"Science Museum, London",on_display
Supermarine,Spitfire,Mk Ia,P9444,,,fixed_wing,monoplane,military,fighter,,"Marked 'RN-D' of 72 Squadron. Flight gallery, Level 3, unless stated.",Spitfire I; Spitfire Ia; Spitfire IA,"Science Museum, London",on_display
Hawker,Hurricane,Mk I,L1592,,,fixed_wing,monoplane,military,fighter,,"Marked 'KW-Z' in 615 Squadron colours; a Battle of Britain veteran. Flight gallery, Level 3, unless stated.",Hurricane I,"Science Museum, London",on_display
de Havilland,DH.60,G Gipsy Moth,G-AAAH,,Jason,fixed_wing,biplane,civilian,private,,"The aircraft in which Amy Johnson flew solo from England to Australia in 1930. Flight gallery, Level 3, unless stated.",DH60; DH.60G; Gipsy Moth; Moth; Jason,"Science Museum, London",on_display
Lockheed,10,A,G-LIOA,Electra,,fixed_wing,monoplane,civilian,commercial_transport,,"Lockheed Model 10A Electra, c/n 1037, in British Airways Ltd 1930s colours. Flight gallery, Level 3, unless stated.",Lockheed 10A; Model 10; Electra; L-10A; L10A; c/n 1037,"Science Museum, London",on_display
Fokker,E,III,210/16,Eindecker,,fixed_wing,monoplane,military,fighter,,"German First World War monoplane fighter, one of only two originals surviving. Flight gallery, Level 3, unless stated.",Fokker E.III; EIII; Eindecker; 210/16,"Science Museum, London",on_display
Supermarine,S.6B,,S1595,,,fixed_wing,monoplane,military,test,,"The Schneider Trophy winner of 1931 and holder of the world air speed record. Flight gallery, Level 3, unless stated.",S6B; Supermarine S.6B; Schneider,"Science Museum, London",on_display
Gloster,E.28/39,,W4041/G,,,fixed_wing,monoplane,military,experimental,,"Britain's first jet aircraft, first flown at Cranwell in May 1941. Flight gallery, Level 3, unless stated.",E28/39; Gloster Whittle; W4041,"Science Museum, London",on_display
Hawker,P.1127,,XP831,,,fixed_wing,monoplane,military,experimental,,"The first P.1127 prototype and the first aircraft of the line to hover. Flight gallery, Level 3, unless stated.",P1127; Hawker P.1127; Kestrel; Harrier,"Science Museum, London",on_display
Rolls-Royce,Thrust Measuring Rig,,XJ314,,Flying Bedstead,fixed_wing,monoplane,military,experimental,,Vertical thrust research rig. Ground floor. Not an aeroplane in the conventional sense; recorded as an airframe.,TMR; Flying Bedstead; Thrust Measuring Rig,"Science Museum, London",on_display
