manufacturer,model,variant,tail_number,model_name,aircraft_name,aircraft_type,wing_type,military_civilian,role_type,year_built,description,aliases,museum_name,display_status
Avro,RJ85,,EI-RJN,Avro 146-RJ85,,fixed_wing,monoplane,civilian,commercial_transport,,"City of Norwich Aviation Museum, Horsham St Faith. Ex-CityJet regional jet craned over the Northern Distributor Road into the museum in October 2020; construction number E2351.",RJ85; RJ-85; BAe 146; BAe146; c/n E2351,City of Norwich Aviation Museum,on_display
Avro,Vulcan,B.2,XM612,,,fixed_wing,monoplane,military,bomber,,"City of Norwich Aviation Museum, Horsham St Faith. Complete Vulcan displayed outdoors; a Black Buck veteran of the Falklands campaign.",Vulcan B2; Avro 698,City of Norwich Aviation Museum,on_display
Blackburn,Buccaneer,S.1,XN967,,,fixed_wing,monoplane,military,ground_attack,,"City of Norwich Aviation Museum, Horsham St Faith. Nose section only, marked 233 and carrying naval instructional number A2627; displayed indoors.",Buccaneer S1; NA.39; NA39; A2627,City of Norwich Aviation Museum,on_display
Cessna,401,,G-OVNE,,,fixed_wing,monoplane,civilian,transport,,"City of Norwich Aviation Museum, Horsham St Faith. Light twin displayed at the museum.",Cessna 401; C401,City of Norwich Aviation Museum,on_display
Dassault,Mystere,IVA,121,,,fixed_wing,monoplane,military,fighter,,"City of Norwich Aviation Museum, Horsham St Faith. Ex-French Air Force Mystere IVA displayed outdoors. Distinct from the Mystere IVA at Flixton.",Mystere IV; MystereIVA; MD-452; MD452,City of Norwich Aviation Museum,on_display
English Electric,Canberra,B.15,WH984,,,fixed_wing,monoplane,military,bomber,,"City of Norwich Aviation Museum, Horsham St Faith. Nose section only, in No. 32 Squadron markings and carrying maintenance serial 8101M; displayed outdoors.",Canberra B15; Canberra B.15; 8101M,City of Norwich Aviation Museum,on_display
English Electric,Canberra,T.17,WJ633,,,fixed_wing,monoplane,military,electronic_warfare,,"City of Norwich Aviation Museum, Horsham St Faith. Nose section only, displayed outdoors. Distinguished from the museum's Canberra B.15 nose by serial and mark.",Canberra T17; Canberra T.17,City of Norwich Aviation Museum,on_display
English Electric,Lightning,F.53,ZF592,,,fixed_wing,monoplane,military,fighter,,"City of Norwich Aviation Museum, Horsham St Faith. Ex-Royal Saudi Air Force Lightning 53-686, displayed outdoors. Some sources quote the Saudi serial as 53-700.",Lightning F53; BAC Lightning; 53-686,City of Norwich Aviation Museum,on_display
Evans,VP-2,,G-BTAZ,Volksplane,,fixed_wing,monoplane,civilian,private,,"City of Norwich Aviation Museum, Horsham St Faith. Homebuilt light aircraft displayed at the museum.",VP-2; VP2; Volksplane,City of Norwich Aviation Museum,on_display
Fokker,F27,200,G-BCDN,Friendship,,fixed_wing,monoplane,civilian,commercial_transport,,"City of Norwich Aviation Museum, Horsham St Faith. Ex-Air UK Friendship displayed outdoors.",F27; F-27; Friendship; F27-200,City of Norwich Aviation Museum,on_display
Fokker,F27,600,G-BHMY,Friendship,,fixed_wing,monoplane,civilian,freighter,,"City of Norwich Aviation Museum, Horsham St Faith. Second Friendship at the museum, an F27-600P; distinguished from G-BCDN by registration and sub-type.",F27; F-27; Friendship; F27-600,City of Norwich Aviation Museum,on_display
Gloster,Meteor,F.8,WK654,,,fixed_wing,monoplane,military,fighter,,"City of Norwich Aviation Museum, Horsham St Faith. Displayed outdoors in No. 245 Squadron markings, carrying maintenance serial 8092M.",Meteor F8; Meteor F.8; 8092M,City of Norwich Aviation Museum,on_display
Armstrong Whitworth,Meteor,NF.11,WM267,,,fixed_wing,monoplane,military,fighter,,"City of Norwich Aviation Museum, Horsham St Faith. Nose section only, displayed outdoors.",Meteor NF11; Meteor NF.11,City of Norwich Aviation Museum,on_display
Handley Page,Dart Herald,,G-ASKK,HPR.7,,fixed_wing,monoplane,civilian,commercial_transport,,"City of Norwich Aviation Museum, Horsham St Faith. Ex-Air UK Dart Herald displayed outdoors.",HPR.7; HPR7; Herald; Dart Herald,City of Norwich Aviation Museum,on_display
Hawker Siddeley,Harrier,T.4N,XW268,,,fixed_wing,monoplane,military,trainer,,"City of Norwich Aviation Museum, Horsham St Faith. Ex-Fleet Air Arm two-seat Harrier marked 68 in 899 NAS special colours; restoration in progress.",Harrier T4; Harrier T4N; T.4N,City of Norwich Aviation Museum,under_restoration
Hawker,Hunter,F.51,E-409,,,fixed_wing,monoplane,military,fighter,,"City of Norwich Aviation Museum, Horsham St Faith. Ex-Royal Danish Air Force Hunter displayed outdoors painted as RAF XE683 in No. 74 Squadron markings.",Hunter F51; Hunter F.51; XE683,City of Norwich Aviation Museum,on_display
Hawker,Hunter,,,,,fixed_wing,monoplane,military,fighter,,"City of Norwich Aviation Museum, Horsham St Faith. A second Hunter present as a nose section only, displayed indoors in No. 74 Squadron markings. Reported to be XE612 but the identity is unconfirmed, so the tail number is left blank.",Hunter; Hunter F6; XE612,City of Norwich Aviation Museum,on_display
Hawker Siddeley,Nimrod,MR.2,XV255,,,fixed_wing,monoplane,military,recon,,"City of Norwich Aviation Museum, Horsham St Faith. Complete Nimrod displayed outdoors, marked 55.",Nimrod MR2; Nimrod MRA.2; HS.801,City of Norwich Aviation Museum,on_display
Lockheed,T-33,A,51-6718,Shooting Star,,fixed_wing,monoplane,military,trainer,,"City of Norwich Aviation Museum, Horsham St Faith. Ex-USAF T-33A displayed outdoors marked TR-999. Distinct from the T-33A at Flixton.",T-33A; T33A; Shooting Star; T-Bird; T33,City of Norwich Aviation Museum,on_display
McDonnell Douglas,Phantom,FGR.2,XV426,F-4M,,fixed_wing,monoplane,military,fighter,,"City of Norwich Aviation Museum, Horsham St Faith. Nose section only, displayed indoors in No. 56 Squadron markings coded P.",F-4M; F4M; Phantom FGR2,City of Norwich Aviation Museum,on_display
SOCATA,MS.880,B,G-ASAT,Rallye,,fixed_wing,monoplane,civilian,private,,"City of Norwich Aviation Museum, Horsham St Faith. Light aircraft displayed at the museum.",MS.880B; MS880B; Rallye; Rallye Club,City of Norwich Aviation Museum,on_display
SEPECAT,Jaguar,GR.1,XX109,,,fixed_wing,monoplane,military,ground_attack,,"City of Norwich Aviation Museum, Horsham St Faith. Displayed outdoors in No. 54 Squadron markings coded GH, carrying maintenance serial 8918M.",Jaguar GR1; Jaguar GR.1; 8918M,City of Norwich Aviation Museum,on_display
SEPECAT,Jaguar,T.2A,XX830,,,fixed_wing,monoplane,military,trainer,,"City of Norwich Aviation Museum, Horsham St Faith. Nose section only, displayed indoors.",Jaguar T2; Jaguar T2A; Jaguar T.2A,City of Norwich Aviation Museum,on_display
SEPECAT,Jaguar,GR.1A,XZ375,,,fixed_wing,monoplane,military,ground_attack,,"City of Norwich Aviation Museum, Horsham St Faith. Nose section only, displayed indoors, carrying maintenance serial 9255M.",Jaguar GR1A; Jaguar GR.1A; 9255M,City of Norwich Aviation Museum,on_display
Supermarine,Scimitar,F.1,,,,fixed_wing,monoplane,military,ground_attack,,"City of Norwich Aviation Museum, Horsham St Faith. Cockpit instructional module only; no airframe serial is published, so the tail number is left blank.",Scimitar F1; Scimitar; Type 544,City of Norwich Aviation Museum,on_display
