manufacturer,model,variant,tail_number,model_name,aircraft_name,aircraft_type,wing_type,military_civilian,role_type,year_built,description,aliases,museum_name,display_status
Cessna,L-19,A,51-11989,Bird Dog,,fixed_wing,monoplane,military,recon,,"Ex US Army Cessna L-19A Bird Dog, later N33600. On display inside; confirmed Jul 2024.",L19; L19A; O-1; O1; 111989; N33600; O-1A; O1A,Army Flying Museum,on_display
Bell,AH-1,F,70-15990,Cobra,,rotary_wing,,military,ground_attack,,Ex US Army AH-1F Cobra. On display inside; confirmed Jul 2024.,AH1F; HueyCobra; AH1,Army Flying Museum,on_display
Bell,UH-1,H,AE-409,Iroquois,,rotary_wing,,military,utility,,"Ex Argentine Army UH-1H captured or acquired after the 1982 Falklands conflict, coded 656; ex US Army. On display inside; confirmed Jul 2024.",UH1H; Huey; 656; UH1,Army Flying Museum,on_display
General Aircraft,Hotspur,Mk II,HH379,,,fixed_wing,monoplane,military,transport,,"General Aircraft Hotspur II training glider, a composite airframe wearing the serial HH268. Confirmed on display Jul 2024.",HH268; BAPC-261; BAPC261,Army Flying Museum,on_display
Airspeed,Horsa,Mk I,LH208,,,fixed_wing,monoplane,military,transport,,Airspeed Horsa I assault glider displayed wearing the serial KJ351. Confirmed on display Jul 2024.,AS.51; AS51; KJ351,Army Flying Museum,on_display
Sopwith,Pup,,N5195,,,fixed_wing,biplane,military,fighter,,"Sopwith Pup, civil registration G-ABOX, representing the Royal Flying Corps origins of Army aviation. Confirmed on display Jul 2024.",G-ABOX; GABOX,Army Flying Museum,on_display
Auster,AOP,Mk 5,TJ569,,,fixed_wing,monoplane,military,recon,,"Auster AOP.5, civil registration G-AKOW. Confirmed on display Jul 2024.",Auster 5; G-AKOW; GAKOW,Army Flying Museum,on_display
General Aircraft,Hamilcar,Mk I,TK777,,,fixed_wing,monoplane,military,transport,,Forward fuselage of a General Aircraft Hamilcar I heavy assault glider. Confirmed on display Jul 2024.,,Army Flying Museum,on_display
Waco,CG-4,A,,Hadrian,,fixed_wing,monoplane,military,transport,,Waco CG-4A Hadrian assault glider displayed wearing the false serial 243809; the airframe's true identity is not recorded. Confirmed on display Jul 2024.,CG4; CG4A; Hadrian; 243809; BAPC-185; Waco Hadrian; BAPC185,Army Flying Museum,on_display
de Havilland Canada,Chipmunk,T.10,WG432,,,fixed_wing,monoplane,military,trainer,,Chipmunk T.10 coded L. Confirmed on display Jul 2024.,DHC-1; DHC1,Army Flying Museum,on_display
Auster,AOP,Mk 6,WJ358,,,fixed_wing,monoplane,military,recon,,Auster AOP.6. Confirmed on display Jul 2024.,Auster 6,Army Flying Museum,on_display
Auster,AOP,Mk 9,WZ721,,,fixed_wing,monoplane,military,recon,,Auster AOP.9. Confirmed on display Jul 2024.,Auster 9,Army Flying Museum,on_display
Auster,AOP,Mk 9,WZ724,,,fixed_wing,monoplane,military,recon,,Auster AOP.9 under long-term restoration and not on public display; last reported Jun 2017.,Auster 9,Army Flying Museum,under_restoration
Bristol,Sycamore,HR.14,XG502,,,rotary_wing,,military,search_rescue,,Bristol Sycamore HR.14. Confirmed on display inside Jul 2024.,,Army Flying Museum,on_display
ML Aviation,Utility,Mk 1,XK776,,,fixed_wing,monoplane,military,experimental,,"ML Aviation Utility Mk 1 inflatable-wing powered aircraft, an experimental Army air-portable type. Confirmed on display Jul 2024.",ML Utility; Inflatable Wing,Army Flying Museum,on_display
Saro,Skeeter,AOP.12,XL813,,,rotary_wing,,military,recon,,Saro Skeeter AOP.12. Confirmed on display Jul 2024.,Saunders-Roe Skeeter; SaundersRoe Skeeter,Army Flying Museum,on_display
Saro,Skeeter,AOP.12,XL814,,,rotary_wing,,military,recon,,Saro Skeeter AOP.12 held in store and not on public display; last reported Mar 2018.,Saunders-Roe Skeeter; SaundersRoe Skeeter,Army Flying Museum,in_storage
de Havilland Canada,Beaver,AL.1,XP821,,,fixed_wing,monoplane,military,utility,,DHC Beaver AL.1. Confirmed on display Jul 2024.,DHC-2; DHC2,Army Flying Museum,on_display
de Havilland Canada,Beaver,AL.1,XP822,,,fixed_wing,monoplane,military,utility,,DHC Beaver AL.1 displayed at the museum entrance. Confirmed Jul 2024.,DHC-2; DHC2,Army Flying Museum,on_display
