name,city,state_province,country,postal_code,region,address,website,access_type,latitude,longitude
Museo Aeroespacial de la Fuerza Aérea Boliviana,El Alto,La Paz,Bolivia,,South America,"Base Aérea de El Alto (I Brigada Aérea), Avenida Juan Pablo II, El Alto",https://museoaeroespacialfab.wixsite.com/oficial,public,-16.5030,-68.1740
I Brigada Aérea El Alto Gate Guard T-33,El Alto,La Paz,Bolivia,,South America,"Gate of I Brigada Aérea Mariscal Bernardino Bilbao Rioja, Avenida Juan Pablo II, El Alto",,public,-16.5013,-68.1751
"Plaza General de Aviación Walter Arze Rojas B-25 Monument, Cochabamba",Cochabamba,Cochabamba,Bolivia,,South America,"Rotonda Avenida 6 de Agosto y Avenida Fuerza Aérea, zona sur, Cochabamba",,public,-17.4109,-66.1646
"Biblioavión Convair T-29 Library, Cochabamba",Cochabamba,Cochabamba,Bolivia,,South America,"Plazoleta Avenida República de Suecia, barrio Wayrak'asa (San Juan Bautista), zona sur, Cochabamba",,public,-17.4198,-66.1403
"Biblioavión Boeing 737 Library, Cliza",Cliza,Cochabamba,Bolivia,,South America,"Avenida Monseñor Walter Rosales, entrance to Cliza (40 km SE of Cochabamba)",,public,-17.5885,-65.9344
"Rotonda Fuerza Aérea PC-7 Monument, Cochabamba",Cochabamba,Cochabamba,Bolivia,,South America,"Rotonda Fuerza Aérea, Tercera Villa Sud (near Jorge Wilstermann airport), Cochabamba",,public,-17.4222,-66.1667
"Grupo Aéreo de Búsqueda y Salvamento 51 Lama Monument, Cochabamba",Cochabamba,Cochabamba,Bolivia,,South America,"Avenida del Cabildo, barrio Fuerza Aérea (outside the SAR group at Jorge Wilstermann airport), Cochabamba",,public,-17.4224,-66.1712
"Politécnico Militar de Aeronáutica T-33 Monument, Cochabamba",Cochabamba,Cochabamba,Bolivia,,South America,"Rotonda Politécnico y Cuenca Río de la Plata, Avenida Politécnico, La Cabaña, Cochabamba",,public,-17.4475,-66.1409
"Plaza de Aeronaves COLMILAV / III Brigada Aérea, Santa Cruz de la Sierra",Santa Cruz de la Sierra,Santa Cruz,Bolivia,,South America,"Avenida Santos Dumont y Segundo Anillo, El Trompillo, Santa Cruz de la Sierra",,public,-17.8042,-63.1788
"Avión Pirata Constellation, Santa Cruz de la Sierra",Santa Cruz de la Sierra,Santa Cruz,Bolivia,,South America,"Plaza Boris Banzer Prada, Avenida Uruguay y calle Libertad, Santa Cruz de la Sierra",,public,-17.7757,-63.1740
"Plazuela El Aviador C-47 Monument, Trinidad",Trinidad,Beni,Bolivia,,South America,"Plazuela 'El Aviador', Segundo Anillo (Tarija side), beside runway 32 of Aeropuerto Teniente Jorge Henrich Arauz, Trinidad",,public,-14.8290,-64.9078
Oruro T-33 Monument,Oruro,Oruro,Bolivia,,South America,Monument in the city of Oruro (exact plaza not established),,public,-17.96984,-67.11483
"Avenida Las Américas AT-6 Monument, Tarija",Tarija,Tarija,Bolivia,,South America,"Avenida Las Américas / Avenida Víctor Paz Estenssoro, Barrio Las Panosas, Tarija",,public,-21.5397,-64.7309
