manufacturer,model,variant,tail_number,model_name,aircraft_name,aircraft_type,wing_type,military_civilian,role_type,year_built,description,aliases,museum_name,display_status
Canadair,CL-13,Mk.6,FAC 2024,Sabre,,fixed_wing,monoplane,military,fighter,,"Flew the FAC's last Sabre sortie (Palanquero-Cali, 1967), then served as a ground-instruction airframe and museum piece at the school; c/n 1456. Photographed at the base March 2012; FAC visit reports 2022-25 still mention the F-86 in the base's aircraft museum.",CL-13Mk.6; F-86; F-86 Sabre; Sabre Mk.6; CL-13B; c/n 1456; FAC2024; CL13Mk.6; F86; CL13B; CL13,"Escuela Militar de Aviación Marco Fidel Suárez Heritage Aircraft, Cali",on_display
Dassault,Mirage 5,COAM,FAC 3024,,,fixed_wing,monoplane,military,fighter,,"Installed on the school's new parade ground surrounded by flagpoles (volavi, 2015); one of four Mirages preserved after the 2010 retirement per the museum.",Mirage 5COAM; M5-COAM; FAC3024,"Escuela Militar de Aviación Marco Fidel Suárez Heritage Aircraft, Cali",on_display
Cessna,A-37,B,FAC 2158,Dragonfly,,fixed_wing,monoplane,military,ground_attack,,OA-37B displayed beside the Huey; has also worn the number FAC 2170 (volavi 2015).,A-37B; A37B; OA-37B; FAC 2170; FAC2158; OA37B; A37,"Escuela Militar de Aviación Marco Fidel Suárez Heritage Aircraft, Cali",on_display
North American,AT-6,D,FAC 796,Texan,,fixed_wing,monoplane,military,trainer,,On a pedestal at the entrance by the old commanders' pavilion; has also been painted FAC 798 (volavi 2015).,AT-6D; T-6; T-6D; T6D; AT-6D-NT; FAC 798; FAC796; AT6D; T6; AT6,"Escuela Militar de Aviación Marco Fidel Suárez Heritage Aircraft, Cali",on_display
Cessna,T-41,D,FAC 2406,Mescalero,,fixed_wing,monoplane,military,trainer,,Displayed in front of the old hangars (now sports hall and CITA); c/n R172-0341 (volavi 2015).,T-41D; T41D; c/n R172-0341; FAC2406; T41,"Escuela Militar de Aviación Marco Fidel Suárez Heritage Aircraft, Cali",on_display
Beechcraft,T-34,A,FAC 2311,Mentor,,fixed_wing,monoplane,military,trainer,,Displayed with the T-41 and Caudron; has also carried FAC 2301 (volavi 2015). Museum text and 2022 FAC visit report still list a T-34 at the school.,T-34A; T34A; FAC 2301; FAC2311; T34,"Escuela Militar de Aviación Marco Fidel Suárez Heritage Aircraft, Cali",on_display
Bell,UH-1,H,FAC 4473,Iroquois,,rotary_wing,,military,utility,,"Memorial Huey beside the Sabre; for a time painted as FAC 4216 (a Bell 212 lost in Operation Casa Verde, 1990) with a plaque to four aircrew (volavi 2015). Still shown to visitors in 2022.",UH-1H; UH1H; Huey; FAC 4216; FAC4473; UH1,"Escuela Militar de Aviación Marco Fidel Suárez Heritage Aircraft, Cali",on_display
Caudron,G.3,,,,,fixed_wing,biplane,military,trainer,,"Reproduction of the first FAC aircraft, marked A-1; a replica built for the school (volavi 2015).",G.3; Caudron G.III; G.III; G3; A-1; A1,"Escuela Militar de Aviación Marco Fidel Suárez Heritage Aircraft, Cali",on_display
Schweizer,SGS 2-33,,FAC 011,,,fixed_wing,monoplane,military,trainer,,Cadet-induction glider preserved at the school (volavi 2015).,SGS 2-33; 2-33; FAC011; SGS 233,"Escuela Militar de Aviación Marco Fidel Suárez Heritage Aircraft, Cali",on_display
Cessna,T-37,,,Tweet,,fixed_wing,monoplane,military,trainer,,"A T-37 Tweet is among the aircraft shown to visitors in the base's aircraft museum (FAC visit report, May 2022); serial not established.",T-37; T-37B; T37B; Tweety Bird; T37,"Escuela Militar de Aviación Marco Fidel Suárez Heritage Aircraft, Cali",on_display
de Havilland Canada,U-6,A,FAC 5115,Beaver,,fixed_wing,monoplane,military,utility,,"Beaver c/n 254, operated 1950-96; kept at the school 'en condición de museo' per the Museo Aeroespacial page, though volavi (2015) reported it maintained in flying condition as an FAC heritage aircraft.",L-20; L20; DHC-2; DHC2; U-6A; c/n 254; FAC5115; U6A; U6,"Escuela Militar de Aviación Marco Fidel Suárez Heritage Aircraft, Cali",on_display
