manufacturer,model,variant,tail_number,model_name,aircraft_name,aircraft_type,wing_type,military_civilian,role_type,year_built,description,aliases,museum_name,display_status
Douglas,C-47,B,HK-3993,Dakota,,fixed_wing,monoplane,civilian,commercial_transport,,"C-47B-11-DK c/n 26343 (USAAF 43-49082) that flew with VASP in Brazil and Sadelca in Colombia, last flight to Palmaseca 1998; the museum's centrepiece, painted in KLM colours with the false marking PH-RBA. Berlin Airlift participation claimed by the museum.",C-47B; C47B; DC-3; DC3; 43-49082; c/n 26343; PH-RBA; HK-3993P; HK3993; HK3993P; C47,Museo Aéreo Fénix,on_display
Douglas,C-47,A,HK-3630,Dakota,,fixed_wing,monoplane,civilian,commercial_transport,,Second Dakota listed in the museum inventory (aviationmuseum.eu list); history not established.,C-47A; C47A; DC-3; DC3; HK3630; C47,Museo Aéreo Fénix,on_display
Boeing,727,-59,HK-727,,,fixed_wing,monoplane,civilian,commercial_transport,,"Colombia's first 727 (c/n 19127), delivered to Avianca March 1966, later Aerosucre freighter; donated to the museum in April 2015 after 75,000 hours. Parked on the airport side of the museum fence with restricted access and deteriorating; photographed March 2024.",727-59; 727-59F; c/n 19127; HK727; 72759,Museo Aéreo Fénix,on_display
Douglas,C-118,A,HK-1703,Liftmaster,,fixed_wing,monoplane,civilian,freighter,,"Ex-HK-1274, hijacked between Medellín and Cali in 1973; stored at Cali since 2011 and now carried in JetPhotos as an Aero Fénix aircraft (photographed May 2024). Stands on the apron beside the museum.",C-118A; C118A; DC-6; DC6; HK-1274; HK1703; HK1274; C118,Museo Aéreo Fénix,on_display
Douglas,C-118,A,HK-3301,Liftmaster,,fixed_wing,monoplane,civilian,freighter,,"Second C-118A, stored at Cali with HK-1703 since 2011 and listed in the museum inventory; condition and exact position need checking.",C-118A; C118A; DC-6; DC6; HK3301; C118,Museo Aéreo Fénix,on_display
North American,SNJ-5,,HK-2049,Texan,,fixed_wing,monoplane,civilian,trainer,,Ex-FAC Texan that passed to civil use; the museum describes it as the only airworthy AT-6 in Colombia. Registered HK-2049P.,SNJ-5; AT-6; AT6; T-6; SNJ5; Harvard; HK-2049P; HK2049; T6; HK2049P,Museo Aéreo Fénix,on_display
Cessna,A-37,B,FAC 2173,Dragonfly,,fixed_wing,monoplane,military,ground_attack,,"Ex-FAC A-37B from the 1980 batch (FAC 2156-2175), on loan/donation to the museum; listed in the museum inventory.",A-37B; A37B; OA-37B; FAC2173; OA37B; A37,Museo Aéreo Fénix,on_display
Bell,UH-1,H,FAC 287,Iroquois,,rotary_wing,,military,utility,,Ex-FAC Huey from the 1969 batch numbered from FAC 280; visitors may climb inside.,UH-1H; UH1H; Huey; FAC287; UH1,Museo Aéreo Fénix,on_display
Beechcraft,18,,HK-1086,Expeditor,,fixed_wing,monoplane,civilian,transport,,Beech 18 listed as HK-1086-P in the museum inventory (the museum also refers to a Beech C-45).,18; Beech 18; C-45; C45; Expeditor; HK-1086-P; HK1086,Museo Aéreo Fénix,on_display
Beechcraft,18,S,HK-1197,Expeditor,,fixed_wing,monoplane,civilian,transport,,Second Beech 18 (18S) listed as HK-1197-P in the museum inventory.,18S; Beech 18S; D18S; HK-1197-P; HK1197,Museo Aéreo Fénix,on_display
