manufacturer,model,variant,tail_number,model_name,aircraft_name,aircraft_type,wing_type,military_civilian,role_type,year_built,description,aliases,museum_name,display_status
Mikoyan-Gurevich,MiG-21,MF,4324,Fishbed,,fixed_wing,monoplane,military,fighter,,"National treasure (bao vat quoc gia). Flown by nine pilots on 69 sorties, engaged 22 times and credited with 14 US aircraft; carries 14 victory stars. Suspended on cables in the main lobby of the new museum building since it opened on 1 November 2024.",MiG21; MiG 21; 4324; En bac; MiG21MF,Vietnam Military History Museum,on_display
Mikoyan-Gurevich,MiG-21,MF,5121,Fishbed,,fixed_wing,monoplane,military,fighter,,National treasure. The aircraft flown by Pham Tuan when he shot down a B-52 on the night of 27 December 1972. Moved to the new Nam Tu Liem site with the rest of the collection. Note that the Air Force Museum on Truong Chinh also displays a MiG-21 marked 5121.,MiG21; MiG 21; 5121; MiG21MF,Vietnam Military History Museum,on_display
Mikoyan-Gurevich,MiG-17,,2047,Fresco,,fixed_wing,monoplane,military,fighter,,Outdoor display on the left (Vietnamese equipment) side of the new museum building.,MiG17; MiG 17; 2047,Vietnam Military History Museum,on_display
Sukhoi,Su-22,M,,,,fixed_wing,monoplane,military,ground_attack,,"Outdoor display on the Vietnamese equipment side. A visitor report from February 2025 records the number 5832 on this airframe (misidentified in that report as a MiG-21); not independently confirmed, so tail_number left blank.",Su22; Su 22; Fitter; 5832; Su22M,Vietnam Military History Museum,on_display
Cessna,A-37,B,,Dragonfly,,fixed_wing,monoplane,military,ground_attack,,"Captured ex-VNAF aircraft, displayed on the right-hand (captured US/French equipment) side of the new museum.",A37; A 37; Dragonfly; A37B,Vietnam Military History Museum,on_display
Northrop,F-5,E,,Tiger II,,fixed_wing,monoplane,military,fighter,,Captured ex-VNAF aircraft on the right-hand outdoor display area of the new museum.,F5; F5E; Tiger II,Vietnam Military History Museum,on_display
Boeing Vertol,CH-47,,,Chinook,,rotary_wing,,military,transport,,Captured US/VNAF heavy-lift helicopter in the outdoor park of the new museum.,CH47; CH 47; Chinook,Vietnam Military History Museum,on_display
Lockheed,C-130,A,,Hercules,,fixed_wing,monoplane,military,transport,,Ex-VNAF Hercules in the outdoor park. A February 2025 visitor report reads the marking as 0-50001 and dates the airframe to a 1957 USAF build transferred to the VNAF in November 1972; that identity is not independently corroborated so tail_number is left blank.,C130; C 130; Hercules; 0-50001; C130A,Vietnam Military History Museum,on_display
Antonov,An-26,,,Curl,,fixed_wing,monoplane,military,transport,,VPAF transport in the outdoor park of the new museum; a February 2025 visitor report reads the number 282.,An26; An 26; Curl; 282,Vietnam Military History Museum,on_display
Boeing,B-52,,,Stratofortress,,fixed_wing,monoplane,military,bomber,,"Wreckage of a B-52 shot down over North Vietnam, displayed as recovered structure rather than a complete airframe. Sources differ on whether the remains are from a B-52D or a B-52G.",B52; B 52; Stratofortress,Vietnam Military History Museum,on_display
