name,city,state_province,country,postal_code,region,address,website,access_type,latitude,longitude
Kansas Aviation Museum,Wichita,Kansas,United States,67210,North America,3350 South George Washington Boulevard,https://kansasaviationmuseum.org/,public,37.6322,-97.2736
Combat Air Museum,Topeka,Kansas,United States,66619,North America,"7016 SE Forbes Avenue, Forbes Field",https://www.combatairmuseum.org/,public,38.9411,-95.6777
Mid-America Air Museum,Liberal,Kansas,United States,67901,North America,2000 West 2nd Street,https://liberalairmuseum.com/,public,37.0391,-100.9512
Amelia Earhart Hangar Museum,Atchison,Kansas,United States,66002,North America,16701 286th Road,https://ameliaearharthangarmuseum.org/,public,39.5685,-95.1783
B-29 Doc Hangar Education and Visitors Center,Wichita,Kansas,United States,67209,North America,1788 South Airport Road,https://www.b29doc.com/,public,37.6613,-97.4229
Museum of the Kansas National Guard,Topeka,Kansas,United States,66619,North America,125 SE Airport Drive,https://kansasguardmuseum.com/,public,38.9467,-95.6845
American Flight Museum,Topeka,Kansas,United States,66619,North America,"Hangar 612, 6930 SE Ross Street, Forbes Field",https://www.americanflightmuseum.com/,public,38.9617,-95.6812
Coffeyville Aviation Heritage Museum,Coffeyville,Kansas,United States,67337,North America,"2002 North Buckeye Street, Pfister Park",https://www.coffeyville.com/314/Aviation-Heritage-Museum,appointment,37.0655,-95.6402
Kansas Museum of History,Topeka,Kansas,United States,66615,North America,6425 SW 6th Avenue,https://www.kshs.org/museum,public,39.0561,-95.7758
Pratt B-29 Museum and All Veterans Memorial,Pratt,Kansas,United States,67124,North America,"US Highway 281 at NE 40th Street, Pratt Regional Airport",,public,37.7045,-98.7404
Pioneer-Krier Museum,Ashland,Kansas,United States,67831,North America,430 West 4th Avenue,http://www.pioneer-krier.com/,public,37.1927,-99.7725
CAF Heart of America Wing,New Century,Kansas,United States,66031,North America,"6 Aero Plaza, New Century AirCenter",https://www.cafhoa.org/,appointment,38.8306,-94.8897
CAF Jayhawk Wing,Wichita,Kansas,United States,67217,North America,2558 South Kessler Street,http://www.cafjayhawks.org/,appointment,37.6482,-97.3845
Naval Air Park at New Century AirCenter,New Century,Kansas,United States,66031,North America,New Century AirCenter,,public,38.8306,-94.8897
Cloud County Historical Museum,Concordia,Kansas,United States,66901,North America,635 Broadway Street,,public,39.5708,-97.6589
High Plains Museum,Goodland,Kansas,United States,67735,North America,1717 Cherry Avenue,https://highplainsmuseum.org/,public,39.3411,-101.7056
Reflections of Freedom Air Park,Wichita,Kansas,United States,67221,North America,"McConnell Air Force Base, 184th Wing side",https://www.mcconnell.af.mil/,restricted,37.6407,-97.2713
Eisenhower Park F-14 Memorial,WaKeeney,Kansas,United States,67672,North America,Eisenhower Park at Interstate 70 Exit 127,https://wakeeney.org/what-to-see-explore/veteran-memorials/,public,39.0150,-99.8865
Riverside Park,Independence,Kansas,United States,67301,North America,Oak Street east of 5th Street at the park entrance,https://www.independenceks.gov/199/Park-Zoo,public,37.2365,-95.7027
Dodge City Regional Airport,Dodge City,Kansas,United States,67801,North America,Airport Road terminal frontage,https://www.dodgecity.org/60/Airport,public,37.7670,-99.9643
Chase County All Veterans Memorial,Cottonwood Falls,Kansas,United States,66845,North America,"Swope Park, east of Walnut Street",,public,38.3694,-96.5332
Emporia All Veterans Memorial,Emporia,Kansas,United States,66801,North America,933 South Commercial Street,https://www.emporiaks.gov/Facilities/Facility/Details/All-Veterans-Memorial-3,public,38.3866,-96.1808
Girard Vietnam Veterans Memorial,Girard,Kansas,United States,66743,North America,Crawford County courthouse square,,public,37.5102,-94.8426
Moline City Park,Moline,Kansas,United States,67353,North America,Moline City Park,,public,37.3630,-96.2983
