manufacturer,model,variant,tail_number,model_name,aircraft_name,aircraft_type,wing_type,military_civilian,role_type,year_built,description,aliases,museum_name,display_status
Bell,UH-1,H,65-09617,Iroquois,,rotary_wing,,military,utility,,built as a UH-1D by Bell Fort Worth; acquired November 1995; TACOM loan; Hangar 602,UH1,Combat Air Museum,on_display
Fairchild,UC-61,K,N81395,Forwarder,,fixed_wing,monoplane,military,utility,1946,Fairchild 24W-46 c/n W46295 built under licence by TEMCO; donated February 1991; restored to UC-61K configuration,UC61,Combat Air Museum,on_display
Grumman,F11F,1,141811,Tiger,,fixed_wing,monoplane,military,fighter,1958,accepted by the US Navy in 1958; flown by the Blue Angels 1968 season; ex-University of Kansas; GSA transfer June 1980; ex-civil N9940,VF-33 USS Intrepid; N9940,Combat Air Museum,on_display
Grumman,F9F,5,126226,Panther,,fixed_wing,monoplane,military,fighter,1952,accepted 14 October 1952; NNAM loan,,Combat Air Museum,on_display
McDonnell,F-4,D,66-0268,Phantom II,,fixed_wing,monoplane,military,fighter,1967,F-4D-29-MC c/n 1935; delivered 12 January 1967; credited with a MiG-21 kill 12 October 1972 by Madden and Pettit; ended service with the 184th TFG Kansas ANG; arrived 16 March 1990; NMUSAF loan; 555th TFS markings,F4,Combat Air Museum,on_display
Meyers,OTW,,N15784,Out To Win,,fixed_wing,biplane,civilian,trainer,1936,serial number 1 the prototype OTW; first flight 10 May 1936; CPTP trainer at John Brown University 1939-44; later crop duster,,Combat Air Museum,on_display
PZL-Mielec,Lim-2,,N15YY,MiG-15bis,,fixed_wing,monoplane,military,fighter,1955,imported via the UK in 1986; to the museum 28 July 1997,c/n 1B01016; Polish AF 1016; SBLim-2; Lim2,Combat Air Museum,on_display
Mikoyan-Gurevich,MiG-21,PF,,Fishbed,,fixed_wing,monoplane,military,fighter,,museum marking TT 1697; Aerial Visuals identifies it as a MiG-21PFM c/n 94A4315 ex-Czechoslovak AF 4315; ex-Champlin Fighter Museum; Czechoslovak markings; tail left blank due to the conflict,MiG21,Combat Air Museum,on_display
MMIST,CQ-10,A,,Snow Goose,,fixed_wing,monoplane,military,drone,,powered parafoil UAV number 41; GSA loan,CQ10,Combat Air Museum,on_display
Republic,F-84,F,51-1659,Thunderstreak,,fixed_wing,monoplane,military,fighter,1955,F-84F-25-RE delivered 28 March 1955; ex-Maple Woods Community College acquired June 1980; 389th FBS markings buzz number FS-659; ex-civil N65034,N65034; F84,Combat Air Museum,on_display
