manufacturer,model,variant,tail_number,model_name,aircraft_name,aircraft_type,wing_type,military_civilian,role_type,year_built,description,aliases,museum_name,display_status
Douglas,C-47,B,N2805J,Skytrain,Spooky,fixed_wing,monoplane,military,ground_attack,1944,,c/n 20835;painted as an AC-47 gunship in Sgt John Levitow markings;airworthy and flown to airshows,American Flight Museum,on_display
North American,T-28,A,N212DP,Trojan,,fixed_wing,monoplane,military,trainer,1949,,USAF 49-1616,American Flight Museum,on_display
Beechcraft,T-34,A,N56ZZ,Mentor,,fixed_wing,monoplane,military,trainer,,,c/n G-798,American Flight Museum,on_display
Beechcraft,T-34,A,N54654,Mentor,,fixed_wing,monoplane,military,trainer,,,c/n BG-247,American Flight Museum,on_display
Beechcraft,T-34,A,N84639,Mentor,,fixed_wing,monoplane,military,trainer,1956,,c/n BG-241,American Flight Museum,on_display
Beechcraft,T-34,A,N855MC,Mentor,,fixed_wing,monoplane,military,trainer,,,c/n BG-189,American Flight Museum,on_display
Beechcraft,T-34,A,N88796,Mentor,,fixed_wing,monoplane,military,trainer,,,c/n BG-203,American Flight Museum,on_display
Yakovlev,Yak-52,,N1139Q,,,fixed_wing,monoplane,military,trainer,1983,,c/n 833713;Aerostar-built,American Flight Museum,on_display
Nanchang,CJ-6,,N5199Y,,,fixed_wing,monoplane,military,trainer,1968,,c/n 2432002;FAA type Yak-18A,American Flight Museum,on_display
North American,AT-6,,N37642,Texan,,fixed_wing,monoplane,military,trainer,,,c/n 10560,American Flight Museum,on_display
Cessna,T-41,,N4983R,Mescalero,,fixed_wing,monoplane,military,trainer,,,FAA type 172H c/n 17256337,American Flight Museum,on_display
Ryan,Navion,A,N6589D,Navion,,fixed_wing,monoplane,civilian,utility,,,c/n NAV-4-1702,American Flight Museum,on_display
