name,city,state_province,country,postal_code,region,address,website,access_type,latitude,longitude
133rd Airlift Wing Display Area -- Minneapolis-St Paul,Saint Paul,Minnesota,United States,55111,North America,Minneapolis-St Paul Joint Air Reserve Station; north of the air museum,https://www.133aw.ang.af.mil/,restricted,44.895675,-93.201989
148th Fighter Wing Static Displays -- Duluth,Duluth,Minnesota,United States,55811,North America,Duluth International Airport; Minnesota Air National Guard Base,https://www.148fw.ang.af.mil/,restricted,46.837553,-92.175986
Albert Lea Municipal Airport Display -- Albert Lea,Albert Lea,Minnesota,United States,,North America,,,public,43.680267,-93.364272
American Legion Post 250 -- Arlington,Arlington,Minnesota,United States,,North America,,,public,44.610817,-94.083200
American Legion Post 595 -- La Crescent,La Crescent,Minnesota,United States,,North America,,,public,43.834592,-91.301869
American Legion Post 622 -- Saint Francis,Saint Francis,Minnesota,United States,,North America,,,public,45.385406,-93.343114
American Legion Post 71 -- Duluth,Duluth,Minnesota,United States,,North America,,,public,46.737383,-92.171081
American Legion Post 80 -- Wheaton,Wheaton,Minnesota,United States,,North America,,,public,45.808847,-96.489900
American Legion Post 87 -- Alexandria,Alexandria,Minnesota,United States,,North America,,,public,45.865569,-95.388147
American Wings Air Museum,Blaine,Minnesota,United States,55449,North America,Anoka County-Blaine Airport south end,https://www.americanwings.org/,public,45.127775,-93.212825
Belle Plaine Veterans Display -- Belle Plaine,Belle Plaine,Minnesota,United States,,North America,,,public,44.615047,-93.767278
Brainerd Lakes Regional Airport Display -- Brainerd,Brainerd,Minnesota,United States,,North America,,,public,46.391672,-94.140506
Buffalo Municipal Airport Display -- Buffalo,Buffalo,Minnesota,United States,,North America,,,public,45.160433,-93.845408
Camp Ripley Army Airfield Display -- Little Falls,Little Falls,Minnesota,United States,56345,North America,Camp Ripley; Ray S. Miller Army Airfield,https://minnesotanationalguard.ng.mil/camp-ripley/,restricted,46.092664,-94.351725
Commemorative Air Force Minnesota Wing,South Saint Paul,Minnesota,United States,55075,North America,310 Airport Road Hangar 3; Fleming Field,https://cafmn.org/,public,44.861239,-93.028750
Degner Regional Airport Talon Display -- Owatonna,Owatonna,Minnesota,United States,,North America,,,public,44.121139,-93.248000
Emmons Veterans Memorial -- Emmons,Emmons,Minnesota,United States,,North America,,,public,43.501969,-93.489147
Fagen Fighters WWII Museum,Granite Falls,Minnesota,United States,56241,North America,Granite Falls Municipal Airport - Lenzen-Roe Memorial Field; US Highway 212,https://www.fagenfighterswwiimuseum.org/,public,44.750967,-95.556881
Hector Municipal Airport Display -- Hector,Hector,Minnesota,United States,,North America,,,public,44.732722,-94.718814
Hill City Veterans Display -- Hill City,Hill City,Minnesota,United States,,North America,,,public,46.990536,-93.600133
Iron Range Veterans Memorial -- Chisholm,Chisholm,Minnesota,United States,,North America,,,public,47.479569,-92.893322
Lakeville Veterans Memorial at Aronson Park -- Lakeville,Lakeville,Minnesota,United States,,North America,,,public,44.655200,-93.235303
Martin County Veterans Memorial -- Fairmont,Fairmont,Minnesota,United States,,North America,,,public,43.667950,-94.455078
McLeod County Veterans Memorial Park -- Hutchinson,Hutchinson,Minnesota,United States,,North America,,,public,44.894169,-94.366144
Minnesota Air National Guard Museum,Saint Paul,Minnesota,United States,55111,North America,670 General Miller Drive; Minneapolis-St Paul Joint Air Reserve Station,https://mnangmuseum.org/,appointment,44.892772,-93.204503
Minnesota History Center,Saint Paul,Minnesota,United States,55102,North America,345 West Kellogg Boulevard,https://www.mnhs.org/historycenter,public,44.949511,-93.105408
Minnesota Military and Veterans Museum,Little Falls,Minnesota,United States,56345,North America,Camp Ripley; Ray S. Miller Army Airfield,https://mnmilitarymuseum.org/,restricted,46.080828,-94.347314
Moose Lake Carlton County Airport Display -- Moose Lake,Moose Lake,Minnesota,United States,,North America,,,public,46.418747,-92.798614
Northland Community and Technical College -- Thief River Falls,Thief River Falls,Minnesota,United States,,North America,,,public,48.067231,-96.179344
Proctor Voodoo Display -- Proctor,Proctor,Minnesota,United States,,North America,,,public,46.742294,-92.223850
Saint Cloud Army Aviation Support Facility -- Saint Cloud,Saint Cloud,Minnesota,United States,56303,North America,St Cloud Regional Airport,https://minnesotanationalguard.ng.mil/,restricted,45.538131,-94.056150
Sleepy Eye Veterans Park -- Sleepy Eye,Sleepy Eye,Minnesota,United States,,North America,,,public,44.297644,-94.723517
Thief River Falls Regional Airport Display -- Thief River Falls,Thief River Falls,Minnesota,United States,,North America,,,public,48.066094,-96.178086
Veterans Memorial Park -- Breckenridge,Breckenridge,Minnesota,United States,,North America,,,public,46.268428,-96.587678
Veterans Memorial Park Iwo Jima in Steel -- Long Prairie,Long Prairie,Minnesota,United States,,North America,,,public,45.974108,-94.863475
VFW Post 1296 -- Bloomington,Bloomington,Minnesota,United States,,North America,,,public,44.851006,-93.284003
Vietnam Veterans of America Chapter 331 -- Ellsworth,Ellsworth,Minnesota,United States,,North America,,,public,44.731678,-92.580719
Wells Municipal Airport Display -- Wells,Wells,Minnesota,United States,,North America,,,public,43.746211,-93.773728
Willmar Municipal Airport Display -- Willmar,Willmar,Minnesota,United States,,North America,,,public,45.114394,-95.132314
Wings of the North Air Museum,Eden Prairie,Minnesota,United States,55347,North America,14893 Sierra Lane; Flying Cloud Airport,https://www.wotn.org/,public,44.820675,-93.456725
