manufacturer,model,variant,tail_number,model_name,aircraft_name,aircraft_type,wing_type,military_civilian,role_type,year_built,description,aliases,museum_name,display_status
Let,Ae-45,S,HA-OMD,,,fixed_wing,monoplane,civilian,private,,Ex-Hungarian.,Ae-45; Ae45; Aero 45; Ae45S,Luftfahrtmuseum Wernigerode,on_display
Sud Aviation,Alouette III,SA 316B,V-256,Alouette III,,rotary_wing,,military,utility,,Ex-Swiss Air Force.,Alouette III; SA 316; SA316,Luftfahrtmuseum Wernigerode,on_display
Agusta-Bell,AB 47,G-2,MM80478,Sioux,,rotary_wing,,military,utility,,"Ex-Italian, coded L.",AB 47; Bell 47; Sioux,Luftfahrtmuseum Wernigerode,on_display
Antonov,An-2,,SP-WOS,,,fixed_wing,biplane,military,utility,,Cockpit section only. Cockpit section only.,An-2; An2; Colt,Luftfahrtmuseum Wernigerode,on_display
Antonov,An-2,,HA-MER,,,fixed_wing,biplane,military,utility,,Ex-Hungarian.,An-2; An2; Colt,Luftfahrtmuseum Wernigerode,on_display
Beechcraft,Queen Air,80,5X-SEM,Queen Air,,fixed_wing,monoplane,civilian,commercial_transport,,In the Luftfahrtmuseum Wernigerode (also published as Museum für Luftfahrt und Technik Wernigerode) in the Harz.,Queen Air; Beech 65,Luftfahrtmuseum Wernigerode,on_display
Bell,UH-1,D,73+01,Iroquois,,rotary_wing,,military,utility,,Bundeswehr UH-1D.,UH-1; UH1; Huey; Iroquois; UH1D,Luftfahrtmuseum Wernigerode,on_display
Bell,UH-1,D,73+05,Iroquois,,rotary_wing,,military,utility,,Bundeswehr UH-1D.,UH-1; UH1; Huey; Iroquois; UH1D,Luftfahrtmuseum Wernigerode,on_display
Breguet,Br.1150,Atlantic,61+09,Atlantic,,fixed_wing,monoplane,military,recon,,Cockpit section of a German Navy Atlantic. Cockpit section only.,Br 1150; Atlantic; Atlantique,Luftfahrtmuseum Wernigerode,on_display
Blackburn,Buccaneer,S.2B,XX892,,,fixed_wing,monoplane,military,ground_attack,,Fuselage of an ex-Royal Air Force Buccaneer. Fuselage only.,Buccaneer,Luftfahrtmuseum Wernigerode,on_display
Bücker,Bü 181,B-1,D-EBUC,Bestmann,,fixed_wing,monoplane,military,trainer,,Also marked VN174.,Bü 181; Bu 181; Bestmann,Luftfahrtmuseum Wernigerode,on_display
Canadair,CL-13,B Sabre Mk 6,FU-972,Sabre,,fixed_wing,monoplane,military,fighter,,Ex-Belgian Air Force Sabre.,CL-13; CL13; F-86; F86; Sabre,Luftfahrtmuseum Wernigerode,on_display
Bücker,Bü 131,B,,Jungmann,,fixed_wing,biplane,military,trainer,,Spanish-built Bücker Bü 131 Jungmann.,Bü 131; Bu 131; Jungmann,Luftfahrtmuseum Wernigerode,on_display
Cessna,T-37,B,66-8002,Tweety Bird,,fixed_wing,monoplane,military,trainer,,"Ex-United States Air Force, code EN.",T-37; T37; T37B; Tweet,Luftfahrtmuseum Wernigerode,on_display
Dassault,Mirage III,R,R-2113,,,fixed_wing,monoplane,military,recon,,Ex-Swiss Air Force.,Mirage III; Mirage 3,Luftfahrtmuseum Wernigerode,on_display
de Havilland,Vampire,FB.6,XE995,,,fixed_wing,monoplane,military,fighter,,Ex-Royal Air Force.,Vampire,Luftfahrtmuseum Wernigerode,on_display
de Havilland,Venom,FB.50,J-1635,,,fixed_wing,monoplane,military,ground_attack,,Ex-Swiss Air Force.,Venom,Luftfahrtmuseum Wernigerode,on_display
Dornier,Do 27,A-4,D-EITE,,,fixed_wing,monoplane,military,utility,,In the Luftfahrtmuseum Wernigerode (also published as Museum für Luftfahrt und Technik Wernigerode) in the Harz.,Do 27; Do27,Luftfahrtmuseum Wernigerode,on_display
Dornier,Do 28,D-2,D-IBSW,Skyservant,,fixed_wing,monoplane,military,utility,,In the Luftfahrtmuseum Wernigerode (also published as Museum für Luftfahrt und Technik Wernigerode) in the Harz.,Do 28; Do28; Skyservant,Luftfahrtmuseum Wernigerode,on_display
Fiat,G.91,R/3,31+00,Gina,,fixed_wing,monoplane,military,ground_attack,,Front fuselage only.,G.91; G91; Gina,Luftfahrtmuseum Wernigerode,on_display
Fiat,G.91,R/3,,Gina,,fixed_wing,monoplane,military,ground_attack,,"Serial not recorded: the source list gives 75+00, a code that belongs to the Alouette II series.",G.91; G91; Gina,Luftfahrtmuseum Wernigerode,on_display
Fiat,G.91,R/4,31+39,Gina,,fixed_wing,monoplane,military,ground_attack,,Bundesluftwaffe G.91R/4.,G.91; G91; Gina,Luftfahrtmuseum Wernigerode,on_display
Piaggio,P.149,D,62+50,,,fixed_wing,monoplane,military,trainer,,Bundesluftwaffe trainer.,P.149; P149D; FWP 149,Luftfahrtmuseum Wernigerode,on_display
General Dynamics,F-16,A,FA02,Fighting Falcon,,fixed_wing,monoplane,military,fighter,,Fuselage of an ex-Belgian Air Force F-16A. Fuselage only.,F-16; F16; F16A; Falcon,Luftfahrtmuseum Wernigerode,on_display
General Dynamics,F-16,A,FA26,Fighting Falcon,,fixed_wing,monoplane,military,fighter,,Front fuselage of an ex-Belgian Air Force F-16A. Front fuselage / nose section only.,F-16; F16; F16A; Falcon,Luftfahrtmuseum Wernigerode,on_display
Hawker,Hunter,F.6,WV276,,,fixed_wing,monoplane,military,fighter,,"Ex-Royal Air Force, coded JE.",Hunter,Luftfahrtmuseum Wernigerode,on_display
Hindustan Aeronautics,HF-24,Marut Mk.1,,Marut,,fixed_wing,monoplane,military,ground_attack,,Indian-built HF-24 Marut. Serial left blank: the D-1256 quoted by the source list is a German glider-style registration and cannot be right for this type.,HF-24; HF24; Marut,Luftfahrtmuseum Wernigerode,on_display
Hughes,TH-55,A,D-HABN,Osage,,rotary_wing,,military,trainer,,In the Luftfahrtmuseum Wernigerode (also published as Museum für Luftfahrt und Technik Wernigerode) in the Harz.,TH-55; TH55; TH55A; Osage,Luftfahrtmuseum Wernigerode,on_display
Hunting Percival,Jet Provost,T.4,XS217,,,fixed_wing,monoplane,military,trainer,,Ex-Royal Air Force.,Jet Provost,Luftfahrtmuseum Wernigerode,on_display
Hunting Percival,Jet Provost,T.4,XW328,,,fixed_wing,monoplane,military,trainer,,Ex-Royal Air Force.,Jet Provost,Luftfahrtmuseum Wernigerode,on_display
Jodel,D.11,,,,,fixed_wing,monoplane,civilian,private,,In the Luftfahrtmuseum Wernigerode (also published as Museum für Luftfahrt und Technik Wernigerode) in the Harz.,D.11; Jodel D11,Luftfahrtmuseum Wernigerode,on_display
Let,Ae-45,S,DM-SGF,,,fixed_wing,monoplane,civilian,private,,Ex-East German registration.,Ae-45; Ae45; Aero 45; Ae45S,Luftfahrtmuseum Wernigerode,on_display
Lockheed,F-104,G,22+45,Starfighter,,fixed_wing,monoplane,military,fighter,,In the Luftfahrtmuseum Wernigerode (also published as Museum für Luftfahrt und Technik Wernigerode) in the Harz.,F-104; F104; F104G; Starfighter,Luftfahrtmuseum Wernigerode,on_display
Lockheed,F-104,G,23+09,Starfighter,,fixed_wing,monoplane,military,fighter,,In the Luftfahrtmuseum Wernigerode (also published as Museum für Luftfahrt und Technik Wernigerode) in the Harz.,F-104; F104; F104G; Starfighter,Luftfahrtmuseum Wernigerode,on_display
Lockheed,F-104,G,25+29,Starfighter,,fixed_wing,monoplane,military,fighter,,Cockpit section only. Cockpit section only.,F-104; F104; F104G; Starfighter,Luftfahrtmuseum Wernigerode,on_display
