manufacturer,model,variant,tail_number,model_name,aircraft_name,aircraft_type,wing_type,military_civilian,role_type,year_built,description,aliases,museum_name,display_status
Aérospatiale,SA 330,J Puma,ST-AXU,,,rotary_wing,,civilian,transport,,"Ex-Sudanese registered Puma. In the Hubschraubermuseum Bueckeburg, the only museum in Europe devoted entirely to rotorcraft.",SA 330; Puma,Hubschraubermuseum Bückeburg,on_display
Aérospatiale,SA 365,C3 Dauphin,D-HAAK,,,rotary_wing,,civilian,utility,,"In the Hubschraubermuseum Bueckeburg, the only museum in Europe devoted entirely to rotorcraft.",SA 365; Dauphin,Hubschraubermuseum Bückeburg,on_display
Aero Technik,WGM-21,,,,,rotary_wing,,civilian,experimental,,"German experimental rotorcraft. In the Hubschraubermuseum Bueckeburg, the only museum in Europe devoted entirely to rotorcraft.",WGM-21; WGM21,Hubschraubermuseum Bückeburg,on_display
Air & Space,18,A Flymobil,D-HOBB,,,rotary_wing,,civilian,private,,"Autogyro. In the Hubschraubermuseum Bueckeburg, the only museum in Europe devoted entirely to rotorcraft.",Air and Space 18A; Flymobil,Hubschraubermuseum Bückeburg,on_display
Bell,47,OH-13H,58-5348,Sioux,,rotary_wing,,military,utility,,"Ex-United States Army Sioux. In the Hubschraubermuseum Bueckeburg, the only museum in Europe devoted entirely to rotorcraft.",Bell 47; OH-13; OH13; Sioux,Hubschraubermuseum Bückeburg,on_display
Bell,UH-1,D,70+51,Iroquois,,rotary_wing,,military,utility,,"Bundeswehr UH-1D. In the Hubschraubermuseum Bueckeburg, the only museum in Europe devoted entirely to rotorcraft.",UH-1; UH1; Huey; Iroquois; UH1D,Hubschraubermuseum Bückeburg,on_display
Bell,UH-1,D,73+08,Iroquois,,rotary_wing,,military,utility,,"Bundeswehr UH-1D. In the Hubschraubermuseum Bueckeburg, the only museum in Europe devoted entirely to rotorcraft.",UH-1; UH1; Huey; Iroquois; UH1D,Hubschraubermuseum Bückeburg,on_display
Bensen,B-8,M,,,,rotary_wing,,civilian,private,,"Gyrocopter. In the Hubschraubermuseum Bueckeburg, the only museum in Europe devoted entirely to rotorcraft.",B-8M; B8M; Bensen B8; B8,Hubschraubermuseum Bückeburg,on_display
Bölkow,Bo 46,V1,D-9514,,,rotary_wing,,military,experimental,,"Experimental high-speed helicopter with Derschmidt rotor. In the Hubschraubermuseum Bueckeburg, the only museum in Europe devoted entirely to rotorcraft.",Bo 46; Bo46,Hubschraubermuseum Bückeburg,on_display
Bölkow,Bo 102,,,,,rotary_wing,,military,trainer,,"Ground-based helicopter training rig. In the Hubschraubermuseum Bueckeburg, the only museum in Europe devoted entirely to rotorcraft.",Bo 102; Bo102,Hubschraubermuseum Bückeburg,on_display
Bölkow,Bo 103,,D-9505,,,rotary_wing,,military,experimental,,"Ultralight single-seat helicopter prototype. In the Hubschraubermuseum Bueckeburg, the only museum in Europe devoted entirely to rotorcraft.",Bo 103; Bo103,Hubschraubermuseum Bückeburg,on_display
Bölkow,Bo 105,V3,D-HAJY,,,rotary_wing,,military,experimental,,"Third prototype of the Bo 105, the first helicopter with a hingeless rigid rotor. In the Hubschraubermuseum Bueckeburg, the only museum in Europe devoted entirely to rotorcraft.",Bo 105; Bo105,Hubschraubermuseum Bückeburg,on_display
MBB,Bo 105,M,D-HTDM,,,rotary_wing,,military,utility,,"In the Hubschraubermuseum Bueckeburg, the only museum in Europe devoted entirely to rotorcraft.",Bo 105; Bo105,Hubschraubermuseum Bückeburg,on_display
MBB,Bo 105,P-1,87+75,,,rotary_wing,,military,anti_tank,,"German Army PAH-1 anti-tank helicopter. In the Hubschraubermuseum Bueckeburg, the only museum in Europe devoted entirely to rotorcraft.",Bo 105; Bo105; PAH-1; PAH1,Hubschraubermuseum Bückeburg,on_display
Eurocopter,Bo 108,VT2,D-HBEC,,,rotary_wing,,military,experimental,,"Technology demonstrator that led to the EC 135. In the Hubschraubermuseum Bueckeburg, the only museum in Europe devoted entirely to rotorcraft.",Bo 108; Bo108; EC 135,Hubschraubermuseum Bückeburg,on_display
Bölkow,Flying Jeep,,,,,rotary_wing,,military,experimental,,"Experimental ducted-fan flying platform. In the Hubschraubermuseum Bueckeburg, the only museum in Europe devoted entirely to rotorcraft.",Bolkow Flying Jeep,Hubschraubermuseum Bückeburg,on_display
Bristol,171,Sycamore Mk 52,78+20,Sycamore,,rotary_wing,,military,search_rescue,,"Bundeswehr Sycamore. In the Hubschraubermuseum Bueckeburg, the only museum in Europe devoted entirely to rotorcraft.",Bristol 171; Sycamore,Hubschraubermuseum Bückeburg,on_display
Unidentified,Cloud Danger II,,,,,rotary_wing,,civilian,experimental,,"Mock-up. In the Hubschraubermuseum Bueckeburg, the only museum in Europe devoted entirely to rotorcraft.",Cloud Danger II,Hubschraubermuseum Bückeburg,on_display
Cornu,Nr. II,,,,,rotary_wing,,civilian,experimental,,"Reproduction of the Paul Cornu helicopter. In the Hubschraubermuseum Bueckeburg, the only museum in Europe devoted entirely to rotorcraft.",Cornu Nr II,Hubschraubermuseum Bückeburg,on_display
Dornier,Do 32,K Kiebitz,,Kiebitz,,rotary_wing,,military,experimental,,"Dornier Do 32K Kiebitz tethered observation rotor platform. In the Hubschraubermuseum Bueckeburg, the only museum in Europe devoted entirely to rotorcraft.",Do 32; Do32; Kiebitz,Hubschraubermuseum Bückeburg,on_display
Dornier,Do 33,,,,,rotary_wing,,military,experimental,,"Dornier rotorcraft project airframe. In the Hubschraubermuseum Bueckeburg, the only museum in Europe devoted entirely to rotorcraft.",Do 33; Do33,Hubschraubermuseum Bückeburg,on_display
Dornier,Do 132,,,,,rotary_wing,,military,experimental,,"Dornier hot-cycle rotorcraft project airframe. In the Hubschraubermuseum Bueckeburg, the only museum in Europe devoted entirely to rotorcraft.",Do 132; Do132,Hubschraubermuseum Bückeburg,on_display
Dornier,P 410,,,,,rotary_wing,,military,experimental,,"Dornier rotorcraft project airframe. In the Hubschraubermuseum Bueckeburg, the only museum in Europe devoted entirely to rotorcraft.",Dornier P 410; P410,Hubschraubermuseum Bückeburg,on_display
Eurocopter,Tiger,PAH-2,98+23,Tiger,,rotary_wing,,military,anti_tank,,"Prototype of the Franco-German Tiger anti-tank helicopter. In the Hubschraubermuseum Bueckeburg, the only museum in Europe devoted entirely to rotorcraft.",EC 665; Tiger; Tigre,Hubschraubermuseum Bückeburg,on_display
Focke-Achgelis,Fa 330,A-1,100406,Bachstelze,,rotary_wing,,military,recon,,"Bachstelze rotor kite towed behind U-boats. In the Hubschraubermuseum Bueckeburg, the only museum in Europe devoted entirely to rotorcraft.",Fa 330; Fa330; Bachstelze,Hubschraubermuseum Bückeburg,on_display
