manufacturer,model,variant,tail_number,model_name,aircraft_name,aircraft_type,wing_type,military_civilian,role_type,year_built,description,aliases,museum_name,display_status
Kamov,Ka-26,,D-HOAT,,,rotary_wing,,civilian,utility,,Civil-registered Ka-26. Automobil-Museum Fichtelberg (AMF) with a large ex-NVA aircraft park; inventory from the aviationmuseum.eu listing.,Ka26;Hoodlum,Deutsches Fahrzeugmuseum Fichtelberg,on_display
Mikoyan-Gurevich,MiG-21,US,24+04,,,fixed_wing,monoplane,military,trainer,,Ex-NVA two-seat MiG-21US in its post-1990 Bundeswehr code. Automobil-Museum Fichtelberg (AMF) with a large ex-NVA aircraft park; inventory from the aviationmuseum.eu listing.,MiG21;MiG21US;Mongol,Deutsches Fahrzeugmuseum Fichtelberg,on_display
Mikoyan-Gurevich,MiG-23,BN,20+44,,,fixed_wing,monoplane,military,ground_attack,,Ex-NVA MiG-23BN in its post-1990 Bundeswehr code. Automobil-Museum Fichtelberg (AMF) with a large ex-NVA aircraft park; inventory from the aviationmuseum.eu listing.,MiG23;MiG23BN;Flogger,Deutsches Fahrzeugmuseum Fichtelberg,on_display
Mikoyan-Gurevich,MiG-23,UB,20+60,,,fixed_wing,monoplane,military,trainer,,Ex-NVA two-seat MiG-23UB in its post-1990 Bundeswehr code. Automobil-Museum Fichtelberg (AMF) with a large ex-NVA aircraft park; inventory from the aviationmuseum.eu listing.,MiG23;MiG23UB;Flogger,Deutsches Fahrzeugmuseum Fichtelberg,on_display
Orlican,L-40,Meta Sokol,D-EJIV,,,fixed_wing,monoplane,civilian,private,,Czechoslovak light aircraft. Automobil-Museum Fichtelberg (AMF) with a large ex-NVA aircraft park; inventory from the aviationmuseum.eu listing.,L40;Meta Sokol;L40MetaSokol,Deutsches Fahrzeugmuseum Fichtelberg,on_display
PZL-Bielsko,SZD-30,A Pirat,D-1867,,,fixed_wing,monoplane,civilian,private,,Polish sailplane. Automobil-Museum Fichtelberg (AMF) with a large ex-NVA aircraft park; inventory from the aviationmuseum.eu listing.,SZD30;Pirat;SZD30APirat,Deutsches Fahrzeugmuseum Fichtelberg,on_display
Schneider,Sch-2,Fledermaus,D-HBAT,,,rotary_wing,,civilian,experimental,,Listed by aviationmuseum.eu as a Schneider Sch-2 Fledermaus with the helicopter registration D-HBAT; the type identification is unverified and needs on-site confirmation. Automobil-Museum Fichtelberg (AMF) with a large ex-NVA aircraft park; inventory from the aviationmuseum.eu listing.,Sch2;Fledermaus;Sch2Fledermaus,Deutsches Fahrzeugmuseum Fichtelberg,on_display
Sud Aviation,Alouette II,,76+24,,,rotary_wing,,military,utility,,Ex-Bundeswehr Alouette II. Automobil-Museum Fichtelberg (AMF) with a large ex-NVA aircraft park; inventory from the aviationmuseum.eu listing.,Alouette;SE3130;Alouette 2,Deutsches Fahrzeugmuseum Fichtelberg,on_display
Sukhoi,Su-22,UM3K,25+51,,,fixed_wing,monoplane,military,trainer,,Ex-NVA two-seat Su-22UM3K in its post-1990 Bundeswehr code. Automobil-Museum Fichtelberg (AMF) with a large ex-NVA aircraft park; inventory from the aviationmuseum.eu listing.,Su22;Su22UM3K;Fitter,Deutsches Fahrzeugmuseum Fichtelberg,on_display
Zlin,Z-37,Cmelak,D-ESUH,,,fixed_wing,monoplane,civilian,utility,,Agricultural aircraft. Automobil-Museum Fichtelberg (AMF) with a large ex-NVA aircraft park; inventory from the aviationmuseum.eu listing.,Z37;Cmelak;Z37Cmelak,Deutsches Fahrzeugmuseum Fichtelberg,on_display
