manufacturer,model,variant,tail_number,model_name,aircraft_name,aircraft_type,wing_type,military_civilian,role_type,year_built,description,aliases,museum_name,display_status
Wolfmüller,Gleitflugapparat,,,,,fixed_wing,monoplane,civilian,experimental,1907,"Original Alois Wolfmueller hang glider of 1907, one of the earliest surviving Bavarian gliding machines. Listed on the museum's own exhibit index (2026).",Wolfmueller Gleitflugapparat,Deutsches Museum Flugwerft Schleissheim,on_display
Vollmoeller,Motorflugzeug,,,,,fixed_wing,monoplane,civilian,experimental,1910,Original 1910 powered aeroplane built by the brothers Karl and Hans Vollmoeller. On the museum's exhibit index.,Vollmoeller Eindecker,Deutsches Museum Flugwerft Schleissheim,on_display
Lilienthal,Normalsegelapparat,,,,,fixed_wing,monoplane,civilian,experimental,1894,Reproduction (built 1959) of Otto Lilienthal's 1894 Normal-Segelapparat. The museum's ORIGINAL Lilienthal glider is being restored in a dedicated studio at the Flugwerft and is planned to move to the Munich Museumsinsel in 2028.,Normal-Segelapparat; NormalSegelapparat; Lilienthal Glider,Deutsches Museum Flugwerft Schleissheim,on_display
Chanute,Gleiter,,,,,fixed_wing,biplane,civilian,experimental,1904,Reproduction of the 1904 Chanute biplane glider. Listed on the museum's own exhibit index.,Chanute Glider,Deutsches Museum Flugwerft Schleissheim,on_display
Grade,Motorflugzeug,,,,,fixed_wing,monoplane,civilian,experimental,1910,Reproduction of the Hans Grade 1910 monoplane. On the museum's exhibit index.,Grade Eindecker,Deutsches Museum Flugwerft Schleissheim,on_display
Otto,Doppeldecker,,,,,fixed_wing,biplane,military,trainer,1913,"Reproduction of the Otto biplane, the standard trainer and reconnaissance type of the Royal Bavarian Flying Corps that was based at Schleissheim. Built in the museum's own glass workshop.",Otto Biplane,Deutsches Museum Flugwerft Schleissheim,on_display
Fokker,D.VII,,,,,fixed_wing,biplane,military,fighter,1918,"First World War fighter, shown in the museum's WWI military aviation section.",Fokker DVII,Deutsches Museum Flugwerft Schleissheim,on_display
Akaflieg München,Mü 10,Milan,D-1001,,,fixed_wing,monoplane,civilian,private,1934,Two-seat high performance sailplane. Part of the Deutsches Museum gliding collection at the Flugwerft.,Mü 10,Deutsches Museum Flugwerft Schleissheim,on_display
Horten,H IV,,D-10-1451,,,fixed_wing,monoplane,civilian,private,1943,Horten flying-wing sailplane. Part of the Deutsches Museum gliding collection at the Flugwerft.,H IV,Deutsches Museum Flugwerft Schleissheim,on_display
Schneider,Grunau Baby,IIb,,,,fixed_wing,monoplane,civilian,private,1944,Part of the Deutsches Museum gliding collection at the Flugwerft.,Grunau Baby,Deutsches Museum Flugwerft Schleissheim,on_display
Dittmar,Condor,IV,,,,fixed_wing,monoplane,civilian,private,1952,Part of the Deutsches Museum gliding collection at the Flugwerft.,Condor,Deutsches Museum Flugwerft Schleissheim,on_display
Schleicher,SG 38,,,,,fixed_wing,monoplane,civilian,private,1939,Schulgleiter primary trainer glider. Part of the Deutsches Museum gliding collection at the Flugwerft.,SG 38,Deutsches Museum Flugwerft Schleissheim,on_display
HKS,HKS 3,,,,,fixed_wing,monoplane,civilian,private,1955,Part of the Deutsches Museum gliding collection at the Flugwerft.,HKS 3,Deutsches Museum Flugwerft Schleissheim,on_display
Fauvel,AV-36,CR,D-8273,,,fixed_wing,monoplane,civilian,private,1957,Tailless flying-wing sailplane. Part of the Deutsches Museum gliding collection at the Flugwerft.,AV-36; AV36; AV36CR,Deutsches Museum Flugwerft Schleissheim,on_display
Schleicher,Ka 6,BR,,,,fixed_wing,monoplane,civilian,private,1958,Serial not recorded here: aviationmuseum.eu lists a Ka 6BR (D-9099) under both Deutsches Museum sites. Part of the Deutsches Museum gliding collection at the Flugwerft.,Ka 6,Deutsches Museum Flugwerft Schleissheim,on_display
DFS,Olympia Meise,,D-1469,,,fixed_wing,monoplane,civilian,private,1959,Part of the Deutsches Museum gliding collection at the Flugwerft.,Olympia Meise,Deutsches Museum Flugwerft Schleissheim,on_display
Raab,Krähe,IV,,,,fixed_wing,monoplane,civilian,private,1964,Part of the Deutsches Museum gliding collection at the Flugwerft.,Krähe,Deutsches Museum Flugwerft Schleissheim,on_display
Bölkow,Phoebus,C,D-2836,,,fixed_wing,monoplane,civilian,private,1967,Early glassfibre sailplane. Part of the Deutsches Museum gliding collection at the Flugwerft.,Phoebus,Deutsches Museum Flugwerft Schleissheim,on_display
PZL Bielsko,SZD-9,Bocian,D-8237,,,fixed_wing,monoplane,civilian,private,1970,Part of the Deutsches Museum gliding collection at the Flugwerft.,SZD-9; SZD9,Deutsches Museum Flugwerft Schleissheim,on_display
Akaflieg Karlsruhe,AK-1,,D-KEUL,,,fixed_wing,monoplane,civilian,private,1971,Motor glider. Part of the Deutsches Museum gliding collection at the Flugwerft.,AK-1; AK1,Deutsches Museum Flugwerft Schleissheim,on_display
Akaflieg Stuttgart,fs-29,TF,,,,fixed_wing,monoplane,civilian,private,1975,Research sailplane with telescoping variable-span wing. Part of the Deutsches Museum gliding collection at the Flugwerft.,fs-29; fs29; fs29TF,Deutsches Museum Flugwerft Schleissheim,on_display
Akaflieg München,Mü 27,,,,,fixed_wing,monoplane,civilian,private,1979,Part of the Deutsches Museum gliding collection at the Flugwerft.,Mü 27,Deutsches Museum Flugwerft Schleissheim,on_display
Valentin,Taifun,17E,D-KLAG,,,fixed_wing,monoplane,civilian,private,1985,Motor glider. Part of the Deutsches Museum gliding collection at the Flugwerft.,Taifun,Deutsches Museum Flugwerft Schleissheim,on_display
Akaflieg Braunschweig,SB 13,,D-1113,,,fixed_wing,monoplane,civilian,private,1988,Tailless competition sailplane. Part of the Deutsches Museum gliding collection at the Flugwerft.,SB 13,Deutsches Museum Flugwerft Schleissheim,on_display
Hütter,H 17,,D-8129,,,fixed_wing,monoplane,civilian,private,1942,Part of the Deutsches Museum gliding collection at the Flugwerft.,H 17,Deutsches Museum Flugwerft Schleissheim,on_display
Schleicher,Kranich,II,D-6171,,,fixed_wing,monoplane,civilian,private,1942,Part of the Deutsches Museum gliding collection at the Flugwerft.,Kranich,Deutsches Museum Flugwerft Schleissheim,on_display
Kaiser,Ka 1,,D-8362,,,fixed_wing,monoplane,civilian,private,1960,Part of the Deutsches Museum gliding collection at the Flugwerft.,Ka 1,Deutsches Museum Flugwerft Schleissheim,on_display
Slingsby,T-38,Grasshopper,XK824,,,fixed_wing,monoplane,civilian,private,1960,Ex-Royal Air Force primary training glider. Part of the Deutsches Museum gliding collection at the Flugwerft.,T-38; T38,Deutsches Museum Flugwerft Schleissheim,on_display
Scheibe,Mü 13,E Bergfalke I,,,,fixed_wing,monoplane,civilian,private,1952,Part of the Deutsches Museum gliding collection at the Flugwerft.,Mü 13,Deutsches Museum Flugwerft Schleissheim,on_display
Raab,Doppelraab,IV,,,,fixed_wing,monoplane,civilian,private,1953,Part of the Deutsches Museum gliding collection at the Flugwerft.,Doppelraab,Deutsches Museum Flugwerft Schleissheim,on_display
Schempp-Hirth,Gö 4,Goevier III,,,,fixed_wing,monoplane,civilian,private,1952,Part of the Deutsches Museum gliding collection at the Flugwerft.,Gö 4,Deutsches Museum Flugwerft Schleissheim,on_display
PZL Bielsko,SZD-24,Foka,D-8802,,,fixed_wing,monoplane,civilian,private,,Part of the Deutsches Museum gliding collection at the Flugwerft.,SZD-24; SZD24,Deutsches Museum Flugwerft Schleissheim,on_display
Schleicher,ASG 29,,D-2929,,,fixed_wing,monoplane,civilian,private,,Part of the Deutsches Museum gliding collection at the Flugwerft.,ASG 29,Deutsches Museum Flugwerft Schleissheim,on_display
Schleicher,K 8,B,D-1220,,,fixed_wing,monoplane,civilian,private,,Part of the Deutsches Museum gliding collection at the Flugwerft.,K 8,Deutsches Museum Flugwerft Schleissheim,on_display
Udet,U 12,Flamingo,D-1202,Flamingo,,fixed_wing,biplane,civilian,trainer,1925,Reproduction completed in 2004 of the Udet U 12 Flamingo trainer; wears D-1202. Marked (D-EOSM) in some listings.,U 12; Flamingo; U12,Deutsches Museum Flugwerft Schleissheim,on_display
Fairchild,F-24,W-46,NC8155,,,fixed_wing,monoplane,civilian,private,1946,American four-seat cabin monoplane.,F-24; F24; Fairchild 24,Deutsches Museum Flugwerft Schleissheim,on_display
Cessna,195,,N3480V,,,fixed_wing,monoplane,civilian,private,1948,Radial-engined American touring aircraft.,Cessna 195,Deutsches Museum Flugwerft Schleissheim,on_display
LFU,205,,,,,fixed_wing,monoplane,civilian,test,1968,Leichtflugtechnik-Union research aircraft used by DFVLR/DLR as a testbed for laminar-flow glassfibre wings.,LFU 205,Deutsches Museum Flugwerft Schleissheim,on_display
Hirth,Hi 27,Acrostar,D-EMKB,Acrostar,,fixed_wing,monoplane,civilian,private,1970,Aerobatic competition aircraft.,Hi 27; Acrostar; Hi27,Deutsches Museum Flugwerft Schleissheim,on_display
MBB,223,Flamingo PFM,D-EFWC,Flamingo,,fixed_wing,monoplane,civilian,trainer,1979,SIAT/MBB 223 Flamingo trainer fitted with the Porsche PFM 3200 engine.,SIAT 223; Flamingo,Deutsches Museum Flugwerft Schleissheim,on_display
Müller,DDMH 22,,D-EDMH,,,fixed_wing,biplane,civilian,private,1999,Homebuilt biplane.,DDMH 22,Deutsches Museum Flugwerft Schleissheim,on_display
Bölkow,Bo 209,Monsun,D-EFJL,Monsun,,fixed_wing,monoplane,civilian,private,1971,German two-seat light aircraft.,Bo 209; Monsun; Bo209,Deutsches Museum Flugwerft Schleissheim,on_display
Bücker,Bü 181,Bestmann,D-ECYV,Bestmann,,fixed_wing,monoplane,military,trainer,1944,"Luftwaffe basic trainer, now in civil marks.",Bü 181; Bu 181; Bestmann,Deutsches Museum Flugwerft Schleissheim,on_display
Bücker,Bü 133,Jungmeister,D-EAUU,Jungmeister,,fixed_wing,biplane,civilian,trainer,,Aerobatic biplane trainer.,Bü 133; Bu 133; Jungmeister,Deutsches Museum Flugwerft Schleissheim,on_display
Boeing,N2S,-4 Kaydet,D-EFTX,Kaydet,,fixed_wing,biplane,military,trainer,,"Boeing-Stearman US Navy primary trainer, now German-registered.",N2S; Stearman; Kaydet,Deutsches Museum Flugwerft Schleissheim,on_display
de Havilland,DH.82,A Tiger Moth,D-EHHT,Tiger Moth,,fixed_wing,biplane,military,trainer,,British basic trainer biplane.,DH.82; Tiger Moth; DH82,Deutsches Museum Flugwerft Schleissheim,on_display
Mráz,M.1,D Sokol,D-EGWP,Sokol,,fixed_wing,monoplane,civilian,private,,"Czechoslovak touring monoplane, works number 5008.",M.1 Sokol; Sokol; M1D,Deutsches Museum Flugwerft Schleissheim,on_display
Piper,L-4,J Cub,,Grasshopper,,fixed_wing,monoplane,military,utility,,Second World War liaison aircraft; recorded elsewhere as ex 44-80326. Serial left blank because listings disagree.,L-4; L4; Cub; L4J,Deutsches Museum Flugwerft Schleissheim,on_display
Pützer,Motorraab,,D-EHOG,,,fixed_wing,monoplane,civilian,private,1957,Light motorised development of the Raab Doppelraab.,Motorraab; Pützer Raab,Deutsches Museum Flugwerft Schleissheim,on_display
Lancair,IV,,D-EJKB,,,fixed_wing,monoplane,civilian,private,1991,Composite high-performance homebuilt.,Lancair IV,Deutsches Museum Flugwerft Schleissheim,on_display
Let,Z-37,A Čmelák,D-ESOZ,Čmelák,,fixed_wing,monoplane,civilian,utility,1969,Czechoslovak agricultural aircraft.,Z-37; Z37; Cmelak; Zlin Z-37; Zlin Z37,Deutsches Museum Flugwerft Schleissheim,on_display
Yakovlev,Yak-50,,DDR-WQV,,,fixed_wing,monoplane,civilian,private,1979,Soviet aerobatic monoplane in former East German GST markings.,Yak-50; Yak50; Jak-50; Jak50,Deutsches Museum Flugwerft Schleissheim,on_display
Reuter,Arco,,D-MXRM,,,fixed_wing,monoplane,civilian,private,1985,German ultralight.,UL-Arco; ULArco; Arco,Deutsches Museum Flugwerft Schleissheim,on_display
Ultraleicht,Ranger,M,,,,fixed_wing,monoplane,civilian,private,1980,Early German ultralight aircraft.,Ranger M,Deutsches Museum Flugwerft Schleissheim,on_display
Rochelt,Musculair,2,,,,fixed_wing,monoplane,civilian,experimental,1985,Human-powered aircraft flown by Holger Rochelt; world record holder for human-powered flight speed.,Musculair 2; Musculair,Deutsches Museum Flugwerft Schleissheim,on_display
Pelzner,Hängegleiter,,,,,fixed_wing,monoplane,civilian,private,1920,Reproduction built 1960 of the Pelzner hang glider. Hang glider in the museum's sport aviation display.,Hängegleiter,Deutsches Museum Flugwerft Schleissheim,on_display
Huber,Alpengleiter,,,,,fixed_wing,monoplane,civilian,private,1972,Hang glider in the museum's sport aviation display.,Alpengleiter,Deutsches Museum Flugwerft Schleissheim,on_display
Waspair,Super Gryphon,,,,,fixed_wing,monoplane,civilian,private,1980,Hang glider in the museum's sport aviation display.,Super Gryphon,Deutsches Museum Flugwerft Schleissheim,on_display
Firebird,Laser 12.8,,,,,fixed_wing,monoplane,civilian,private,1992,Hang glider in the museum's sport aviation display.,Laser 12.8,Deutsches Museum Flugwerft Schleissheim,on_display
Flight Design,Exxtacy,,,,,fixed_wing,monoplane,civilian,private,1999,Rigid-wing hang glider. Hang glider in the museum's sport aviation display.,Exxtacy,Deutsches Museum Flugwerft Schleissheim,on_display
VFW-Fokker,VFW 614,ATTAS,D-ADAM,ATTAS,,fixed_wing,monoplane,civilian,test,1985,"DLR in-flight simulator ATTAS, flown as a flying laboratory for 27 years. Withdrawn 2012 and preserved at the Flugwerft.",VFW 614; VFW614; ATTAS,Deutsches Museum Flugwerft Schleissheim,on_display
Braunschweig,LF 1,Zaunkönig,D-EBCQ,Zaunkönig,,fixed_wing,monoplane,civilian,experimental,1943,Short take-off research aircraft designed at the TH Braunschweig. Registration D-EBCQ is also claimed for a Zaunkoenig at Technik Museum Sinsheim; the Deutsches Museum lists a Zaunkoenig among its Flugwerft research aircraft.,LF 1; LF1; Zaunkönig; Zaunkoenig,Deutsches Museum Flugwerft Schleissheim,on_display
Dornier,Do 128,-6,D-IBUF,,,fixed_wing,monoplane,civilian,utility,1980,Dornier Do 128-6 Skyservant derivative used for research flying.,Do 128; Do128; Skyservant,Deutsches Museum Flugwerft Schleissheim,on_display
Focke-Wulf,Fw 44,J Stieglitz,D-ECUX,Stieglitz,,fixed_wing,biplane,military,trainer,1939,"Focke-Wulf Fw 44 Stieglitz trainer, Swedish-built Sk 12 licence airframe now in German civil marks.",Fw 44; Fw44; Stieglitz; Sk 12,Deutsches Museum Flugwerft Schleissheim,on_display
Douglas,C-47,D,14+01,,,fixed_wing,monoplane,military,transport,1944,Douglas C-47D Dakota in Bundeswehr markings 14+01.,C-47; C47; C47D; DC-3; DC3; Dakota; Skytrain,Deutsches Museum Flugwerft Schleissheim,on_display
Dornier,Do 24,T-3,HD5-3,,,fixed_wing,monoplane,military,search_rescue,1943,"Three-engined flying boat; ex-Spanish Air Force air-sea rescue airframe HD.5-3, restored in Luftwaffe markings.",Do 24; Do24; HD.5-3; HD.53,Deutsches Museum Flugwerft Schleissheim,on_display
CASA,2.111,B,B.21-77,Heinkel He 111,,fixed_wing,monoplane,military,bomber,1950,"Spanish-built CASA 2.111B, the licence version of the Heinkel He 111, displayed in He 111 configuration. Carries B.21-77 / code 64-15.",CASA 2.111; He 111; He111; Casa 2111,Deutsches Museum Flugwerft Schleissheim,on_display
Arado,Ar 66,D,,,,fixed_wing,biplane,military,trainer,,Arado Ar 66 trainer; a substantially incomplete airframe (works number 1258 reported). Listed on the museum's own exhibit index under Second World War aircraft.,Ar 66; Ar66,Deutsches Museum Flugwerft Schleissheim,under_restoration
Lockheed,T-33,A,94+47,,,fixed_wing,monoplane,military,trainer,1954,Bundesluftwaffe jet trainer.,T-33; T33; T33A; Shooting Star; T-Bird; TBird,Deutsches Museum Flugwerft Schleissheim,on_display
Mikoyan-Gurevich,MiG-15,UTI,003,,,fixed_wing,monoplane,military,trainer,1954,"Two-seat MiG-15UTI, a Polish-built SBLim-1. Displayed in the Cold War section.",MiG-15; MiG15; SBLim-1; SBLim1; Midget; MiG15UTI,Deutsches Museum Flugwerft Schleissheim,on_display
