manufacturer,model,variant,tail_number,model_name,aircraft_name,aircraft_type,wing_type,military_civilian,role_type,year_built,description,aliases,museum_name,display_status
Akaflieg Stuttgart,FS-26,,D-KFFS,,,fixed_wing,monoplane,civilian,private,,"Single-seat sailplane. Listed in the museum inventory published by aviationmuseum.eu (photo survey by Ruud Boots); the museum states that roughly 40 of some 90 airframes it has owned are on display at any time and that exhibits rotate, so presence should be checked before a visit.",FS26,Internationales Luftfahrtmuseum Manfred Pflumm,on_display
Aero,L-60,Brigadyr,OK-LGL,,,fixed_wing,monoplane,civilian,utility,,"Czechoslovak utility aircraft. Listed in the museum inventory published by aviationmuseum.eu (photo survey by Ruud Boots); the museum states that roughly 40 of some 90 airframes it has owned are on display at any time and that exhibits rotate, so presence should be checked before a visit.",L60; Brigadyr; L60Brigadyr,Internationales Luftfahrtmuseum Manfred Pflumm,on_display
Albatros,L-73,,,,,fixed_wing,biplane,civilian,commercial_transport,,"Early Albatros airliner type as listed by the museum; no serial or registration published and the identity is unverified. Listed in the museum inventory published by aviationmuseum.eu (photo survey by Ruud Boots); the museum states that roughly 40 of some 90 airframes it has owned are on display at any time and that exhibits rotate, so presence should be checked before a visit.",L73,Internationales Luftfahrtmuseum Manfred Pflumm,on_display
Anglin,J-3,Kitten,,,,fixed_wing,monoplane,civilian,private,,"Homebuilt Piper J-3 lookalike; no registration published. Listed in the museum inventory published by aviationmuseum.eu (photo survey by Ruud Boots); the museum states that roughly 40 of some 90 airframes it has owned are on display at any time and that exhibits rotate, so presence should be checked before a visit.",J3; J-3 Kitten; J3Kitten,Internationales Luftfahrtmuseum Manfred Pflumm,on_display
Antonov,An-2,TP,SP-AOG,,,fixed_wing,biplane,civilian,utility,,"Polish-registered An-2. Listed in the museum inventory published by aviationmuseum.eu (photo survey by Ruud Boots); the museum states that roughly 40 of some 90 airframes it has owned are on display at any time and that exhibits rotate, so presence should be checked before a visit.",An2; Antonov An2; Colt; An2TP,Internationales Luftfahrtmuseum Manfred Pflumm,on_display
PZL-Mielec,An-2,T,2613,,,fixed_wing,biplane,military,utility,,"Licence-built An-2 wearing the military tactical number 2613. Listed in the museum inventory published by aviationmuseum.eu (photo survey by Ruud Boots); the museum states that roughly 40 of some 90 airframes it has owned are on display at any time and that exhibits rotate, so presence should be checked before a visit.",An2; Colt; PZL An-2; An2T,Internationales Luftfahrtmuseum Manfred Pflumm,on_display
Armstrong Whitworth,Sea Hawk,,VB+136,,,fixed_wing,monoplane,military,fighter,,"Ex-Marineflieger Sea Hawk in German Navy markings. Listed in the museum inventory published by aviationmuseum.eu (photo survey by Ruud Boots); the museum states that roughly 40 of some 90 airframes it has owned are on display at any time and that exhibits rotate, so presence should be checked before a visit.",Sea Hawk Mk 100; SeaHawk,Internationales Luftfahrtmuseum Manfred Pflumm,on_display
Beagle,Terrier,2,HB-EUD,,,fixed_wing,monoplane,civilian,private,,"Ex-Auster airframe; also carries the RAF-style identity WE571. Listed in the museum inventory published by aviationmuseum.eu (photo survey by Ruud Boots); the museum states that roughly 40 of some 90 airframes it has owned are on display at any time and that exhibits rotate, so presence should be checked before a visit.",WE571; Auster Terrier,Internationales Luftfahrtmuseum Manfred Pflumm,on_display
Binder Aviatik,CP-301,S Smaragd,D-EMOZ,,,fixed_wing,monoplane,civilian,private,,"Licence-built Piel Emeraude. Listed in the museum inventory published by aviationmuseum.eu (photo survey by Ruud Boots); the museum states that roughly 40 of some 90 airframes it has owned are on display at any time and that exhibits rotate, so presence should be checked before a visit.",CP301; Smaragd; Emeraude; CP301SSmaragd,Internationales Luftfahrtmuseum Manfred Pflumm,on_display
Bücker,Bü 181,B-1 Bestmann,25039,,,fixed_wing,monoplane,military,trainer,,"Displayed with the number 25039. Listed in the museum inventory published by aviationmuseum.eu (photo survey by Ruud Boots); the museum states that roughly 40 of some 90 airframes it has owned are on display at any time and that exhibits rotate, so presence should be checked before a visit.",Bu181; Bestmann; Bu 181; Bü181B1Bestmann,Internationales Luftfahrtmuseum Manfred Pflumm,on_display
Canadair,CL-13,Sabre Mk 5,BB+141,,,fixed_wing,monoplane,military,fighter,,"Luftwaffe Canadair Sabre. Some sources describe the museum's Sabre as an F-86K; the BB+ code belongs to the Canadair Sabre Mk 5 batch. Listed in the museum inventory published by aviationmuseum.eu (photo survey by Ruud Boots); the museum states that roughly 40 of some 90 airframes it has owned are on display at any time and that exhibits rotate, so presence should be checked before a visit.",Sabre; F-86; F86; CL13; CL-13 Sabre; CL13SabreMk5,Internationales Luftfahrtmuseum Manfred Pflumm,on_display
de Havilland,Vampire,FB.6,J-1068,,,fixed_wing,monoplane,military,fighter,,"Ex-Swiss Air Force Vampire. Listed in the museum inventory published by aviationmuseum.eu (photo survey by Ruud Boots); the museum states that roughly 40 of some 90 airframes it has owned are on display at any time and that exhibits rotate, so presence should be checked before a visit.",Vampire; DH100; DH 100,Internationales Luftfahrtmuseum Manfred Pflumm,on_display
Dassault-Breguet/Dornier,Alpha Jet,A,40+74,,,fixed_wing,monoplane,military,trainer,,"Ex-Luftwaffe Alpha Jet. Listed in the museum inventory published by aviationmuseum.eu (photo survey by Ruud Boots); the museum states that roughly 40 of some 90 airframes it has owned are on display at any time and that exhibits rotate, so presence should be checked before a visit.",AlphaJet; Alpha Jet A,Internationales Luftfahrtmuseum Manfred Pflumm,on_display
Dornier,Do 27,B-2,D-EFFA,,,fixed_wing,monoplane,civilian,utility,,"Civil-registered Do 27. Listed in the museum inventory published by aviationmuseum.eu (photo survey by Ruud Boots); the museum states that roughly 40 of some 90 airframes it has owned are on display at any time and that exhibits rotate, so presence should be checked before a visit.",Do27; Do 27B; Do27B2,Internationales Luftfahrtmuseum Manfred Pflumm,on_display
Dornier,Do 27,B-3,D-ELTT,,,fixed_wing,monoplane,civilian,utility,,"Civil-registered Do 27. Listed in the museum inventory published by aviationmuseum.eu (photo survey by Ruud Boots); the museum states that roughly 40 of some 90 airframes it has owned are on display at any time and that exhibits rotate, so presence should be checked before a visit.",Do27; Do 27B; Do27B3,Internationales Luftfahrtmuseum Manfred Pflumm,on_display
Dornier,Do 335,,107,,,fixed_wing,monoplane,military,fighter,,"Full-size replica of the Do 335 Pfeil, displayed with the number 107. Listed in the museum inventory published by aviationmuseum.eu (photo survey by Ruud Boots); the museum states that roughly 40 of some 90 airframes it has owned are on display at any time and that exhibits rotate, so presence should be checked before a visit.",Do335; Pfeil; Arrow,Internationales Luftfahrtmuseum Manfred Pflumm,on_display
English Electric,Canberra,B.2,99+34,,,fixed_wing,monoplane,military,bomber,,"Ex-Luftwaffe Canberra used as a trials aircraft. Listed in the museum inventory published by aviationmuseum.eu (photo survey by Ruud Boots); the museum states that roughly 40 of some 90 airframes it has owned are on display at any time and that exhibits rotate, so presence should be checked before a visit.",Canberra; B2; Canberra B2,Internationales Luftfahrtmuseum Manfred Pflumm,on_display
Evans,VP-2,Volksplane,D-EEVP,,,fixed_wing,monoplane,civilian,private,,"Homebuilt. Listed in the museum inventory published by aviationmuseum.eu (photo survey by Ruud Boots); the museum states that roughly 40 of some 90 airframes it has owned are on display at any time and that exhibits rotate, so presence should be checked before a visit.",VP2; Volksplane; VP2Volksplane,Internationales Luftfahrtmuseum Manfred Pflumm,on_display
Fauvel,AV-36,C,D-8290,,,fixed_wing,monoplane,civilian,private,,"Tailless sailplane. Listed in the museum inventory published by aviationmuseum.eu (photo survey by Ruud Boots); the museum states that roughly 40 of some 90 airframes it has owned are on display at any time and that exhibits rotate, so presence should be checked before a visit.",AV36; AV36C,Internationales Luftfahrtmuseum Manfred Pflumm,on_display
Fiat,G.91,R/3,31+95,,,fixed_wing,monoplane,military,ground_attack,,"Ex-Luftwaffe Gina. Listed in the museum inventory published by aviationmuseum.eu (photo survey by Ruud Boots); the museum states that roughly 40 of some 90 airframes it has owned are on display at any time and that exhibits rotate, so presence should be checked before a visit.",G91; G-91; Gina; Fiat G91R3,Internationales Luftfahrtmuseum Manfred Pflumm,on_display
Fischer,Brause 35,,D-EAFB,,,fixed_wing,monoplane,civilian,private,,"Light aircraft listed by the museum; type identification unverified. Listed in the museum inventory published by aviationmuseum.eu (photo survey by Ruud Boots); the museum states that roughly 40 of some 90 airframes it has owned are on display at any time and that exhibits rotate, so presence should be checked before a visit.",Brause 35,Internationales Luftfahrtmuseum Manfred Pflumm,on_display
Fokker,E.III,,36/15,,,fixed_wing,monoplane,military,fighter,,"Replica Eindecker displayed with the number 36/15. Listed in the museum inventory published by aviationmuseum.eu (photo survey by Ruud Boots); the museum states that roughly 40 of some 90 airframes it has owned are on display at any time and that exhibits rotate, so presence should be checked before a visit.",EIII; E3; Eindecker,Internationales Luftfahrtmuseum Manfred Pflumm,on_display
Grade,Eindecker,,D-EHCI,,,fixed_wing,monoplane,civilian,private,,"Hans Grade monoplane displayed with the marking D-EHCI; almost certainly a reproduction. Listed in the museum inventory published by aviationmuseum.eu (photo survey by Ruud Boots); the museum states that roughly 40 of some 90 airframes it has owned are on display at any time and that exhibits rotate, so presence should be checked before a visit.",Grade Eindecker,Internationales Luftfahrtmuseum Manfred Pflumm,on_display
Hirth,Doppelraab,V,HB-MSK,,,fixed_wing,monoplane,civilian,private,,"Two-seat training glider. Listed in the museum inventory published by aviationmuseum.eu (photo survey by Ruud Boots); the museum states that roughly 40 of some 90 airframes it has owned are on display at any time and that exhibits rotate, so presence should be checked before a visit.",Doppelraab,Internationales Luftfahrtmuseum Manfred Pflumm,on_display
Let,L-13,Blanik,D-0840,,,fixed_wing,monoplane,civilian,private,,"Czechoslovak training glider. Listed in the museum inventory published by aviationmuseum.eu (photo survey by Ruud Boots); the museum states that roughly 40 of some 90 airframes it has owned are on display at any time and that exhibits rotate, so presence should be checked before a visit.",L13; Blanik; L13Blanik,Internationales Luftfahrtmuseum Manfred Pflumm,on_display
Let,L-60,Brigadyr,OK-LGK,,,fixed_wing,monoplane,civilian,utility,,"Second Brigadyr in the collection. Listed in the museum inventory published by aviationmuseum.eu (photo survey by Ruud Boots); the museum states that roughly 40 of some 90 airframes it has owned are on display at any time and that exhibits rotate, so presence should be checked before a visit.",L60; Brigadyr; L60Brigadyr,Internationales Luftfahrtmuseum Manfred Pflumm,on_display
Let,Z-37,Cmelak,D-ESRV,,,fixed_wing,monoplane,civilian,utility,,"Agricultural aircraft. Listed in the museum inventory published by aviationmuseum.eu (photo survey by Ruud Boots); the museum states that roughly 40 of some 90 airframes it has owned are on display at any time and that exhibits rotate, so presence should be checked before a visit.",Z37; Cmelak; Bumblebee; Z37Cmelak,Internationales Luftfahrtmuseum Manfred Pflumm,on_display
Lockheed,F-104,G,20+47,,,fixed_wing,monoplane,military,fighter,,"Ex-Luftwaffe Starfighter displayed outdoors; the 916-starfighter German fate list (2025) records it at Schwenningen in poor condition. Listed in the museum inventory published by aviationmuseum.eu (photo survey by Ruud Boots); the museum states that roughly 40 of some 90 airframes it has owned are on display at any time and that exhibits rotate, so presence should be checked before a visit.",F104; F104G; Starfighter; cn 2055,Internationales Luftfahrtmuseum Manfred Pflumm,on_display
Lockheed,T-33,A,94+64,,,fixed_wing,monoplane,military,trainer,,"Ex-Luftwaffe T-Bird. Listed in the museum inventory published by aviationmuseum.eu (photo survey by Ruud Boots); the museum states that roughly 40 of some 90 airframes it has owned are on display at any time and that exhibits rotate, so presence should be checked before a visit.",T33; T33A; Shooting Star; T-Bird,Internationales Luftfahrtmuseum Manfred Pflumm,on_display
MBB,Bo 105,,D-HMMM,,,rotary_wing,,civilian,utility,,"Civil-registered Bo 105. Listed in the museum inventory published by aviationmuseum.eu (photo survey by Ruud Boots); the museum states that roughly 40 of some 90 airframes it has owned are on display at any time and that exhibits rotate, so presence should be checked before a visit.",Bo105; Bolkow Bo 105,Internationales Luftfahrtmuseum Manfred Pflumm,on_display
Mifka,Mi-1,,D-HMIA,,,rotary_wing,,civilian,experimental,,"Small German-built experimental helicopter listed by the museum as a Mifka Mi-1; not a Mil Mi-1. Listed in the museum inventory published by aviationmuseum.eu (photo survey by Ruud Boots); the museum states that roughly 40 of some 90 airframes it has owned are on display at any time and that exhibits rotate, so presence should be checked before a visit.",Mifka Mi1; Mi1,Internationales Luftfahrtmuseum Manfred Pflumm,on_display
WSK-Mielec,MiG-15,bis,1019,,,fixed_wing,monoplane,military,fighter,,"Polish-built Lim-2 version of the MiG-15bis, displayed in Soviet markings with the number 1019. Listed in the museum inventory published by aviationmuseum.eu (photo survey by Ruud Boots); the museum states that roughly 40 of some 90 airframes it has owned are on display at any time and that exhibits rotate, so presence should be checked before a visit.",MiG15; Lim-2; Lim2; Fagot; MiG15bis,Internationales Luftfahrtmuseum Manfred Pflumm,on_display
Mikoyan-Gurevich,MiG-21,F-13,1981,,,fixed_wing,monoplane,military,fighter,,"Displayed in Hungarian Air Force markings as 1981. The same serial is quoted for a MiG-21F-13 at the Museum Kiemele in Seifertshofen; the Seifertshofen entry is left without a serial pending confirmation. Listed in the museum inventory published by aviationmuseum.eu (photo survey by Ruud Boots); the museum states that roughly 40 of some 90 airframes it has owned are on display at any time and that exhibits rotate, so presence should be checked before a visit.",MiG21; MiG21F13; Fishbed,Internationales Luftfahrtmuseum Manfred Pflumm,on_display
Nickel,Falter 1,,D-MXOX,,,fixed_wing,monoplane,civilian,private,,"Ultralight. Listed in the museum inventory published by aviationmuseum.eu (photo survey by Ruud Boots); the museum states that roughly 40 of some 90 airframes it has owned are on display at any time and that exhibits rotate, so presence should be checked before a visit.",Falter 1,Internationales Luftfahrtmuseum Manfred Pflumm,on_display
Pflumm,Schleppgleiter,,,,,fixed_wing,monoplane,civilian,experimental,,"Towed glider built by the museum's founder Manfred Pflumm; no registration. Listed in the museum inventory published by aviationmuseum.eu (photo survey by Ruud Boots); the museum states that roughly 40 of some 90 airframes it has owned are on display at any time and that exhibits rotate, so presence should be checked before a visit.",Pflumm Schleppgleiter,Internationales Luftfahrtmuseum Manfred Pflumm,on_display
Piaggio,P.149,D,D-EEHG,,,fixed_wing,monoplane,civilian,trainer,,"Focke-Wulf-built FWP.149D on the German civil register. Listed in the museum inventory published by aviationmuseum.eu (photo survey by Ruud Boots); the museum states that roughly 40 of some 90 airframes it has owned are on display at any time and that exhibits rotate, so presence should be checked before a visit.",P149; FWP149D; Piaggio P149,Internationales Luftfahrtmuseum Manfred Pflumm,on_display
