manufacturer,model,variant,tail_number,model_name,aircraft_name,aircraft_type,wing_type,military_civilian,role_type,year_built,description,aliases,museum_name,display_status
Boeing,PT-17,,,Kaydet,,fixed_wing,monoplane,military,trainer,,Listed as on display on the museum's own 2026 aircraft page; Aerial Visuals ties a PT-17A 41-1048 c/n 75-0808 registered N49926 to this site but that record is a decade old so the tail_number is left blank,Stearman; PT17,North Carolina Aviation Museum and Hall of Fame,on_display
Piper,J-3,,,Flitfire,,fixed_wing,monoplane,civilian,private,,The RAF Benevolent Fund Flitfire flown by Orville Wright; the museum's headline exhibit and confirmed on its own 2026 aircraft page; Aerial Visuals associates registration NC1776 with this site but calls the type an L-4 — registration left blank pending confirmation,Flitfire; J3,North Carolina Aviation Museum and Hall of Fame,on_display
Pilatus,P-3,05,N842JM,,,fixed_wing,monoplane,military,trainer,,Ex-Swiss Air Force A-842; on the museum's own 2026 aircraft page; registration and military serial from Aerial Visuals,A-842; c/n 480-29; P3; P305; A842,North Carolina Aviation Museum and Hall of Fame,on_display
Scottish Aviation,Bulldog,T.1,,,,fixed_wing,monoplane,military,trainer,,Ex-Royal Air Force trainer; listed on the museum's own 2026 aircraft page; no serial published,,North Carolina Aviation Museum and Hall of Fame,on_display
Piper,J-3,,,,Cub,fixed_wing,monoplane,civilian,private,,The Charlie Kulp Flying Farmer airshow Cub; listed on the museum's own 2026 aircraft page; no registration published,J3,North Carolina Aviation Museum and Hall of Fame,on_display
Scottish Aviation,Bulldog,SK 61,,,,fixed_wing,monoplane,military,trainer,,Ex-Swedish Air Force SK 61; a second Bulldog distinct from the RAF T.1; listed on the museum's own 2026 aircraft page,SK61,North Carolina Aviation Museum and Hall of Fame,on_display
Erco,415,,,Ercoupe,,fixed_wing,monoplane,civilian,private,,Listed on the museum's own 2026 aircraft page; no registration published,,North Carolina Aviation Museum and Hall of Fame,on_display
Aeronca,L-16,A,N2709A,,,fixed_wing,monoplane,military,utility,1947,FAA registry active to North Carolina Aviation Museum and Hall of Fame Asheboro; model 7BCM which is the L-16A; year 1947 from the FAA YEAR-MFR field; type confirmed on the museum's own 2026 page,7BCM; c/n 7BCM-161; L16; L16A,North Carolina Aviation Museum and Hall of Fame,on_display
Mooney,M10,,N9526V,Cadet,,fixed_wing,monoplane,civilian,private,1970,FAA registry active to North Carolina Aviation Museum and Hall of Fame Asheboro; year 1970 from the FAA YEAR-MFR field; type confirmed on the museum's own 2026 page,c/n 700016,North Carolina Aviation Museum and Hall of Fame,on_display
North American,P-51,D,,,Mustang,fixed_wing,monoplane,civilian,fighter,,Three-quarter-scale replica in the markings of George Preddy; one of a pair displayed; this is a replica and not an original Mustang,Preddy; P51; P51D,North Carolina Aviation Museum and Hall of Fame,on_display
Stolp,Starduster,,,,,fixed_wing,monoplane,civilian,private,,Homebuilt biplane listed on the museum's own 2026 aircraft page; no registration published,,North Carolina Aviation Museum and Hall of Fame,on_display
Aerosport,Quail,,,,,fixed_wing,monoplane,civilian,private,,Homebuilt listed on the museum's own 2026 aircraft page; Wikipedia describes it as a Shehane Aerosport Quail,,North Carolina Aviation Museum and Hall of Fame,on_display
Denney,Kitfox,,,,,fixed_wing,monoplane,civilian,private,,Homebuilt listed on the museum's own 2026 aircraft page; no registration published,,North Carolina Aviation Museum and Hall of Fame,on_display
Cox,Hawk,,N7VC,,,fixed_wing,monoplane,civilian,experimental,1995,FAA registry active to North Carolina Aviation Museum and Hall of Fame Asheboro; c/n A001 and year 1995 from the FAA record; probably one of the light sport or homebuilt types the museum groups together,c/n A001,North Carolina Aviation Museum and Hall of Fame,on_display
