manufacturer,model,variant,tail_number,model_name,aircraft_name,aircraft_type,wing_type,military_civilian,role_type,year_built,description,aliases,museum_name,display_status
Suomala,Aimo Suomala light helicopter,,,,,rotary_wing,,civilian,experimental,,Finnish amateur built light helicopter. Restored. No registration recorded.,Suomala kevythelikopteri; Aimo Suomala helicopter,Karhulan Ilmailukerhon Lentomuseo,on_display
Folland,Folland Gnat,Mk.1,GN-107,Gnat,,fixed_wing,monoplane,military,fighter,,Unrestored.,FollandGnat; Gnat Mk1,Karhulan Ilmailukerhon Lentomuseo,on_display
Fouga,Fouga CM 170,Magister,FM-43,Magister,,fixed_wing,monoplane,military,trainer,,Engines are run and the aircraft is taxied to keep the systems working. The first museum aircraft handed to the club in August 1992.,FougaCM170; CM.170; Magister,Karhulan Ilmailukerhon Lentomuseo,on_display
Gloster,Gauntlet,II,GL-400,Gauntlet,,fixed_wing,biplane,military,fighter,,Only surviving Gloster Gauntlet in the world. Restored to airworthy condition. Was moved to Räyskälä for wing recovering and an engine change in the late 2010s so its present location should be reconfirmed.,GlosterGauntlet; Gauntlet II,Karhulan Ilmailukerhon Lentomuseo,on_display
Mikoyan-Gurevich,MiG-21,bis,MG-116,Fishbed,,fixed_wing,monoplane,military,fighter,,On display and fitted with a braking parachute.,MiG21; MiG-21BIS; MiG21bis; Fishbed,Karhulan Ilmailukerhon Lentomuseo,on_display
Mikoyan-Gurevich,MiG-21,F-13,MG-78,Fishbed,,fixed_wing,monoplane,military,fighter,,On display.,MiG21; MiG-21F-13; MiG21F13; Fishbed,Karhulan Ilmailukerhon Lentomuseo,on_display
PIK,PIK-7,Harakka II,H-57,Harakka II,,fixed_wing,monoplane,civilian,other,,In airworthy condition.,PIK7; PIK-7; Harakka II,Karhulan Ilmailukerhon Lentomuseo,on_display
PIK,PIK-7,Harakka III,H-34,Harakka III,,fixed_wing,monoplane,civilian,other,,In airworthy condition.,PIK7; PIK-7; Harakka III,Karhulan Ilmailukerhon Lentomuseo,on_display
Saab,Saab 35,FS,DK-259,Draken,,fixed_wing,monoplane,military,fighter,,On display. Its braking parachutes are used in club gliding operations.,Saab35; J 35; J35; Draken; Saab 35FS,Karhulan Ilmailukerhon Lentomuseo,on_display
Focke-Wulf,Fw 44,J,,Stieglitz,,fixed_wing,biplane,military,trainer,,Restored biplane trainer displayed wearing the marks SZ-5. The Finnish Aviation Museums index does not confirm the airframe identity so the marks may not be its own.,Fw44; FW 44J; Stieglitz; SZ-5; SZ5,Karhulan Ilmailukerhon Lentomuseo,on_display
Harakka,Harakka,I,,Harakka,,fixed_wing,monoplane,civilian,other,,The club first primary glider preserved from 1959. Displayed at Kymi.,HarakkaI; Harakka 1,Karhulan Ilmailukerhon Lentomuseo,on_display
Harakka,Muna-Harakka,II,,Muna-Harakka,,fixed_wing,monoplane,civilian,other,,Club built variant of the Harakka primary glider.,MunaHarakka; Muna Harakka,Karhulan Ilmailukerhon Lentomuseo,on_display
Harakka,Moottori-Harakka,,,Moottori-Harakka,,fixed_wing,monoplane,civilian,experimental,,Powered version of the Harakka primary glider.,MoottoriHarakka; Moottoriharakka,Karhulan Ilmailukerhon Lentomuseo,on_display
SZD,SZD-9,bis Bocian,,Bocian,,fixed_wing,monoplane,civilian,other,,Polish two seat training glider on display.,SZD9; SZD-9bis; Bocian; SZD9bis,Karhulan Ilmailukerhon Lentomuseo,on_display
PIK,PIK-5,c,,,,fixed_wing,monoplane,civilian,other,,Finnish training glider on display at Kymi.,PIK5; PIK-5c; PIK5c,Karhulan Ilmailukerhon Lentomuseo,on_display
Schleicher,K 8,b,,,,fixed_wing,monoplane,civilian,other,,German single seat glider on display.,K8; K-8b; Ka 8; K8b,Karhulan Ilmailukerhon Lentomuseo,on_display
Schleicher,Ka 6,CR,,Rhönsegler,,fixed_wing,monoplane,civilian,other,,German single seat glider on display.,Ka6; Ka-6CR; Rhonsegler; Ka6CR,Karhulan Ilmailukerhon Lentomuseo,on_display
Fibera,KK-1,e Utu,,Utu,,fixed_wing,monoplane,civilian,other,,Finnish glass fibre glider on display at Kymi. Registration not published.,KK1; KK-1e; Utu; KK1e,Karhulan Ilmailukerhon Lentomuseo,on_display
