manufacturer,model,variant,tail_number,model_name,aircraft_name,aircraft_type,wing_type,military_civilian,role_type,year_built,description,aliases,museum_name,display_status
Breguet,Breguet 14,A2,3C30,,,fixed_wing,biplane,military,recon,,Conserved airframe in the main hall. Wings carry the marking BR-30 which is not the airframe true identity.,Breguet14; BR-30; BR30,Suomen Ilmavoimamuseo,on_display
Brewster,Brewster 239,,BW-372,,,fixed_wing,monoplane,military,fighter,,Sole surviving Brewster Model 239 in the world. Recovered from a Russian lake and conserved rather than restored.,Brewster Buffalo; B-239; B239; Brewster239,Suomen Ilmavoimamuseo,on_display
Bristol,Bristol Blenheim,Mk IV,BL-200,Blenheim,,fixed_wing,monoplane,military,bomber,,Only original Bristol Blenheim Mk IV surviving anywhere. Restored.,BristolBlenheim; Blenheim IV,Suomen Ilmavoimamuseo,on_display
DFS,DFS Weihe,,OH-WAB,Weihe,,fixed_wing,monoplane,civilian,other,,Glider on display. Earlier markings OH-JÄMI 3 and OH-133.,DFSWeihe; OH-JÄMI 3; OH-133; OH133,Suomen Ilmavoimamuseo,on_display
Douglas,DC-3,C,OH-LCF,Dakota,,fixed_wing,monoplane,military,transport,,Finnish Air Force serial DO-4. USAAF serial 43-48254.,DC3; DO-4; 43-48254; C-47; DC3C; DO4; C47,Suomen Ilmavoimamuseo,on_display
Focke-Wulf,Fw 44,J,SZ-4,Stieglitz,,fixed_wing,biplane,military,trainer,,Restored biplane trainer.,Fw44; FW 44J; Stieglitz,Suomen Ilmavoimamuseo,on_display
Fokker,Fokker D.XXI,,FR-110,,,fixed_wing,monoplane,military,fighter,,Finnish built Fokker D.XXI fighter in the Air Force Museum collection.,FokkerD.XXI; Fokker DXXI; D.XXI; DXXI,Suomen Ilmavoimamuseo,on_display
Folland,Folland Gnat,Mk.1,GN-101,Gnat,,fixed_wing,monoplane,military,fighter,,Unrestored. Displayed indoors.,FollandGnat; Gnat Mk1,Suomen Ilmavoimamuseo,on_display
Folland,Folland Gnat,Mk.1,GN-104,Gnat,,fixed_wing,monoplane,military,fighter,,Mounted as a memorial in front of the museum building.,FollandGnat; Gnat Mk1,Suomen Ilmavoimamuseo,on_display
Fouga,Fouga CM 170,Magister,FM-45,Magister,,fixed_wing,monoplane,military,trainer,,Jet trainer on display indoors.,FougaCM170; CM.170; Magister,Suomen Ilmavoimamuseo,on_display
Gourdou-Leseurre,Gourdou-Leseurre GL.22,,8F.12,,,fixed_wing,monoplane,military,fighter,,Restored parasol fighter of the early Finnish Air Force.,GourdouLeseurre; GL22; GL.22,Suomen Ilmavoimamuseo,on_display
Hawker,Hawker Hurricane,Mk I,HC-452,Hurricane,,fixed_wing,monoplane,military,fighter,,One of the oldest surviving Hurricane Mk I airframes. Conserved not restored.,HawkerHurricane; Hurricane I,Suomen Ilmavoimamuseo,on_display
Ilyushin,Il-28,R,NH-4,Beagle,,fixed_wing,monoplane,military,recon,,Reconnaissance version of the Soviet jet bomber used by Finland for target towing and survey work.,Il28; Iljushin Il-28; IL-28R; Beagle; Il28R,Suomen Ilmavoimamuseo,on_display
Martinsyde,Martinsyde F.4,Buzzard,MA-24,Buzzard,,fixed_wing,biplane,military,fighter,,Only surviving Martinsyde F.4 Buzzard in the world.,MartinsydeF.4; F4 Buzzard; Buzzard,Suomen Ilmavoimamuseo,on_display
Messerschmitt,Bf 109,G-6,MT-507,,,fixed_wing,monoplane,military,fighter,,Restored. In 2025 the airframe was moved to the museum conservation facility for maintenance so it may be off the floor temporarily.,Bf109; Me 109; Messerschmitt Bf109G,Suomen Ilmavoimamuseo,on_display
Mikoyan-Gurevich,MiG-15,UTI,MU-4,Midget,,fixed_wing,monoplane,military,trainer,,Two seat jet conversion trainer.,MiG15; MiG-15UTI; MiG15UTI; Midget,Suomen Ilmavoimamuseo,on_display
Mikoyan-Gurevich,MiG-17,Lim-5,1C-1709,Fresco,,fixed_wing,monoplane,military,fighter,,Polish built Lim-5 displayed in the museum outdoor area. Never served with the Finnish Air Force.,MiG17; Lim5; Lim-5; Fresco,Suomen Ilmavoimamuseo,on_display
Mikoyan-Gurevich,MiG-21,bis,MG-136,Fishbed,,fixed_wing,monoplane,military,fighter,,Only the cockpit section survives.,MiG21; MiG-21BIS; MiG21bis; Fishbed,Suomen Ilmavoimamuseo,on_display
Mikoyan-Gurevich,MiG-21,bis,MG-138,Fishbed,,fixed_wing,monoplane,military,fighter,,Displayed in the museum outdoor area.,MiG21; MiG-21BIS; MiG21bis; Fishbed,Suomen Ilmavoimamuseo,on_display
Mikoyan-Gurevich,MiG-21,F-13,MG-92,Fishbed,,fixed_wing,monoplane,military,fighter,,Unrestored early Finnish MiG-21.,MiG21; MiG-21F-13; MiG21F13; Fishbed,Suomen Ilmavoimamuseo,on_display
Mikoyan-Gurevich,MiG-21,U,MK-103,Mongol,,fixed_wing,monoplane,military,trainer,,Two seat trainer displayed in the museum yard.,MiG21; MiG-21U; MiG21U; Mongol,Suomen Ilmavoimamuseo,on_display
Mikoyan-Gurevich,MiG-21,UM,MK-126,Mongol,,fixed_wing,monoplane,military,trainer,,Displayed in the museum outdoor area.,MiG21; MiG-21UM; MiG21UM; Mongol,Suomen Ilmavoimamuseo,on_display
Mil,Mi-1,,OH-HRC,Hare,,rotary_wing,,civilian,utility,,Licence built PZL SM-1. Former Finnish civil helicopter.,Mi1; PZL SM-1; SM1; Hare,Suomen Ilmavoimamuseo,on_display
Mil,Mi-4,,HR-1,Hound,,rotary_wing,,military,utility,,First Finnish Air Force Mi-4.,Mi4; Hound,Suomen Ilmavoimamuseo,on_display
