manufacturer,model,variant,tail_number,model_name,aircraft_name,aircraft_type,wing_type,military_civilian,role_type,year_built,description,aliases,museum_name,display_status
North American,T-28,D,,Trojan,,fixed_wing,monoplane,military,ground_attack,,"Displayed on a pole at the Route 1 entrance since 1995 and repeatedly remarked (38302, 58853, 53885, 53012 and, since 2019, O-21208). Reported to be ex Bu138302 (JF13-105/14), but that was a T-28D-10 and T-28D 52-1208 went to Laos and the Philippines, so the identity is unresolved.",T28D; Trojan; O-21208; 21208; 38302; 53885; T28,Lopburi Air Force Base Koke Kathiem,on_display
Sikorsky,S-58,T,H4k-17/06,,,rotary_wing,,military,utility,,c/n 58-1642 from the data plate. Displayed on a pole at the Route 1 entrance since at least May 2006.,S58T; c/n 58-1642; S58,Lopburi Air Force Base Koke Kathiem,on_display
Sikorsky,S-58,T,H4k-61/19,,,rotary_wing,,military,utility,,On the base dump in 2004 and on the Celebrity Row display since 2006; marked 20171.,S58T; 20171; S58,Lopburi Air Force Base Koke Kathiem,on_display
Douglas,C-47,,L2-52/19,Skytrain,,fixed_wing,monoplane,military,transport,,"Ex USAAF 43-15559, c/n 20025. Stored at Lopburi from 1989 and on the Celebrity Row display since 2006.",C47; 43-15559; Dakota; c/n 20025,Lopburi Air Force Base Koke Kathiem,on_display
North American,OV-10,C,J5-6/14,Bronco,,fixed_wing,monoplane,military,ground_attack,,Ex US Bu158401. On the Celebrity Row display since January 2006; marked 41106.,OV10C; Bronco; Bu158401; 158401; 41106; OV10,Lopburi Air Force Base Koke Kathiem,on_display
North American,F-86,F,Kh17-44/06,Sabre,,fixed_wing,monoplane,military,fighter,,"Probably ex USAF 51-13234. Displayed unmarked on a pole from 1988 and on the Celebrity Row display since 2006; marked 83234 and coded 1326, then 1362.",F86F; 51-13234; 83234; 1362; 1326; F86,Lopburi Air Force Base Koke Kathiem,on_display
Bell,UH-1,H,H6-10/12,Iroquois,,rotary_wing,,military,utility,,"Placed on the Celebrity Row display in 2022, replacing Royal Thai Navy UH-1H 2202; marked 20321.",UH1H; 20321; UH1,Lopburi Air Force Base Koke Kathiem,on_display
Fairchild,C-123,K,L4k-16/18,Provider,,fixed_wing,monoplane,military,transport,,Ex USAF 54-700. Stored from 1991 and parked on the main apron since 2002; marked 603.,C123K; 54-700; 603; C123,Lopburi Air Force Base Koke Kathiem,on_display
Douglas,RC-47,,L2-24/01,Skytrain,,fixed_wing,monoplane,military,recon,,"Ex USAAF 43-49545, c/n 26806. Stored at Lopburi from 1989 and preserved on the base since 1999; marked 545.",RC47; C-47; 43-49545; 545; c/n 26806; C47,Lopburi Air Force Base Koke Kathiem,on_display
Douglas,C-47,,L2-35/14,Skytrain,,fixed_wing,monoplane,military,transport,,"Ex USAAF 42-108865, c/n 12498. Stored from 1989 and preserved on the base since 1999; marked 865.",C47; 42-108865; 865; Dakota; c/n 12498,Lopburi Air Force Base Koke Kathiem,on_display
Douglas,C-47,,L2-19/00,Skytrain,,fixed_wing,monoplane,military,transport,,"Ex USAAF 43-48876, c/n 26137. Stored from 1989 and preserved on the base since 1999; serial 876 not displayed.",C47; 43-48876; 876; Dakota; c/n 26137,Lopburi Air Force Base Koke Kathiem,on_display
