name,city,state_province,country,postal_code,region,address,website,access_type,latitude,longitude
National Aviation Museum of the Royal Thai Air Force,Bangkok,Bangkok,Thailand,10210,Asia,"171 Thanon Phahon Yothin, Sanambin, Don Mueang",https://museum.rtaf.mi.th,public,13.9196,100.6222
Tango Squadron Air Museum,Chiang Mai,Chiang Mai,Thailand,50200,Asia,"Wing 41 area, Chiang Mai International Airport",,appointment,18.7805,98.9657
Tango Squadron Collection Don Mueang,Bangkok,Bangkok,Thailand,10210,Asia,"General aviation area, Don Mueang International Airport",,appointment,13.9002,100.6048
Royal Thai Army Aviation Museum,Lopburi,Lopburi,Thailand,15160,Asia,"Army Aviation Centre, Saphan Nak, Khao Phra Ngam",,restricted,14.9237,100.6341
Royal Thai Naval Aviation Museum,Ban Chang,Rayong,Thailand,21130,Asia,U-Tapao Royal Thai Navy Airfield,,restricted,12.6941,100.9950
Jesada Technik Museum,Nakhon Chai Si,Nakhon Pathom,Thailand,73120,Asia,"Ngiu Rai, Nakhon Chai Si District",https://www.jesadatechnikmuseum.com,public,13.8121,100.1972
Royal Thai Police Aviation Division Historic Aircraft Display,Bangkok,Bangkok,Thailand,10220,Asia,"Thanon Ram Intra, Tha Raeng, Bang Khen",,restricted,13.8578,100.6344
National Science Centre for Education,Bangkok,Bangkok,Thailand,10110,Asia,"928 Sukhumvit Road, Phra Khanong, Khlong Toei",https://www.sciplanet.org,public,13.7194,100.5830
Golden Jubilee Museum of Agriculture,Khlong Luang,Pathum Thani,Thailand,12120,Asia,"Moo 13 Phahon Yothin Road, Khlong Nueng",https://www.wisdomking.or.th,public,14.1158,100.6256
Vietnam Veterans Memorial Museum,Kanchanaburi,Kanchanaburi,Thailand,71000,Asia,"Surasri Army Camp, Lat Ya",,public,14.1345,99.4459
Khao Kho Weapon Museum,Khao Kho,Phetchabun,Thailand,67270,Asia,"Ban Kong Niam, Khao Kho District",,public,16.6037,100.9834
Royal Thai Naval Museum,Samut Prakan,Samut Prakan,Thailand,10270,Asia,"Thanon Sukhumvit, Pak Nam, opposite the Royal Thai Naval Academy",,public,13.6094,100.5950
Chang Chui Creative Park,Bangkok,Bangkok,Thailand,10700,Asia,"460/8 Sirindhorn Road, Bang Phlat",,public,13.7893,100.4708
Ramasun Camp Historical Museum,Udon Thani,Udon Thani,Thailand,41000,Asia,"Ramasun Station, Non Sung, Nong Wua So",,public,17.2915,102.8694
National Memorial of Thailand,Lam Luk Ka,Pathum Thani,Thailand,12130,Asia,"Thanon Phahon Yothin km 26, Khu Khot",,public,13.9518,100.6211
Civil Aviation Training Center Ground School,Bangkok,Bangkok,Thailand,10900,Asia,"1032/355 Thanon Phahon Yothin, Chatuchak",https://www.catc.or.th,appointment,13.8007,100.5529
