manufacturer,model,variant,tail_number,construction_number,operator_country,model_name,aircraft_name,aircraft_type,wing_type,military_civilian,role_type,year_built,description,aliases,museum_name,display_status
Kamov,Ka-26,,CCCP-24057,,RU,Hoodlum,,rotary_wing,,civilian,utility,,Light multipurpose helicopter in Aeroflot markings; registration recorded in Cyrillic as СССР-24057 in the Latvian Wikipedia exhibit table and transliterated here. Also mapped as OpenStreetMap node/13902881052 at the Skulte site,Ka26; Hoodlum; CCCP24057; SSSR-24057,Rīgas aviācijas muzejs -- Skulte,on_display
Mil,Mi-1,,17,,RU,Hare,,rotary_wing,,military,utility,,Wears bort 17. Only ever a Soviet airframe; the Latvian air force never operated the type. Mapped as OpenStreetMap node/10033994816 with a linked Commons photograph,Mi1; Hare,Rīgas aviācijas muzejs -- Skulte,on_display
Mil,Mi-2,,21,,RU,Hoplite,,rotary_wing,,military,utility,,Wears bort 21; one of two Mi-2s in the collection. Soviet service only,Mi2; Hoplite,Rīgas aviācijas muzejs -- Skulte,on_display
Mil,Mi-2,,22,,RU,Hoplite,,rotary_wing,,military,utility,,Wears bort 22; the second Mi-2. Mapped as OpenStreetMap node/10034062517. Soviet service only,Mi2; Hoplite,Rīgas aviācijas muzejs -- Skulte,on_display
Mil,Mi-4,,CCCP-31449,,RU,Hound,,rotary_wing,,civilian,utility,,Aeroflot-marked Mi-4; registration recorded as СССР-31449 in the Latvian Wikipedia table. Mapped as OpenStreetMap node/10033994813 with linked Commons photograph,Mi4; Hound; CCCP31449,Rīgas aviācijas muzejs -- Skulte,on_display
Mil,Mi-6,,09,,RU,Hook,,rotary_wing,,military,transport,,Heavy transport helicopter wearing bort 09; mapped as OpenStreetMap node/6683869054 with linked Commons photograph. Soviet service only,Mi6; Hook,Rīgas aviācijas muzejs -- Skulte,on_display
Mil,Mi-8,T,17,,RU,Hip,,rotary_wing,,military,transport,,Assault-transport Hip wearing bort 17; mapped as OpenStreetMap node/10033994815. Note the bort duplicates the Mi-1's — two-digit Soviet tactical numbers repeat endlessly and are not unique identifiers. Soviet service only,Mi8; Mi-8T; Hip; Mi8T,Rīgas aviācijas muzejs -- Skulte,on_display
Mil,Mi-24,A,20,,RU,Hind,,rotary_wing,,military,ground_attack,,"Early A-model Hind wearing bort 20; mapped as OpenStreetMap node/10033994814 with a linked Commons photograph. Commons also holds ""Mi-24 nose at Riga Aviation Museum"" from the Skulte site. Soviet service only",Mi24; Mi-24A; Hind; Hind-A; Mi24A,Rīgas aviācijas muzejs -- Skulte,on_display
Antonov,An-2,,22,,RU,Colt,,fixed_wing,biplane,civilian,utility,,"Wears the number 22; mapped as OpenStreetMap node/10034004967 with a linked Commons photograph. Commons also holds ""An-2s at Riga Aviation Museum"" plural from the Skulte site so a second An-2 may be present",An2; Colt,Rīgas aviācijas muzejs -- Skulte,on_display
Antonov,An-14,,01,,RU,Pchelka,,fixed_wing,monoplane,civilian,utility,,Wears the number 01; light STOL twin,An14; Pchelka; Clod,Rīgas aviācijas muzejs -- Skulte,on_display
Antonov,An-24,B,CCCP-46400,,RU,Coke,,fixed_wing,monoplane,civilian,commercial_transport,,"Registration recorded as СССР-46400 in the Latvian Wikipedia table; the Commons photograph of this airframe is filed as ""An-24B Latavio YL-LCD""; i.e. it later carried the Latvian registration YL-LCD with Latavio; so the aircraft has TWO documented identities and the museum table gives the Soviet one. Mapped as OpenStreetMap node/11948091019",An24; Coke; YL-LCD; YLLCD; CCCP46400; An24B,Rīgas aviācijas muzejs -- Skulte,on_display
Aero,L-29,,22,,RU,Delfín,,fixed_wing,monoplane,military,trainer,,One of four L-29s; wears bort 22. Soviet service only,L29; Delfin; Maya,Rīgas aviācijas muzejs -- Skulte,on_display
Aero,L-29,,26,,RU,Delfín,,fixed_wing,monoplane,military,trainer,,Wears bort 26; mapped as OpenStreetMap node/13902881053 and photographed at Skulte,L29; Delfin; Maya,Rīgas aviācijas muzejs -- Skulte,on_display
Aero,L-29,,38,,RU,Delfín,,fixed_wing,monoplane,military,trainer,,Wears bort 38,L29; Delfin; Maya,Rīgas aviācijas muzejs -- Skulte,on_display
Aero,L-29,,92,,RU,Delfín,,fixed_wing,monoplane,military,trainer,,"Wears bort 92. Commons ""L-29s at Riga Aviation Museum"" confirms multiple L-29s made the move to Skulte",L29; Delfin; Maya,Rīgas aviācijas muzejs -- Skulte,on_display
Mikoyan-Gurevich,MiG-15,UTI,14,,RU,Midget,,fixed_wing,monoplane,military,trainer,,Two-seat conversion trainer wearing bort 14; Commons has a dedicated Category:Mikoyan-Gurevich MiG-15UTI at Riga Aviation Museum filed under the Skulte site,MiG15; MiG-15UTI; Midget; MiG15UTI,Rīgas aviācijas muzejs -- Skulte,on_display
Mikoyan-Gurevich,MiG-15,UTI,58,,RU,Midget,,fixed_wing,monoplane,military,trainer,,Second MiG-15UTI wearing bort 58,MiG15; MiG-15UTI; Midget; MiG15UTI,Rīgas aviācijas muzejs -- Skulte,on_display
