manufacturer,model,variant,tail_number,construction_number,operator_country,model_name,aircraft_name,aircraft_type,wing_type,military_civilian,role_type,year_built,description,aliases,museum_name,display_status
Antonov,An-12,B,,,UA,,,fixed_wing,monoplane,military,transport,,Mapped as OpenStreetMap node/7119928561; the surveyor recorded the type but no bort number; construction number or registration; and I found none published,An-12; An12; An-12B; Cub; An12B,Слов'янський коледж — авіатехнічний майданчик -- Слов'янськ,on_display
Antonov,An-2,,,,UA,,,fixed_wing,biplane,civilian,utility,,Mapped as OpenStreetMap node/7119928554; the surveyor recorded the type but no bort number; construction number or registration; and I found none published,An-2; An2; Colt,Слов'янський коледж — авіатехнічний майданчик -- Слов'янськ,on_display
Antonov,An-2,,,,UA,,,fixed_wing,biplane,civilian,utility,,Mapped as OpenStreetMap node/7119928555; the surveyor recorded the type but no bort number; construction number or registration; and I found none published,An-2; An2; Colt,Слов'янський коледж — авіатехнічний майданчик -- Слов'янськ,on_display
Antonov,An-2,,,,UA,,,fixed_wing,biplane,civilian,utility,,Mapped as OpenStreetMap node/7119928556; the surveyor recorded the type but no bort number; construction number or registration; and I found none published,An-2; An2; Colt,Слов'янський коледж — авіатехнічний майданчик -- Слов'янськ,on_display
Antonov,An-24,,,,UA,,,fixed_wing,monoplane,civilian,commercial_transport,,Mapped as OpenStreetMap node/7119928557; the surveyor recorded the type but no bort number; construction number or registration; and I found none published,An-24; An24; Coke,Слов'янський коледж — авіатехнічний майданчик -- Слов'янськ,on_display
Antonov,An-24,RV,,,UA,,,fixed_wing,monoplane,civilian,commercial_transport,,Mapped as OpenStreetMap node/7119928558; the surveyor recorded the type but no bort number; construction number or registration; and I found none published,An-24; An24; An-24RV; Coke; An24RV,Слов'янський коледж — авіатехнічний майданчик -- Слов'янськ,on_display
Let,L-13,,,,UA,Blanik,,fixed_wing,monoplane,civilian,trainer,,Mapped as OpenStreetMap node/7119928550; the surveyor recorded the type but no bort number; construction number or registration; and I found none published,L-13; L13; Blanik; Blaník,Слов'янський коледж — авіатехнічний майданчик -- Слов'янськ,on_display
Mil,Mi-8,,,,UA,,,rotary_wing,,military,transport,,Mapped as OpenStreetMap node/7119928551; the surveyor recorded the type but no bort number; construction number or registration; and I found none published,Mi-8; Mi8; Hip,Слов'янський коледж — авіатехнічний майданчик -- Слов'янськ,on_display
Mil,Mi-8,,,,UA,,,rotary_wing,,military,transport,,Mapped as OpenStreetMap node/7119928552; the surveyor recorded the type but no bort number; construction number or registration; and I found none published,Mi-8; Mi8; Hip,Слов'янський коледж — авіатехнічний майданчик -- Слов'янськ,on_display
Mil,Mi-8,,,,UA,,,rotary_wing,,military,transport,,Mapped as OpenStreetMap node/7119928553; the surveyor recorded the type but no bort number; construction number or registration; and I found none published,Mi-8; Mi8; Hip,Слов'янський коледж — авіатехнічний майданчик -- Слов'янськ,on_display
Mil,Mi-8,,,,UA,,,rotary_wing,,military,transport,,Mapped as OpenStreetMap node/7119928559; the surveyor recorded the type but no bort number; construction number or registration; and I found none published,Mi-8; Mi8; Hip,Слов'янський коледж — авіатехнічний майданчик -- Слов'янськ,on_display
Yakovlev,Yak-40,,,,UA,,,fixed_wing,monoplane,civilian,commercial_transport,,Mapped as OpenStreetMap node/7119928560; the surveyor recorded the type but no bort number; construction number or registration; and I found none published,Yak-40; Yak40; Codling,Слов'янський коледж — авіатехнічний майданчик -- Слов'янськ,on_display
Yakovlev,Yak-52,,,,UA,,,fixed_wing,monoplane,civilian,trainer,,Mapped as OpenStreetMap node/7119928549; the surveyor recorded the type but no bort number; construction number or registration; and I found none published,Yak-52; Yak52,Слов'янський коледж — авіатехнічний майданчик -- Слов'янськ,on_display
