manufacturer,model,variant,tail_number,construction_number,operator_country,model_name,aircraft_name,aircraft_type,wing_type,military_civilian,role_type,year_built,description,aliases,museum_name,display_status
Let,L-410,UVP,,,UA,Turbolet,,fixed_wing,monoplane,civilian,transport,,Mapped as OpenStreetMap node/7119722848; the surveyor recorded the type but no bort number; construction number or registration; and I found none published,L-410; L410; L-410UVP; Turbolet; L410UVP,Національний аерокосмічний університет «ХАІ» — авіаційний майданчик -- Харків,on_display
Mikoyan-Gurevich,MiG-23,,,,UA,,,fixed_wing,monoplane,military,fighter,,Mapped as OpenStreetMap node/8776529384; the surveyor recorded the type but no bort number; construction number or registration; and I found none published,MiG-23; MiG23; Flogger,Національний аерокосмічний університет «ХАІ» — авіаційний майданчик -- Харків,on_display
Mil,Mi-24,D,,,UA,,,rotary_wing,,military,ground_attack,,Mapped as OpenStreetMap node/7119722846; the surveyor recorded the type but no bort number; construction number or registration; and I found none published,Mi-24; Mi24; Mi-24D; Hind-D; Mi24D,Національний аерокосмічний університет «ХАІ» — авіаційний майданчик -- Харків,on_display
Mikoyan-Gurevich,MiG-17,,,,RU,,,fixed_wing,monoplane,military,fighter,,Mapped as OpenStreetMap node/7119722840; the surveyor recorded the type but no bort number; construction number or registration; and I found none published,MiG-17; MiG17; Fresco,Національний аерокосмічний університет «ХАІ» — авіаційний майданчик -- Харків,on_display
Mikoyan-Gurevich,MiG-19,PM,,,RU,,,fixed_wing,monoplane,military,fighter,,Mapped as OpenStreetMap node/7119722841; the surveyor recorded the type but no bort number; construction number or registration; and I found none published,MiG-19; MiG19; MiG-19PM; Farmer-E; MiG19PM,Національний аерокосмічний університет «ХАІ» — авіаційний майданчик -- Харків,on_display
Mikoyan-Gurevich,MiG-23,,,,UA,,,fixed_wing,monoplane,military,fighter,,Mapped as OpenStreetMap node/7119722845; the surveyor recorded the type but no bort number; construction number or registration; and I found none published,MiG-23; MiG23; Flogger,Національний аерокосмічний університет «ХАІ» — авіаційний майданчик -- Харків,on_display
Mikoyan-Gurevich,MiG-23,M,,,UA,,,fixed_wing,monoplane,military,fighter,,Mapped as OpenStreetMap node/7119722842; the surveyor recorded the type but no bort number; construction number or registration; and I found none published,MiG-23; MiG23; MiG-23M; Flogger-B; MiG23M,Національний аерокосмічний університет «ХАІ» — авіаційний майданчик -- Харків,on_display
Mikoyan-Gurevich,MiG-23,S,,,UA,,,fixed_wing,monoplane,military,fighter,,Mapped as OpenStreetMap node/7119722843; the surveyor recorded the type but no bort number; construction number or registration; and I found none published,MiG-23; MiG23; MiG-23S; Flogger-A; MiG23S,Національний аерокосмічний університет «ХАІ» — авіаційний майданчик -- Харків,on_display
Sukhoi,Su-7,B,,,RU,,,fixed_wing,monoplane,military,ground_attack,,Mapped as OpenStreetMap node/4358227589; the surveyor recorded the type but no bort number; construction number or registration; and I found none published,Su-7; Su7; Su-7B; Fitter-A; Su7B,Національний аерокосмічний університет «ХАІ» — авіаційний майданчик -- Харків,on_display
Yakovlev,Yak-40,,,,UA,,,fixed_wing,monoplane,civilian,commercial_transport,,Mapped as OpenStreetMap node/7119722849; the surveyor recorded the type but no bort number; construction number or registration; and I found none published,Yak-40; Yak40; Codling,Національний аерокосмічний університет «ХАІ» — авіаційний майданчик -- Харків,on_display
