manufacturer,model,variant,tail_number,construction_number,operator_country,model_name,aircraft_name,aircraft_type,wing_type,military_civilian,role_type,year_built,description,aliases,museum_name,display_status
Mikoyan-Gurevich,MiG-21,,4324,,VN,Fishbed,,fixed_wing,monoplane,military,fighter,,NATIONAL TREASURE recognised in 2015; hung in the main entrance hall of the new museum rather than parked outside; carries fourteen victory stars for fourteen US aircraft shot down during 1967 by nine different pilots of the 921st Fighter Regiment including Le Trong Huyen; Pham Thanh Ngan; Nguyen Hong Nhi; Nguyen Van Coc and Nguyen Dang Kinh who each scored twice in it; Vietnamese sources designate it MiG-21 F-94 which is a local variant label not a Soviet one so the variant field is left blank,MiG21; MiG-21F-94; MiG21F94; F-94; 4324; Fishbed; F94,Bao tang Lich su Quan su Viet Nam (Vietnam Military History Museum) -- Hanoi,on_display
Mikoyan-Gurevich,MiG-21,,5121,,VN,Fishbed,,fixed_wing,monoplane,military,fighter,,NATIONAL TREASURE; flown by Pham Tuan on the night of 27 December 1972 when he shot down a B-52 -- the only fighter in the world credited with destroying a B-52 using air-to-air missiles; the same airframe accounted for four further US aircraft; displayed in the anti-American resistance gallery; Vietnamese sources designate it MiG-21 F-96 which is a local variant label so the variant field is left blank,MiG21; MiG-21F-96; MiG21F96; F-96; 5121; Fishbed; F96,Bao tang Lich su Quan su Viet Nam (Vietnam Military History Museum) -- Hanoi,on_display
Mikoyan-Gurevich,MiG-17,,,,VN,Fresco,,fixed_wing,monoplane,military,fighter,,Outdoor park; type named in the pre-opening VnExpress survey of the hardware being installed; serial deliberately blank,MiG17; Fresco,Bao tang Lich su Quan su Viet Nam (Vietnam Military History Museum) -- Hanoi,on_display
Mikoyan-Gurevich,MiG-21,,,,VN,Fishbed,,fixed_wing,monoplane,military,fighter,,Outdoor park MiG-21 distinct from the two indoor national treasures; serial deliberately blank,MiG21; Fishbed,Bao tang Lich su Quan su Viet Nam (Vietnam Military History Museum) -- Hanoi,on_display
Sukhoi,Su-22,,,,VN,Fitter,,fixed_wing,monoplane,military,ground_attack,,Outdoor park; the Su-22 is the VPAF's post-1979 strike type and its presence dates the outdoor collection well past the American war,Su22; Su-22; Fitter,Bao tang Lich su Quan su Viet Nam (Vietnam Military History Museum) -- Hanoi,on_display
Lockheed,C-130,,,,US,Hercules,,fixed_wing,monoplane,military,transport,,"Outdoor park; the VnExpress preview calls it the ""Trojan horse"" of the US military; captured RVNAF Hercules airframes were flown by Vietnam into the 1980s",C130; C-130; Hercules,Bao tang Lich su Quan su Viet Nam (Vietnam Military History Museum) -- Hanoi,on_display
Douglas,A-1,,,,US,Skyraider,,fixed_wing,monoplane,military,ground_attack,,A Skyraider (AD-6 in Vietnamese usage) is documented in the museum's collection; variant A-1E or A-1H is not settled by the source so the variant field is blank,A1; A-1; AD-6; AD6; Skyraider,Bao tang Lich su Quan su Viet Nam (Vietnam Military History Museum) -- Hanoi,on_display
Cessna,A-37,B,,,US,Dragonfly,,fixed_wing,monoplane,military,ground_attack,,Captured RVNAF Dragonfly in the museum collection,A37; A-37B; A37B; Dragonfly,Bao tang Lich su Quan su Viet Nam (Vietnam Military History Museum) -- Hanoi,on_display
Bell,UH-1,H,,,US,,,rotary_wing,,military,utility,,Captured RVNAF Huey in the museum collection,UH1; UH-1H; UH1H; Huey; Iroquois,Bao tang Lich su Quan su Viet Nam (Vietnam Military History Museum) -- Hanoi,on_display
Boeing,B-52,G,,,US,Stratofortress,,fixed_wing,monoplane,military,bomber,,WRECKAGE of a B-52G shot down over North Vietnam in December 1972 and laid out for display; the museum has held B-52 debris since the old Dien Bien Phu Street site and it transferred with the collection,B52; B-52G; B52G; Stratofortress; BUFF,Bao tang Lich su Quan su Viet Nam (Vietnam Military History Museum) -- Hanoi,on_display
Unidentified,Transport aircraft,,,,,,,fixed_wing,monoplane,military,transport,,"The VnExpress pre-opening survey counts ""two transport and passenger aircraft"" in the outdoor park without naming either; recorded Unidentified rather than guessed",,Bao tang Lich su Quan su Viet Nam (Vietnam Military History Museum) -- Hanoi,on_display
Unidentified,Transport aircraft,,,,,,,fixed_wing,monoplane,military,transport,,Second of the two unnamed transport/passenger aircraft in the outdoor park,,Bao tang Lich su Quan su Viet Nam (Vietnam Military History Museum) -- Hanoi,on_display
