manufacturer,model,variant,tail_number,construction_number,operator_country,model_name,aircraft_name,aircraft_type,wing_type,military_civilian,role_type,year_built,description,aliases,museum_name,display_status
Supermarine,Spitfire,LF.IXe,UB421,,MM,Spitfire,,fixed_wing,monoplane,military,fighter,,Ex-Royal Air Force Spitfire transferred to the Union of Burma Air Force; listed by serial on the aviationmuseum.eu Naypyidaw register with a page date of February 2016; not re-verified since,Spitfire IX; Spitfire LF IXe,Defence Services Museum -- Naypyidaw,on_display
Supermarine,Spitfire,LF.IXe,UB431,,MM,Spitfire,,fixed_wing,monoplane,military,fighter,,Rear fuselage section only per the 2016 register; treat as a partial airframe until re-surveyed,Spitfire IX; Spitfire LF IXe,Defence Services Museum -- Naypyidaw,on_display
Supermarine,Seafire,F.XV,UB409,,MM,Seafire,,fixed_wing,monoplane,military,fighter,,Ex-Fleet Air Arm Seafire passed to Burma; listed by serial on the 2016 register,Seafire XV; Seafire F15,Defence Services Museum -- Naypyidaw,on_display
Hawker,Sea Fury,FB.11,UB471,,MM,Sea Fury,,fixed_wing,monoplane,military,ground_attack,,Burmese Air Force Sea Fury; the type was Burma's principal strike fighter into the 1960s; serial from the 2016 register,Sea Fury FB11; SeaFury,Defence Services Museum -- Naypyidaw,on_display
de Havilland,DH.115,Vampire T.55,UB503,,MM,Vampire,,fixed_wing,monoplane,military,trainer,,Two-seat Vampire trainer; serial from the 2016 register,Vampire T55; DH115; Vampire Trainer 55,Defence Services Museum -- Naypyidaw,on_display
de Havilland,DH.82,A,UB156,,MM,Tiger Moth,,fixed_wing,biplane,military,trainer,,Serial from the 2016 register; no build date sourced so year_built left blank,DH82A; Tiger Moth,Defence Services Museum -- Naypyidaw,on_display
Percival,Provost,T.53,UB211,,MM,Provost,,fixed_wing,monoplane,military,trainer,,T.53 was the Burmese export variant of the piston Provost; serial from the 2016 register,Provost T53,Defence Services Museum -- Naypyidaw,on_display
Beagle,D5,180 Husky,2112,,MM,,,fixed_wing,monoplane,military,utility,,Serial from the 2016 register; not corroborated by the OSM survey,D5/180; Beagle Husky; D5180,Defence Services Museum -- Naypyidaw,on_display
de Havilland Canada,DHC-1,Chipmunk T.10,UB154,,MM,Chipmunk,,fixed_wing,monoplane,military,trainer,,Serial from the 2016 register; independently corroborated by OSM node 4196386299 tagged aircraft:type=DHC-1 in the same display grid,DHC1; Chipmunk T10,Defence Services Museum -- Naypyidaw,on_display
de Havilland Canada,DHC-3,Otter,UB653,,MM,Otter,,fixed_wing,monoplane,military,transport,,Serial appears independently in both sources — the 2016 register as UB653 and OSM node 4196379481 as name=UB653 with aircraft:type=DHC-3; the strongest identification at this site,DHC3; DHC-3 Otter,Defence Services Museum -- Naypyidaw,on_display
Douglas,C-47,B,UB736,,MM,Skytrain,,fixed_wing,monoplane,military,transport,,Serial appears independently in both sources — the 2016 register as UB736 and OSM node 4196379327 as name=UB-736 with aircraft:type=DC-3,C47; C-47B; DC-3; DC3; Dakota; UB-736; C47B; UB736,Defence Services Museum -- Naypyidaw,on_display
