manufacturer,model,variant,tail_number,construction_number,operator_country,model_name,aircraft_name,aircraft_type,wing_type,military_civilian,role_type,year_built,description,aliases,museum_name,display_status
Hawker,Hunter,F.6,,,SG,Hunter,,fixed_wing,monoplane,military,fighter,,TOP-UP ROW. One of two Hunters on the museum's current type list. The RSAF's Hunters were refurbished ex-RAF airframes so British service preceded Singaporean; operator_country SG because they served the RSAF as their final operator. No serial published by any source I reached,Hunter F6; Hunter FGA.74; Hunter,Republic of Singapore Air Force Museum,on_display
Hawker,Hunter,F.6,,,SG,Hunter,,fixed_wing,monoplane,military,fighter,,TOP-UP ROW. Second Hunter on the current type list; no serial published,Hunter F6; Hunter FGA.74; Hunter,Republic of Singapore Air Force Museum,on_display
Douglas,A-4,S,,,SG,Skyhawk,,fixed_wing,monoplane,military,ground_attack,,TOP-UP ROW. The A-4S was Singapore's first Skyhawk rebuild standard; no serial published,A4; A-4S; Skyhawk; A4S,Republic of Singapore Air Force Museum,on_display
Douglas,A-4,SU,,,SG,Super Skyhawk,,fixed_wing,monoplane,military,ground_attack,,TOP-UP ROW. The A-4SU Super Skyhawk was the later ST Aerospace re-engined standard; no serial published,A4; A-4SU; Super Skyhawk; Skyhawk; A4SU,Republic of Singapore Air Force Museum,on_display
Douglas,TA-4,S,,,SG,Skyhawk,,fixed_wing,monoplane,military,trainer,,TOP-UP ROW. FRONT FUSELAGE ONLY per the museum's type list; the distinctive twin-cockpit TA-4S with its separate canopies. No serial published,TA4; TA-4S; Skyhawk; TA4S,Republic of Singapore Air Force Museum,on_display
Douglas,TA-4,SU,,,SG,Super Skyhawk,,fixed_wing,monoplane,military,trainer,,TOP-UP ROW. No serial published,TA4; TA-4SU; Super Skyhawk; Skyhawk; TA4SU,Republic of Singapore Air Force Museum,on_display
Northrop,F-5,S,,,SG,Freedom Fighter,,fixed_wing,monoplane,military,fighter,,"TOP-UP ROW. The F-5S was Singapore's upgraded Tiger II standard; the museum's type list calls it ""F-5S Freedom Fighter"" which mixes the upgrade designation with the earlier marketing name — recorded as listed with both names in aliases. No serial published",F5; F-5S; F-5E; Tiger II; Freedom Fighter; F5S; F5E,Republic of Singapore Air Force Museum,on_display
Grumman,E-2,C,,,SG,Hawkeye,,fixed_wing,monoplane,military,recon,,TOP-UP ROW. Singapore's E-2C airborne early warning aircraft were retired in 2012; role_type recon chosen as the closest enum value for AEW. No serial published,E2; E-2C; Hawkeye; AEW; E2C,Republic of Singapore Air Force Museum,on_display
Lockheed,T-33,A,,,SG,Shooting Star,,fixed_wing,monoplane,military,trainer,,TOP-UP ROW. No serial published,T33; T-33A; T-Bird; Shooting Star; T33A,Republic of Singapore Air Force Museum,on_display
BAC,Strikemaster,,,,SG,,,fixed_wing,monoplane,military,trainer,,TOP-UP ROW. The armed Jet Provost derivative; Singapore flew the Mk 84. Variant left blank because the museum list does not give one,Strikemaster; BAC 167; Strikemaster Mk 84; Jet Provost,Republic of Singapore Air Force Museum,on_display
SIAI-Marchetti,S-211,,,,SG,,,fixed_wing,monoplane,military,trainer,,TOP-UP ROW. Assembled in Singapore by SAMCO; no serial published,S211; S-211; SIAI S.211,Republic of Singapore Air Force Museum,on_display
SIAI-Marchetti,SF-260,MS,,,SG,,,fixed_wing,monoplane,military,trainer,,TOP-UP ROW. The MS was the RSAF's Marchetti basic trainer variant; no serial published,SF260; SF.260; SF-260MS; SF260MS,Republic of Singapore Air Force Museum,on_display
Cessna,172,K,,,SG,Skyhawk,,fixed_wing,monoplane,military,trainer,,TOP-UP ROW. An early Singapore Flying Club / RSAF primary trainer; no registration published,C172; Cessna 172K; Skyhawk,Republic of Singapore Air Force Museum,on_display
Bell,UH-1,H,,,SG,Iroquois,,rotary_wing,,military,utility,,TOP-UP ROW. One of two Hueys on the current type list; no serial published,UH1; UH-1H; Huey; Iroquois; Bell 205; UH1H,Republic of Singapore Air Force Museum,on_display
Bell,UH-1,H,,,SG,Iroquois,,rotary_wing,,military,utility,,TOP-UP ROW. Second Huey on the current type list; no serial published,UH1; UH-1H; Huey; Iroquois; Bell 205; UH1H,Republic of Singapore Air Force Museum,on_display
Aerospatiale,AS332,M Super Puma,,,SG,Super Puma,,rotary_wing,,military,search_rescue,,TOP-UP ROW. The museum's list specifies the medical / aeromedical evacuation configuration. No serial published,AS332; AS-332; Super Puma; Puma,Republic of Singapore Air Force Museum,on_display
Eurocopter,AS550,Fennec,,,SG,Fennec,,rotary_wing,,military,recon,,"TOP-UP ROW. The RSAF's armed scout helicopter; listed by the museum only as ""Fennec"" so the AS550 designation is an inference and is flagged as such. No serial published",Fennec; AS550; AS-550; AS555,Republic of Singapore Air Force Museum,on_display
Sud-Est,SE.3160,Alouette III,,,SG,Alouette III,,rotary_wing,,military,utility,,"TOP-UP ROW. The RSAF's first helicopter type; listed by the museum as ""Alouette III S.3160"". No serial published",SE3160; S.3160; Alouette 3; Alouette III; SA-316; SA316,Republic of Singapore Air Force Museum,on_display
