name,city,state_province,country,postal_code,region,address,website,access_type,latitude,longitude
Egyptian National Military Museum -- Cairo Citadel,Cairo,Cairo Governorate,Egypt,11636,Africa,Salah Salem Street; Saladin Citadel; El Hataba; Cairo,https://www.mod.gov.eg/modwebsite/MilMuseumAr.aspx,public,30.030560,31.261663
Port Said Military Museum,Port Said,Port Said Governorate,Egypt,42512,Africa,23rd July Street / Mohamed Al Sayed Al Eisawy Street; Al Tawfiki; Port Said,https://www.mod.gov.eg/modwebsite/MilMuseumAr.aspx,public,31.269754,32.299686
Al Tayaran Street Aircraft Monuments -- Heliopolis Cairo,Cairo,Cairo Governorate,Egypt,11737,Africa,Al Tayaran Street / Al Tayaran Tunnel; Heliopolis; Cairo,,public,30.083509,31.316626
Military Technical College Aircraft Display -- Cairo,Cairo,Cairo Governorate,Egypt,11766,Africa,Mohamed Shokry Street; Kobry Al Kobba; Manshiyet el Bakri; Cairo,,restricted,30.080179,31.298113
Nasr City Aircraft Monument Group -- Cairo,Cairo,Cairo Governorate,Egypt,11391,Africa,Al Shahid Mohamed Moustafa Karika Street; Al Ferdous; Nasr City; Cairo,,restricted,30.071371,31.362955
KidZania Cairo Boeing 737 Nose Section,Cairo,Cairo Governorate,Egypt,,Africa,Cairo Festival City Mall; New Cairo,,public,30.031128,31.405357
Institute of Aviation Engineering and Technology Display -- Imbaba Cairo,Giza,Giza Governorate,Egypt,,Africa,Institute of Aviation Engineering and Technology; Imbaba Airport site; Giza,,appointment,30.069923,31.189837
Cairo West Air Base Preserved Aircraft,Cairo West,Giza Governorate,Egypt,,Africa,Cairo West Air Base; Cairo–Alexandria Desert Road,,restricted,30.106546,30.916071
Hurghada Air Base MiG-21 Gate Guard,Hurghada,Red Sea Governorate,Egypt,,Africa,Hurghada Air Base,,restricted,27.212988,33.815403
Beni Suef Air Base Su-7 Gate Guard,Beni Suef,Beni Suef Governorate,Egypt,,Africa,Beni Suef Air Base,,restricted,29.084042,31.103142
Ismailia Air Base Preserved Aircraft,Ismailia,Ismailia Governorate,Egypt,,Africa,Ismailia Air Base,,restricted,30.590462,32.252132
Mersa Matruh Air Base Su-17 Gate Guard,Mersa Matruh,Matrouh Governorate,Egypt,,Africa,Mersa Matruh Air Base,,restricted,31.339876,27.225498
Minya Air Base L-29 Gate Guard,Minya,Minya Governorate,Egypt,,Africa,Minya Air Base,,restricted,28.076376,30.816280
Helwan MiG-21 Monument,Helwan,Cairo Governorate,Egypt,11722,Africa,15th May Road; 15th of May City; Helwan,,public,29.824057,31.345415
Kom Awshim Su-20 Roadside Monument,Kom Awshim,Faiyum Governorate,Egypt,,Africa,Cairo–Fayoum Desert Road; Kom Awshim,,public,29.535009,30.905169
Luxor Airport Road Aircraft Monuments,Luxor,Luxor Governorate,Egypt,85841,Africa,Airport Road; Monsha'et Al Amary; Luxor,,public,25.677448,32.699883
As Salihiyah MiG-17 Monuments,Faqous,Sharqia Governorate,Egypt,13465,Africa,Al Fardan Road; Almunajah Abu Wahsh; near As Salihiyah; Sharqia Governorate,,public,30.782976,32.029583
Bilbays Air Base Preserved Trainers,Bilbays,Sharqia Governorate,Egypt,,Africa,Bilbays Air Base (Egyptian Air Academy),,restricted,30.409372,31.596054
Gebel El Basur MiG-21 Gate Guard,Gebel El Basur,Beheira Governorate,Egypt,,Africa,Gebel El Basur Air Base,,restricted,30.560205,30.555849
Musée central de l'Armée -- Alger,Algiers,Algiers Province,Algeria,16000,Africa,Riadh El Feth complex; El Madania; Algiers,https://www.mdn.dz/site_principal/sommaire/presentation/mca/missions_fr.php,public,36.742386,3.069743
