manufacturer,model,variant,tail_number,construction_number,operator_country,model_name,aircraft_name,aircraft_type,wing_type,military_civilian,role_type,year_built,description,aliases,museum_name,display_status
Aero,L-39,C,16,,CU,Albatros,,fixed_wing,monoplane,military,trainer,,Cuban Revolutionary Air Force Albatros trainer; photographed at the La Lisa site July 2002; presence at San Antonio de los Banos after the 2008-2010 move NOT re-verified,L39; L-39C; Albatros; L39C,Museo del Aire -- San Antonio de los Banos,on_display
Antonov,An-2,,I-40,,CU,Colt,,fixed_wing,biplane,military,transport,,Cuban An-2; the Russia Beyond feature on the relocated Museo del Aire names an An-2 as one of three aircraft visible at San Antonio de los Banos; it is the strongest evidence any specific airframe survived the move,An2; Colt,Museo del Aire -- San Antonio de los Banos,on_display
Antonov,An-26,,T-53,,CU,Curl,,fixed_wing,monoplane,military,transport,,Cuban Revolutionary Air Force transport; ex-La Lisa roster; disposition after the move not re-verified,An26; Curl,Museo del Aire -- San Antonio de los Banos,on_display
Canadian Car and Foundry,Harvard,Mk 4,116,,CU,Harvard,,fixed_wing,monoplane,military,trainer,,Photographed at La Lisa 6 December 1989; Cuban air force advanced trainer of the pre-revolutionary and early revolutionary period,Harvard 4; Harvard Mk4; T-6; T6; Texan,Museo del Aire -- San Antonio de los Banos,on_display
Cessna,310,C,58,,CU,,,fixed_wing,monoplane,military,utility,,Ex-La Lisa roster; light twin in Cuban military service; disposition after the move not re-verified,Cessna310; 310C,Museo del Aire -- San Antonio de los Banos,on_display
Douglas,A-26,B,"""937""",,,Invader,,fixed_wing,monoplane,military,bomber,,Wears the marking 937; airhistory.net renders that number in quotes which is its convention for a marking it does not accept as the airframe identity; Cuban B-26s and CIA-supplied Brigade 2506 B-26s both flew in Cuban markings during the Bay of Pigs so the operator cannot be settled without a construction number; operator_country left blank deliberately,A26; A-26B; B-26; B26; Invader; 937; A26B,Museo del Aire -- San Antonio de los Banos,on_display
Ilyushin,Il-14,,CU-T825,,CU,Crate,,fixed_wing,monoplane,civilian,commercial_transport,,Ex-Cubana de Aviacion airliner; photographed at La Lisa 2 May 2007 which is the latest dated photograph of any airframe at the old site,Il14; Il-14; Crate; CUT825,Museo del Aire -- San Antonio de los Banos,on_display
Lockheed,T-33,A,703,,CU,Shooting Star,,fixed_wing,monoplane,military,trainer,,Photographed at La Lisa October 2003; a second Cuban T-33 serialled 701 was photographed at the same site in November 1989 and is not in the published roster; treat 701 as a possible additional airframe,T33; T-33A; Shooting Star; T-Bird; T33A,Museo del Aire -- San Antonio de los Banos,on_display
Mikoyan-Gurevich,MiG-15,UTI,02,,CU,Midget,,fixed_wing,monoplane,military,trainer,,Photographed at La Lisa July 2002,MiG15; MiG-15UTI; MiG15UTI; Midget,Museo del Aire -- San Antonio de los Banos,on_display
Mikoyan-Gurevich,MiG-17,F,237,,CU,Fresco,,fixed_wing,monoplane,military,fighter,,Ex-La Lisa roster; disposition after the move not re-verified,MiG17; MiG-17F; Fresco; MiG17F,Museo del Aire -- San Antonio de los Banos,on_display
