manufacturer,model,variant,tail_number,model_name,aircraft_name,aircraft_type,wing_type,military_civilian,role_type,year_built,description,aliases,museum_name,display_status
Avro,504K,,D8971,,,fixed_wing,biplane,military,trainer,,"Displayed inside one of the museum's original Great War hangars painted as G-CYCK, which was actually ex-RAF H9717. The museum airframe is ex-RAF D8971, later CF-CYC, restored by the RCAF and flown for the 1967 Centennial airshow season.",Avro 504; 504K; G-CYCK; CF-CYC,"Base Borden Military Museum, 16 Wing Borden",on_display
Avro Canada,CF-100,Mk 4A,18194,,,fixed_wing,monoplane,military,fighter,,"Coded HG of 428 Squadron; instructional airframe 646B. Previously used as a training frame by the Chemical, Biological, Radiological and Nuclear School.",CF100; Canuck; Clunk; 646B; A631,"Base Borden Military Museum, 16 Wing Borden",on_display
Avro Canada,CF-100,Mk 5D,18493,,,fixed_wing,monoplane,military,fighter,,"Renumbered 100493; flown by the Electronic Warfare Unit at RCAF Station St Hubert and stored at CFD Mountain View from 1980 with 5,244 airframe hours.",CF100; Canuck; Clunk; 100493,"Base Borden Military Museum, 16 Wing Borden",on_display
Avro Canada,CF-100,Mk 5D,18752,,,fixed_wing,monoplane,military,fighter,,Instructional airframe 793B; previously at CFB Uplands.,CF100; Canuck; Clunk; 793B,"Base Borden Military Museum, 16 Wing Borden",on_display
McDonnell,CF-101,B,101011,,,fixed_wing,monoplane,military,fighter,,"Ex-USAF 57-0289, displayed near 16 Wing.",CF101; Voodoo; F-101B; F101B; 57-0289; CF101B,"Base Borden Military Museum, 16 Wing Borden",on_display
Canadair,CF-104,A,104792,,,fixed_wing,monoplane,military,fighter,,"Mounted on a pylon. Previously RCAF 12792; flew with the Canadian Air Group at CFB Baden-Soellingen, became repair instructional airframe 794B and was placed on display at Borden about 2006.",CF104; Starfighter; F-104; F104; 12792; 794B; CF104A,"Base Borden Military Museum, 16 Wing Borden",on_display
Canadair,F-86,Mk 5,23228,,,fixed_wing,monoplane,military,fighter,,"Silver, mounted on a pylon.",F86; Sabre; CL-13; CL13,"Base Borden Military Museum, 16 Wing Borden",on_display
Canadair,CT-133,Silver Star 3,133079,,,fixed_wing,monoplane,military,trainer,,"Silver, mounted on a pylon; earlier RCAF serial 21079.",CT133; Silver Star; T-33; T33; T-Bird; 21079,"Base Borden Military Museum, 16 Wing Borden",on_display
Canadair,CT-133,Silver Star 3,133433,,,fixed_wing,monoplane,military,trainer,,Preserved with the museum.,CT133; Silver Star; T-33; T33; T-Bird,"Base Borden Military Museum, 16 Wing Borden",on_display
Canadair,CT-133,Silver Star 3,133623,,,fixed_wing,monoplane,military,trainer,,Preserved with the museum.,CT133; Silver Star; T-33; T33; T-Bird,"Base Borden Military Museum, 16 Wing Borden",on_display
Canadair,CT-133,Silver Star 3,133540,,,fixed_wing,monoplane,military,trainer,,Preserved with the museum.,CT133; Silver Star; T-33; T33; T-Bird,"Base Borden Military Museum, 16 Wing Borden",on_display
Canadair,CT-133,Silver Star 3,133669,,,fixed_wing,monoplane,military,trainer,,Mounted on a pylon in Red Knight colours; instructional airframe 669C. Previously displayed beside the RCAF Association building near Barrie. Also quoted as 21100 and 11441.,CT133; Silver Star; T-33; T33; T-Bird; 669C; Red Knight; 21100,"Base Borden Military Museum, 16 Wing Borden",on_display
Canadair,CT-114,Tutor,114012,,,fixed_wing,monoplane,military,trainer,,Preserved with the museum.,CT114; Tutor; CL-41; CL41,"Base Borden Military Museum, 16 Wing Borden",on_display
Canadair,CT-114,Tutor,114158,,,fixed_wing,monoplane,military,trainer,,Preserved with the museum.,CT114; Tutor; CL-41; CL41,"Base Borden Military Museum, 16 Wing Borden",on_display
Canadair,CT-114,Tutor,114120,,,fixed_wing,monoplane,military,trainer,,Preserved with the museum.,CT114; Tutor; CL-41; CL41,"Base Borden Military Museum, 16 Wing Borden",on_display
Canadair,CT-114,Tutor,114153,,,fixed_wing,monoplane,military,trainer,,"Originally RCAF 26153 and modified for the aerobatic teams. The only Tutor to have flown with the Golden Centennaires in 1967, as backup to the Red Knight Tutor in 1969 and with the Snowbirds until 1976; repainted in Golden Centennaires colours for the museum.",CT114; Tutor; CL-41; CL41; 26153; Golden Centennaires,"Base Borden Military Museum, 16 Wing Borden",on_display
Canadair,CF-116,A,116710,,,fixed_wing,monoplane,military,fighter,,Displayed with the museum.,CF116; CF-5; CF5; Freedom Fighter; CF116A,"Base Borden Military Museum, 16 Wing Borden",on_display
Canadair,CF-116,A,116759,,,fixed_wing,monoplane,military,fighter,,Displayed inside the museum's RCAF display hangar.,CF116; CF-5; CF5; Freedom Fighter; CF116A,"Base Borden Military Museum, 16 Wing Borden",on_display
Canadair,CF-116,A,116744,,,fixed_wing,monoplane,military,fighter,,Displayed with the museum.,CF116; CF-5; CF5; Freedom Fighter; CF116A,"Base Borden Military Museum, 16 Wing Borden",on_display
Canadair,CF-116,A,116769,,,fixed_wing,monoplane,military,fighter,,Displayed at the Officers' Mess.,CF116; CF-5; CF5; Freedom Fighter; CF116A,"Base Borden Military Museum, 16 Wing Borden",on_display
Beechcraft,CT-134,Musketeer,,,,fixed_wing,monoplane,military,trainer,,"Second Musketeer preserved with the museum alongside 134222. Canadian Warplanes gives its serial as 134228, but 134228 is the Musketeer mounted on a pylon in the Winnipeg air park and photographed there in 2006, so no serial is recorded for the Borden aircraft.",CT134; Musketeer; Beech Musketeer,"Base Borden Military Museum, 16 Wing Borden",on_display
Bell,CH-136,Kiowa,136247,,,rotary_wing,,military,recon,,"Mounted on a pylon near the North Gate at Angus, repainted as 136228 to commemorate the 400 Squadron 60th anniversary Kiowa of 1992. Ex-US Army OH-58A 71-20912, accepted by the Canadian Forces on 28 June 1972 and flown by 430e Escadron tactique d'helicopteres at Valcartier before transfer to CFSATE in January 1995; mounted at the main gate about November 1997.",CH136; Kiowa; OH-58A; OH58A; 136228; 71-20912,"Base Borden Military Museum, 16 Wing Borden",on_display
de Havilland Canada,CS2F,Tracker,1507,,,fixed_wing,monoplane,military,recon,,Instructional airframe 724B.,CP121; Tracker; CS2F; CS-2F; 724B,"Base Borden Military Museum, 16 Wing Borden",on_display
de Havilland,DH.82C,Tiger Moth,8979,,,fixed_wing,biplane,military,trainer,,"Built by de Havilland at Downsview in 1942, construction number 1781; sold civil in 1946 as CF-EMT and later C-GDPT. Displayed inside an original Great War hangar painted as RCAF 4974, with 4794 painted in error under the port wing.",Tiger Moth; DH82C; 4974; C-GDPT,"Base Borden Military Museum, 16 Wing Borden",on_display
