manufacturer,model,variant,tail_number,model_name,aircraft_name,aircraft_type,wing_type,military_civilian,role_type,year_built,description,aliases,museum_name,display_status
Avro,Lancaster,Mk X,FM159,,,fixed_wing,monoplane,military,bomber,,The museum centrepiece. Victory Aircraft Lancaster Mk X FM159 stood on concrete pedestals beside Highway 2 at Nanton for decades before being brought indoors and restored; all four Merlins are run several times a year. Displayed as F2-T and dedicated to Calgary-born Ian W. Bazalgette VC of 635 Squadron.,Lancaster X; Lancaster Mk X; Avro 683; F2-T,Bomber Command Museum of Canada,on_display
Avro,Anson,Mk II,7481,,,fixed_wing,monoplane,military,trainer,,"RCAF Anson Mk II; silverhawkauthor cites both 886 and 7481 for this airframe, the former probably a construction number.",Anson II; Anson Mk II; Avro 652A,Bomber Command Museum of Canada,on_display
Airspeed,A.S.10,Oxford Mk II,,,,fixed_wing,monoplane,military,trainer,,Airspeed Oxford held by the museum together with four further derelict centre sections in storage; no complete restored airframe reported.,AS10; A.S.10; Oxford; Oxford Mk II,Bomber Command Museum of Canada,under_restoration
Avro Canada,CF-100,Mk 3D,18152,Canuck,,fixed_wing,monoplane,military,fighter,1954,"CF-100 Mk 3D built at Malton in 1954; served with 3 OTU as JF-152 and with 428 and 432 Squadrons and the Electronic Warfare Unit, then stood at CFB Suffield 1968-1994. Mounted on a pylon at the museum.",CF100; Canuck; CF-100 Mk 3; JF-152; JF152,Bomber Command Museum of Canada,on_display
Beechcraft,C-45,H Expeditor,CF-MPI,,,fixed_wing,monoplane,civilian,transport,,"Ex-RCMP Beech C-45H Expeditor c/n A-142, on static display retaining RCMP markings.",C-45H; C45H; Expeditor; Beech 18; D18S; C45,Bomber Command Museum of Canada,on_display
Beechcraft,D18,S Expeditor,CF-ZOI,,,fixed_wing,monoplane,civilian,transport,,"Beech D18S c/n CA-213; in storage, unrestored.",D18S; Expeditor; Beech 18,Bomber Command Museum of Canada,in_storage
Fairchild Aircraft Ltd,Bolingbroke,Mk IV,9987,,,fixed_wing,monoplane,military,bomber,,"Canadian-built Bristol Blenheim derivative, restored and displayed as a Blenheim Mk IV painted 9587.",Bolingbroke; Bolingbroke IV; Blenheim; 9587,Bomber Command Museum of Canada,on_display
Fairchild Aircraft Ltd,Bolingbroke,Mk IV,9041,,,fixed_wing,monoplane,military,bomber,,Restored Bolingbroke Mk IV 9041.,Bolingbroke; Bolingbroke IV; Blenheim,Bomber Command Museum of Canada,on_display
Fairchild Aircraft Ltd,Bolingbroke,Mk IV,9978,,,fixed_wing,monoplane,military,bomber,,Bolingbroke Mk IV hulk held in storage.,Bolingbroke; Bolingbroke IV; Blenheim,Bomber Command Museum of Canada,in_storage
Fairchild Aircraft Ltd,Bolingbroke,Mk IV,9897,,,fixed_wing,monoplane,military,bomber,,Fourth Bolingbroke Mk IV airframe held by the museum; condition not stated by the sources consulted.,Bolingbroke; Bolingbroke IV; Blenheim,Bomber Command Museum of Canada,in_storage
Canadair,CT-133,Silver Star 3,133272,,,fixed_wing,monoplane,military,trainer,,"Canadair Silver Star, also cited as 21272, painted as 133616 and mounted on a pylon.",CT133; T-33; T33; Silver Star; 133616,Bomber Command Museum of Canada,on_display
Canadair,CT-133,Silver Star 3,21082,,,fixed_wing,monoplane,military,trainer,,"Second Canadair Silver Star, painted as 21437.",CT133; T-33; T33; Silver Star; 21437,Bomber Command Museum of Canada,on_display
Canadair,CT-114,Tutor,114177,,,fixed_wing,monoplane,military,trainer,,"CT-114 Tutor in Snowbirds markings as aircraft number 4, ex-2 Canadian Forces Flying Training School.",CT114; CL-41; CL41; Tutor; Snowbirds,Bomber Command Museum of Canada,on_display
Canadian Car and Foundry,Harvard,Mk 4,20419,,,fixed_wing,monoplane,military,trainer,1952,Harvard Mk 4 built in Canada in 1952 and restored using parts from two aircraft; static display.,Harvard 4; Harvard IV; T-6; AT-16; T6; AT16,Bomber Command Museum of Canada,on_display
Cessna,T-50,Crane,CF-HGM,,,fixed_wing,monoplane,military,trainer,,Cessna Crane restoration project.,T50; T-50; Crane; Bobcat; AT-17; AT17,Bomber Command Museum of Canada,under_restoration
Cessna,T-50,Crane,CF-LED,,,fixed_wing,monoplane,military,trainer,1942,"Cessna Crane c/n 3760 built in 1942 and used by the US military in the Second World War. One of three Cranes acquired by Lloyd Drake of Lundbreck; restored to flyable condition in 2002 by his son Loren, who donated it in 2018. To be painted BCATP yellow and kept taxiable.",T50; T-50; Crane; UC-78; Bobcat; UC78,Bomber Command Museum of Canada,on_display
de Havilland,DH.82,C,1204,Tiger Moth,,fixed_wing,biplane,military,trainer,,"RCAF Tiger Moth 1204, c/n 1405, registered C-FCIX and airworthy.",DH82C; Tiger Moth; DH.82C; C-FCIX,Bomber Command Museum of Canada,on_display
de Havilland,DH.98,PR.35,RS700,Mosquito,,fixed_wing,monoplane,military,recon,,"Mosquito PR Mk 35 RS700, once Spartan Air Services CF-HMS. Owned by the City of Calgary, championed by the Calgary Mosquito Society and moved to the museum's North Hangar on 11 August 2012, where it is under restoration with the Merlins being brought to running condition.",DH98; Mosquito; Mosquito PR.35; CF-HMS,Bomber Command Museum of Canada,under_restoration
Fairchild Aircraft Ltd,PT-26,Cornell,14424,,,fixed_wing,monoplane,military,trainer,,"Fairchild PT-26 Cornell 14424, displayed complete but unrestored.",Cornell; PT-26; PT26; M-62; Cornell II; M62,Bomber Command Museum of Canada,on_display
Fleet,7,C Fawn Mk II,264,,,fixed_wing,biplane,military,trainer,,"Fleet Fawn Mk II c/n 123, ex-RCAF 264, donated by Ernie and Agnes Oakman; taxiable with a runnable engine.",Fleet 7C; Fawn; Fleet Fawn; Fleet 7,Bomber Command Museum of Canada,on_display
Handley Page,Halifax,B.VII,,,,fixed_wing,monoplane,military,bomber,,"Halifax reconstruction project assembled from parts sourced from dive sites, the RAF Museum and elsewhere, including a propeller blade, bomb-bay doors and an instrument panel. No complete airframe; the museum also supports the search for LW170 off the Shetland Islands.",Halifax; HP 57; HP57; Halifax B.VII,Bomber Command Museum of Canada,under_restoration
Hispano Aviacion,HA-1112,M1L,,Buchon,,fixed_wing,monoplane,military,fighter,,"Spanish-built Bf 109 derivative c/n 164, Spanish Air Force 12E-265 / C.4K-114, used in the 1969 film Battle of Britain. Bought from Spitfire Productions in 1967 for the Canadian War Museum, restored 1984-86 in Spanish Air Force markings, later loaned to the Western Canada Aviation Museum and now on loan from the Canada Aviation and Space Museum to Nanton. Tail left blank because the Canada Aviation and Space Museum records the same Spanish serial on a Buchon of a different construction number; the two attributions conflict and one is wrong.",HA-1112; HA1112; Buchon; Bf 109; Me 109; C.4K-114; 12E-265,Bomber Command Museum of Canada,on_display
Messerschmitt,Bf 109,,,,,fixed_wing,monoplane,military,fighter,,"Full-size Bf 109 mock-up with a working canopy and fully equipped cockpit using some original instruments, built by Lech Lebiedowski from parts salvaged at a crash site. Painted as a Jagdgeschwader 27 machine in 1942-43 Mediterranean colours. A mock-up, not an original airframe.",Bf109; Me 109; Me109; Messerschmitt 109,Bomber Command Museum of Canada,on_display
Link,Trainer,,,,,fixed_wing,monoplane,military,trainer,,Restored and operational Link trainer complete with instructor's table. A ground trainer rather than an airframe.,Link Trainer; ANT-18; Blue Box; ANT18,Bomber Command Museum of Canada,on_display
North American,NA-64,,3404,Yale,,fixed_wing,monoplane,military,trainer,,"RCAF Yale 3404, ex-USAAC 64-2157, donated to the Nanton Lancaster Society in 1995 by Jon Spinks. A new engine has been fitted and the rear fuselage re-skinned and the forward fuselage framework restored, but the museum states the aircraft is currently in storage. The only Yale here; silverhawkauthor also lists 3390 at Nanton, which the museum's own pages contradict.",NA64; Yale; NA-64 Yale; 64-2157,Bomber Command Museum of Canada,in_storage
Supermarine,Spitfire,Mk IX,,,,fixed_wing,monoplane,military,fighter,,"Reproduction Spitfire Mk IX being built around original Spitfire parts gathered from Malta, Australia, New Zealand, Burma, the Netherlands, France and England, with a Merlin 68. To be finished in D-Day invasion markings honouring Nanton-born twins Bruce and Douglas Warren.",Spitfire; Spitfire IX; Spitfire Mk IX,Bomber Command Museum of Canada,under_restoration
Supermarine,Spitfire,,,,,fixed_wing,monoplane,military,fighter,,Five-eighths-scale Spitfire replica marked SK-F / SK-M.,Spitfire; SK-F; SK-M,Bomber Command Museum of Canada,on_display
Westland,Lysander,,,,,fixed_wing,monoplane,military,recon,,Two-thirds-scale Westland Lysander replica.,Lysander; Westland Lysander,Bomber Command Museum of Canada,on_display
