manufacturer,model,variant,tail_number,model_name,aircraft_name,aircraft_type,wing_type,military_civilian,role_type,year_built,description,aliases,museum_name,display_status
Canadair,CF-5,A,116707,,,fixed_wing,monoplane,military,fighter,,"Mounted on twin pylons at The Military Museums, home of the Air Force Museum of Alberta. C/n 1007. Coordinates from the AerialVisuals dossier for the site.",CF5; CF-116; CF116; F-5; F5; Freedom Fighter; CF5A,"The Military Museums, Calgary",on_display
Canadair,CF-5,A,116704,,,fixed_wing,monoplane,military,fighter,,"Second Freedom Fighter recorded at The Military Museums by Harold Skaarup's Calgary page; not separately confirmed in the AerialVisuals site dossier, which lists only 116707.",CF5; CF-116; CF116; F-5; F5; Freedom Fighter; CF5A,"The Military Museums, Calgary",on_display
Canadair,CT-133,Silver Star 3,133413,,,fixed_wing,monoplane,military,trainer,,"Displayed outside the Cold War Hangar. This airframe served as a CX-133 ejection-seat testbed with its rear seat replaced by a test mount, and has been returned to CT-133 Mk 3 standard. Arrived at the museum in September 2022; Skaarup's CT-133 list also still shows 133413 at Cold Lake, an unresolved duplication resolved here in favour of Calgary on the strength of the museum's own blog and the Calgary Herald.",CT133; T-33; T33; CX-133; CX133; Silver Star; 21413,"The Military Museums, Calgary",on_display
Canadair,CF-104,,12846,,,fixed_wing,monoplane,military,fighter,,"Starfighter reported at the Air Force Museum Society of Alberta by Harold Skaarup. It does not appear in Wikipedia's CF-104 survivor list or in the AerialVisuals site dossier, so presence and identity both need confirmation on site.",CF104; F-104; F104; Starfighter; 104846,"The Military Museums, Calgary",on_display
McDonnell Douglas,CF-188,A,188719,,,fixed_wing,monoplane,military,fighter,,"Centennial of Flight Hornet, recorded at The Military Museums by Harold Skaarup's Calgary page.",CF188; CF-18; CF18; F/A-18; FA18; Hornet; CF188A,"The Military Museums, Calgary",on_display
Canadair,F-86,Mk 5,23338,,,fixed_wing,monoplane,military,fighter,,"Sabre 5, c/n 1128, later a US-registered QF-86E drone conversion carrying N4689N. On display at the Air Force Museum of Alberta.",F86; CL-13; CL13; QF-86E; QF86E; Sabre; N4689N,"The Military Museums, Calgary",on_display
Hawker,Sea Fury,FB.11,WG565,,,fixed_wing,monoplane,military,fighter,,"Royal Canadian Navy Sea Fury, c/n 41H/636292, flown as VG-BC-K with 803 Squadron and photographed off Gibraltar in November 1950. Displayed outdoors at HMCS Tecumseh in 1977 before restoration and a move indoors to the Naval Museum of Alberta wing.",Sea Fury; Sea Fury FB11; FB.11,"The Military Museums, Calgary",on_display
Supermarine,Seafire,Mk XV,PR451,,,fixed_wing,monoplane,military,fighter,,"One of the last surviving Seafires. Delivered to the Fleet Air Arm at RDU Culham on 5 October 1945, acquired for the RCN in January 1946 and flown by 803 Squadron from HMCS Warrior. Previously marked TG-B, now marked VG. Naval Museum of Alberta wing.",Seafire; Seafire XV; Supermarine 377; TG-B,"The Military Museums, Calgary",on_display
McDonnell,F2H,3,126334,,,fixed_wing,monoplane,military,fighter,,Royal Canadian Navy Banshee displayed in the Naval Museum of Alberta wing of The Military Museums.,F2H; F2H-3; F2H3; Banshee,"The Military Museums, Calgary",on_display
Sagem,CU-161,Sperwer,,,,fixed_wing,monoplane,military,drone,,"Canadian Army CU-161 Sperwer tactical unmanned aerial vehicle, recorded in the Air Force Museum of Alberta collection by Harold Skaarup. Serial not published.",CU161; Sperwer; SDTI,"The Military Museums, Calgary",on_display
