manufacturer,model,variant,tail_number,model_name,aircraft_name,aircraft_type,wing_type,military_civilian,role_type,year_built,description,aliases,museum_name,display_status
Avro,Anson,Mk I,AX111,,,fixed_wing,monoplane,military,trainer,,Under restoration.,Anson; Anson I; Avro 652A,Saskatchewan Aviation Museum,under_restoration
Fairchild Aircraft Ltd,Bolingbroke,Mk IVT,,,,fixed_wing,monoplane,military,bomber,,To be rebuilt from the remains of four aircraft donated by the Reynolds-Alberta Museum in 2015 through the Canadian Aeronautical Preservation Association; will be finished in the colours of 2 Bombing and Gunnery School Mossbank or 5 B&GS Dafoe of 1942-43.,Bolingbroke; Blenheim; Bolingbroke IVT,Saskatchewan Aviation Museum,under_restoration
Canadair,CT-133,Silver Star 3,21526,,,fixed_wing,monoplane,military,electronic_warfare,,"Electronic warfare conversion, sometimes designated CE-133.",CT133; T-33; T33; Silver Star; CE-133; CE133,Saskatchewan Aviation Museum,on_display
Cessna,A185,E Skywagon,C-FCTO,,,fixed_wing,monoplane,civilian,utility,,c/n 185-01948.,A185E; Skywagon; Cessna 185,Saskatchewan Aviation Museum,on_display
Cessna,337,Skymaster,C-FUEO,,,fixed_wing,monoplane,civilian,utility,,Push-pull twin.,337; Skymaster; Super Skymaster,Saskatchewan Aviation Museum,on_display
de Havilland,DH.60,M Gipsy Moth,CF-AAU,,,fixed_wing,biplane,civilian,trainer,,c/n 111; previously held by T.C. Holdings at Saskatoon Airport.,DH60M; Gipsy Moth; Moth,Saskatchewan Aviation Museum,on_display
de Havilland,DH.82,C,C-FBSP,Tiger Moth,,fixed_wing,biplane,military,trainer,1942,c/n DH1508.,DH82C; Tiger Moth; DH.82C,Saskatchewan Aviation Museum,on_display
de Havilland,DH.82,C,C-FCOF,Tiger Moth,,fixed_wing,biplane,military,trainer,1943,c/n DH5962; previously with the Harry Whereatt collection at Assiniboia.,DH82C; Tiger Moth; DH.82C,Saskatchewan Aviation Museum,on_display
de Havilland,DH.82,C,CF-FYW,Tiger Moth,,fixed_wing,biplane,military,trainer,1944,c/n DH8871.,DH82C; Tiger Moth; DH.82C,Saskatchewan Aviation Museum,on_display
de Havilland Canada,DHC-1,B-2-S5 Chipmunk,18220,,,fixed_wing,monoplane,military,trainer,,Painted as 18040 and registered CF-OAA. silverhawkauthor renders the serials as 182220 and 182040.,DHC1; Chipmunk; CT-120; CT120; CF-OAA,Saskatchewan Aviation Museum,on_display
