manufacturer,model,variant,tail_number,model_name,aircraft_name,aircraft_type,wing_type,military_civilian,role_type,year_built,description,aliases,museum_name,display_status
Avro,Lancaster,B.X,KB839,,,fixed_wing,monoplane,military,bomber,,"Built at Malton in 1944, flew 26 bombing sorties with 419 Moose Squadron and later served as a Mk 10SR at Greenwood. Displayed in Second World War camouflage painted as JB266 coded LQ-G.",Lancaster; Lanc; JB266; KB839,"Greenwood Military Aviation Museum, 14 Wing Greenwood",on_display
Canadair,CP-107,Argus 1,10717,,,fixed_wing,monoplane,military,recon,,Entered service at RCAF Station Greenwood in 1958 and was struck off strength in 1980 as a permanent monument in the air park.,CP107; Argus; CL-28; CL28,"Greenwood Military Aviation Museum, 14 Wing Greenwood",on_display
Lockheed,CP-140A,Arcturus,140119,,,fixed_wing,monoplane,military,recon,,One of three CP-140A Arcturus ordered in 1991 and flown from Greenwood for Arctic and coastal patrol and pilot training. Retired in 2014 and added to the museum in 2016.,CP140; Arcturus; P-3; P3; Aurora; CP140A,"Greenwood Military Aviation Museum, 14 Wing Greenwood",on_display
Canadair,CT-133,Silver Star 3,,,,fixed_wing,monoplane,military,trainer,,"Low-visibility grey Silver Star painted as 21393. The airframe's true serial is not established, so none is recorded.",CT133; Silver Star; T-33; T33; T-Bird; 21393,"Greenwood Military Aviation Museum, 14 Wing Greenwood",on_display
Canadair,CT-133,Silver Star 3,133345,,,fixed_wing,monoplane,military,trainer,,"Mounted on a pylon in low-visibility grey painted as 133434. Canadian Warplanes prints the serial as 13345, which is one digit short; 133345 is assumed and should be confirmed.",CT133; Silver Star; T-33; T33; T-Bird; 133434,"Greenwood Military Aviation Museum, 14 Wing Greenwood",on_display
Canadair,CT-114,Tutor,114155,,,fixed_wing,monoplane,military,trainer,,Preserved at the museum.,CT114; Tutor; CL-41; CL41,"Greenwood Military Aviation Museum, 14 Wing Greenwood",on_display
Canadair,CC-144,Challenger,144616,,,fixed_wing,monoplane,military,electronic_warfare,,434 Combat Support Squadron at Greenwood flew Challengers in an electronic warfare role from 1995 to 2000. This aircraft came from 412 Transport Squadron in Ottawa and was retired in 2014.,CC144; Challenger; CL-600; CL600,"Greenwood Military Aviation Museum, 14 Wing Greenwood",on_display
Boeing Vertol,CH-113,Labrador,11308,,,rotary_wing,,military,search_rescue,,"Model 107-II-28, manufacture number 4002, delivered as CH-113A Voyageur 10408 and converted to a search and rescue Labrador.",CH113; Labrador; CH-46; CH46; 10408; Voyageur,"Greenwood Military Aviation Museum, 14 Wing Greenwood",on_display
Vertol Canada,CH-127,Workhorse,9592,,,rotary_wing,,military,search_rescue,,Ex-USAF 60-5446. 9591 and 9592 were flown at Greenwood in the 1960s by 103 Search and Rescue Squadron. Restoration ongoing.,CH127; Workhorse; H-21; H21,"Greenwood Military Aviation Museum, 14 Wing Greenwood",under_restoration
Fairchild,Bolingbroke,Mk IVT,9997,,,fixed_wing,monoplane,military,bomber,,Bristol Bolingbroke being restored to represent a British-built Blenheim coded EE-H as flown by 404 Squadron with Coastal Command.,Bolingbroke; Blenheim; EE-H,"Greenwood Military Aviation Museum, 14 Wing Greenwood",under_restoration
Avro,Anson,Mk II,7135,,,fixed_wing,monoplane,military,trainer,,"Built at Amherst, Nova Scotia in 1941.",Anson; Avro 652A,"Greenwood Military Aviation Museum, 14 Wing Greenwood",under_restoration
Douglas,CC-129,Dakota,KN451,,,fixed_wing,monoplane,military,transport,,"Built in 1944 as a C-47B for the USAAF (44-76590), transferred to the RAF in 1945 and to RCAF 436 Squadron as KN451 in February 1946. Went to the Canadian aviation museum in Ottawa in 1964 and to Greenwood in 2006; painted as a 103 Rescue Unit aircraft of 1946-1968.",CC129; Dakota; C-47; C47; DC-3; 44-76590; DC3,"Greenwood Military Aviation Museum, 14 Wing Greenwood",on_display
Lockheed,P2V,7,147969,,,fixed_wing,monoplane,military,recon,,"US Navy Neptune BuNo 147969 coded VN 101, painted in RCAF dark blue and on loan to the museum from the US Navy. Canadian serials 24113 and 24117 are also quoted for this display.",P2V; Neptune; P-2; P2; 24113,"Greenwood Military Aviation Museum, 14 Wing Greenwood",on_display
SAGEM,CU-161,Sperwer,161028,,,fixed_wing,monoplane,military,drone,,French-built unmanned aerial vehicle flown by the Canadian Forces in Afghanistan between 2003 and its last mission on 18 April 2009.,CU161; Sperwer; Sparrowhawk,"Greenwood Military Aviation Museum, 14 Wing Greenwood",on_display
