manufacturer,model,variant,tail_number,model_name,aircraft_name,aircraft_type,wing_type,military_civilian,role_type,year_built,description,aliases,museum_name,display_status
McDonnell,F-4,C,63-7556,Phantom II,,fixed_wing,monoplane,military,fighter,,c/n 0593; Louisiana Air National Guard heritage aircraft. Museum reopened after Hurricane Katrina rebuilding; airframe positions from Aerial Visuals arc-second fixes,c/n 0593; F4; F4C,Jackson Barracks Military Museum,on_display
McDonnell,F-4,GF-4C,63-7657,Phantom II,,fixed_wing,monoplane,military,fighter,,c/n 0767; ground-instructional conversion. Aerial Visuals flags this airframe as possibly stored rather than displayed - confirm before publishing,c/n 0767; F4; F4GF4C,Jackson Barracks Military Museum,on_display
McDonnell Douglas,F-15,A,73-0086,Eagle,,fixed_wing,monoplane,military,fighter,,c/n 24/A020; a very early production Eagle; block-check passes for the FY73 F-15A run,c/n 24/A020; F15; F15A,Jackson Barracks Military Museum,on_display
North American,F-100,D,56-3020,Super Sabre,,fixed_wing,monoplane,military,fighter,,Block-check passes for the F-100D run,F-100D; F100; F100D,Jackson Barracks Military Museum,on_display
Convair,F-102,YF-102A,53-1787,Delta Dagger,,fixed_wing,monoplane,military,fighter,,Prototype-series YF-102A; block-check passes for the 53-1779 to 53-1794 YF-102 run,YF-102A; F102; F102YF102A; YF102A,Jackson Barracks Military Museum,on_display
Lockheed,T-33,A,53-4967,Shooting Star,,fixed_wing,monoplane,military,trainer,,c/n 580-8306; ex-civil N47799,c/n 580-8306; N47799; T33; T33A,Jackson Barracks Military Museum,on_display
Douglas,B-26,D,846,Invader,,fixed_wing,monoplane,military,bomber,,c/n 29216; carries Chilean Air Force serial 846; a US-built A-26 sold to Chile and repatriated. Painted markings and true identity should be reconciled on a site visit,c/n 29216; A-26; B26; B26D; A26,Jackson Barracks Military Museum,on_display
Beech,AT-11,,41-9525,Kansan,,fixed_wing,monoplane,military,trainer,,c/n 951; ex-civil N65434,c/n 951; N65434; AT11,Jackson Barracks Military Museum,on_display
Bell,UH-1,,,65-9911,Iroquois,rotary_wing,,military,utility,,c/n 4955; block-check passes for the FY65 UH-1D/H Army run,c/n 4955; Huey; UH1,Jackson Barracks Military Museum,on_display
Hiller,OH-23,B,51-16336,Raven,,rotary_wing,,military,trainer,,Aerial Visuals records this airframe as possibly stored rather than displayed at the barracks,OH-23B; OH23; OH23B,Jackson Barracks Military Museum,on_display
