manufacturer,model,variant,tail_number,construction_number,operator_country,model_name,aircraft_name,aircraft_type,wing_type,military_civilian,role_type,year_built,description,aliases,museum_name,display_status
Avia,Il-14,RT,3133,,CZ,,,fixed_wing,monoplane,military,recon,,Czechoslovak licence-built Il-14 designated Avia Av-14; RT electronic reconnaissance conversion; the operator publishes evidenční číslo 913133 of which the tactical number 3133 is the last four digits — this is the standard Czechoslovak c/n-as-tactical-number relationship,Avia 14; Avia-14; Avia14; Il-14; Il14; c/n 913133; Crate; Il14RT,Muzeum letecké a pozemní techniky Vyškov,on_display
Avia,Il-14,T,3144,,CZ,,,fixed_wing,monoplane,military,transport,,Avia Av-14T transport; operator-published construction number 913144,Avia 14T; Avia-14; Avia14; Il-14; Il14; c/n 913144; Crate; Il14T,Muzeum letecké a pozemní techniky Vyškov,on_display
Ilyushin,Il-28,RTR,2404,,CZ,,,fixed_wing,monoplane,military,recon,,Il-28RTR electronic reconnaissance bomber; operator-published construction number 52404,Il-28; Il28; c/n 52404; Beagle; Il28RTR,Muzeum letecké a pozemní techniky Vyškov,on_display
Aero,L-29,,0303,,CZ,Delfín,,fixed_wing,monoplane,military,trainer,,Aero L-29 Delfín; operator-published construction number 0303,L-29; L29; Delfin; Delfín; Maya,Muzeum letecké a pozemní techniky Vyškov,on_display
Aero,L-39,V,0720,,CZ,Albatros,,fixed_wing,monoplane,military,utility,,L-39V target-towing variant; operator-published construction number 630720,L-39V; L39V; Albatros; c/n 630720; L39,Muzeum letecké a pozemní techniky Vyškov,on_display
Aero,L-39,V,0735,,CZ,Albatros,,fixed_wing,monoplane,military,utility,,L-39V target-towing variant; operator-published construction number 630735,L-39V; L39V; Albatros; c/n 630735; L39,Muzeum letecké a pozemní techniky Vyškov,on_display
Mikoyan-Gurevich,MiG-15,bis SB,3912,,CZ,,,fixed_wing,monoplane,military,ground_attack,,MiG-15bis SB; Czechoslovak licence-built MiG-15bis carried the designation S-103; operator-published construction number 623912,MiG-15; MiG15; S-103; S103; c/n 623912; Fagot,Muzeum letecké a pozemní techniky Vyškov,on_display
Mikoyan-Gurevich,MiG-19,PM,1102,,CZ,,,fixed_wing,monoplane,military,fighter,,MiG-19PM; operator-published construction number 651102,MiG-19PM; MiG19PM; c/n 651102; Farmer; MiG19,Muzeum letecké a pozemní techniky Vyškov,on_display
Mikoyan-Gurevich,MiG-19,S,0412,,CZ,,,fixed_wing,monoplane,military,fighter,,Czechoslovak licence-built MiG-19S designated S-105; operator-published construction number 0412,MiG-19S; MiG19S; S-105; S105; Farmer; MiG19,Muzeum letecké a pozemní techniky Vyškov,on_display
Mikoyan-Gurevich,MiG-19,S,0423,,CZ,,,fixed_wing,monoplane,military,fighter,,Czechoslovak licence-built MiG-19S designated S-105; operator-published construction number 0423,MiG-19S; MiG19S; S-105; S105; Farmer; MiG19,Muzeum letecké a pozemní techniky Vyškov,on_display
