manufacturer,model,variant,tail_number,construction_number,operator_country,model_name,aircraft_name,aircraft_type,wing_type,military_civilian,role_type,year_built,description,aliases,museum_name,display_status
Tupolev,Tu-134,A,OK-AFB,,CZ,,,fixed_wing,monoplane,civilian,commercial_transport,,Ex-ČSA Tu-134A construction number 1351410; identity recorded by a dated on-site visit report of 8 May 2015 and confirmed present by OSM node 5632691017,Tu-134; Tu134; Tu-134A; OK-AFB; c/n 1351410; Crusty; Tu134A,Letecké múzeum Slavnica,on_display
Mikoyan-Gurevich,MiG-15,bis,1133,,CZ,,,fixed_wing,monoplane,military,fighter,,Czechoslovak Air Force MiG-15bis construction number 141133 of which the tactical number 1133 is the last four digits; the Czechoslovak licence designation for the MiG-15bis is S-103; identity from a dated 8 May 2015 visit report,MiG-15bis; MiG15bis; S-103; S103; c/n 141133; Fagot; MiG15,Letecké múzeum Slavnica,on_display
Sukhoi,Su-7,BM,5316,,SK,,,fixed_wing,monoplane,military,ground_attack,,Slovak Air Force Su-7BM construction number 5316; identity from a dated 8 May 2015 visit report,Su-7BM; Su7BM; Fitter-A; Su7,Letecké múzeum Slavnica,on_display
Lisunov,Li-2,T,OK-BYQ,,CZ,,,fixed_wing,monoplane,civilian,transport,,Czechoslovak government Li-2T construction number 23442309; the Li-2 is the Soviet licence-built Douglas DC-3; identity from a dated 8 May 2015 visit report,Li-2; Li2; Li-2T; OK-BYQ; c/n 23442309; Cab; Li2T,Letecké múzeum Slavnica,on_display
PZL-Mielec,An-2,,OM-VHB,,SK,,,fixed_wing,biplane,civilian,utility,,PZL-Mielec built An-2 construction number 1G238-54 on the Slovak civil register; identity from a dated 8 May 2015 visit report,An-2; An2; OM-VHB; c/n 1G238-54; Colt,Letecké múzeum Slavnica,on_display
Zlín,Z-37,A,OM-HJO,,SK,Čmelák,,fixed_wing,monoplane,civilian,utility,,Z-37A Čmelák construction number 23-06 on the Slovak civil register; identity from a dated 8 May 2015 visit report,Z-37A; Z37A; Cmelak; Čmelák; OM-HJO; c/n 23-06; Z37,Letecké múzeum Slavnica,on_display
Mikoyan-Gurevich,MiG-21,MF,9502,,SK,,,fixed_wing,monoplane,military,fighter,,Slovak Air Force MiG-21MF construction number 969502 of which the tactical number 9502 is the last four digits; identity from a dated 8 May 2015 visit report,MiG-21MF; MiG21MF; c/n 969502; Fishbed-J; MiG21,Letecké múzeum Slavnica,on_display
Mil,Mi-2,,B-2950,,SK,,,rotary_wing,,civilian,utility,,Slovak Police Mi-2 construction number 535950019; identity from a dated 8 May 2015 visit report,Mi-2; Mi2; c/n 535950019; Hoplite,Letecké múzeum Slavnica,on_display
Sukhoi,Su-22,M4,2220,,SK,,,fixed_wing,monoplane,military,ground_attack,,Slovak Air Force Su-22M4 construction number 22720; identity from a dated 8 May 2015 visit report,Su-22M4; Su22M4; Su-17; c/n 22720; Fitter-K; Su22; Su17,Letecké múzeum Slavnica,on_display
Avia,Il-14,S,5101,,CZ,,,fixed_wing,monoplane,military,transport,,Czechoslovak Air Force Avia 14S — the Czechoslovak licence-built Il-14 salon variant — construction number 015101 of which the tactical number 5101 is the last four digits; identity from a dated 8 May 2015 visit report,Avia 14S; Avia-14; Avia14; Il-14; Il14; c/n 015101; Crate; Il14S,Letecké múzeum Slavnica,on_display
Aero,L-29,,,,SK,Delfín,,fixed_wing,monoplane,military,trainer,,Aero L-29 Delfín mapped as OSM node 5634260239 with a Slovak-language interpretive text transcribed from the placard; not present in the 2015 visit report so it arrived later; no tactical number,L-29; L29; Delfin; Delfín; Maya,Letecké múzeum Slavnica,on_display
