manufacturer,model,variant,tail_number,construction_number,operator_country,model_name,aircraft_name,aircraft_type,wing_type,military_civilian,role_type,year_built,description,aliases,museum_name,display_status
Aeritalia,F-104,S,,,IT,Starfighter,,fixed_wing,monoplane,military,fighter,,F-104S ASA-M; ex-Aeronautica Militare; the museum publishes no MM serial. The Italian Wikipedia list calls this an F-104G which the museum's own page contradicts,F104; F-104S; ASA-M; Starfighter; F104S,Parco Tematico e Museo dell'Aviazione G. Casolari -- Rimini,on_display
Aermacchi,MB-326,H,,,IT,,,fixed_wing,monoplane,military,trainer,,Served with 51 Stormo at Istrana; MM serial not published,MB326; MB-326H; MB326H,Parco Tematico e Museo dell'Aviazione G. Casolari -- Rimini,on_display
Embraer,EMB-326,,,,BR,,Xavante,fixed_wing,monoplane,military,trainer,,Brazilian licence-built MB-326; serial not published,EMB326; EMB-326; Xavante; AT-26; AT26,Parco Tematico e Museo dell'Aviazione G. Casolari -- Rimini,on_display
Antonov,An-2,R,,,PL,Colt,,fixed_wing,biplane,civilian,utility,,Registration not published by the museum; a separate An-2 cabin section is also exhibited,An2; An-2R; Colt; An2R,Parco Tematico e Museo dell'Aviazione G. Casolari -- Rimini,on_display
de Havilland,DH.112,FB.4,,,CH,Venom,,fixed_wing,monoplane,military,ground_attack,,Serial not published by the museum,DH112; Venom FB.4; Venom,Parco Tematico e Museo dell'Aviazione G. Casolari -- Rimini,on_display
Douglas,C-47,,,,,Dakota,,fixed_wing,monoplane,military,transport,,Serial not published by the museum,DC-3; C47; Dakota; DC3,Parco Tematico e Museo dell'Aviazione G. Casolari -- Rimini,on_display
Fairchild,C-119,G,,,IT,Flying Boxcar,,fixed_wing,monoplane,military,transport,,Listed by the museum as a Fairchild Merlin in one index and as a C-119 elsewhere; serial not published,C119; C-119G; Flying Boxcar; Fairchild Merlin; C119G,Parco Tematico e Museo dell'Aviazione G. Casolari -- Rimini,on_display
Fiat,G.91,PAN,,,IT,,,fixed_wing,monoplane,military,ground_attack,,Frecce Tricolori aerobatic airframe; the museum cites its solo number but no MM serial,G91; G.91PAN,Parco Tematico e Museo dell'Aviazione G. Casolari -- Rimini,on_display
Fiat,G.91,R,,,IT,,,fixed_wing,monoplane,military,ground_attack,,Serial not published by the museum,G91R; G.91R,Parco Tematico e Museo dell'Aviazione G. Casolari -- Rimini,on_display
Fiat,G.91,T,,,IT,,,fixed_wing,monoplane,military,trainer,,G.91T/3 from the SVBAA at Amendola-Foggia; serial not published,G91T; G.91T/3,Parco Tematico e Museo dell'Aviazione G. Casolari -- Rimini,on_display
Fiat,G.46,3A,,,IT,,,fixed_wing,monoplane,military,trainer,,Recorded on the museum's own page as a G.46-3A; the Italian Wikipedia collection list garbles this as G.463A,G46; G.46-3A,Parco Tematico e Museo dell'Aviazione G. Casolari -- Rimini,on_display
Fokker,Dr.I,,,,DE,,,fixed_wing,triplane,military,fighter,,Full-scale replica serving as gate guardian at the museum's Museo dell'Aeromodellismo Storico,Dr.I; DrI; Dreidecker,Parco Tematico e Museo dell'Aviazione G. Casolari -- Rimini,on_display
Gloster,Javelin,FAW.9,,,GB,,,fixed_wing,monoplane,military,fighter,,Built at Baginton as an FAW.7 and later converted to FAW.9; serial not published by the museum,Javelin; FAW Mk.9; FAW9,Parco Tematico e Museo dell'Aviazione G. Casolari -- Rimini,on_display
Grumman,S-2,,,,IT,Tracker,,fixed_wing,monoplane,military,recon,,Present on the museum's current aircraft index but absent from the Italian Wikipedia list; serial not published,S2; S-2; Tracker,Parco Tematico e Museo dell'Aviazione G. Casolari -- Rimini,on_display
Ilyushin,Il-28,,,,,,Beagle,fixed_wing,monoplane,military,bomber,,Serial not published by the museum,Il28; Il-28; Beagle; H-5; H5,Parco Tematico e Museo dell'Aviazione G. Casolari -- Rimini,on_display
LET,L-410,,,,CZ,,Turbolet,fixed_wing,monoplane,military,transport,,Retains the rampant lion insignia of the Czechoslovak Air Force; serial not published,L410; L-410; Turbolet,Parco Tematico e Museo dell'Aviazione G. Casolari -- Rimini,on_display
Lockheed,T-33,A,,,IT,Shooting Star,,fixed_wing,monoplane,military,trainer,,Wears the markings and codes of the Centro Standardizzazione al Tiro at Decimomannu; serial not published,T33; T-33A; Shooting Star; T33A,Parco Tematico e Museo dell'Aviazione G. Casolari -- Rimini,on_display
McDonnell,F-4,C,,,US,Phantom II,,fixed_wing,monoplane,military,fighter,,Flew Linebacker raids from Korat in Thailand; serial not published by the museum,F4; F-4C; Phantom II; F4C,Parco Tematico e Museo dell'Aviazione G. Casolari -- Rimini,on_display
Mikoyan-Gurevich,MiG-15,UTI,,,DE,Midget,,fixed_wing,monoplane,military,trainer,,Served with JG-8 of the East German Luftstreitkrafte at Marxwalde/Seelow; serial not published,MiG15; MiG-15UTI; Midget; MiG15UTI,Parco Tematico e Museo dell'Aviazione G. Casolari -- Rimini,on_display
PZL,Lim-6,bis,,,PL,Fresco,,fixed_wing,monoplane,military,ground_attack,,Polish licence-built MiG-17 development; serial not published,MiG17; MiG-17; Lim-6; Lim6; Fresco; Lim6bis,Parco Tematico e Museo dell'Aviazione G. Casolari -- Rimini,on_display
Shenyang,J-6,,,,PK,Farmer,,fixed_wing,monoplane,military,fighter,,Shenyang J-6 Jia of the Pakistan Air Force which fought in the 1971 war with India; serial not published,MiG19; MiG-19; F-6; J-6; Farmer; J6; F6,Parco Tematico e Museo dell'Aviazione G. Casolari -- Rimini,on_display
Mikoyan-Gurevich,MiG-21,bis,,,FI,Fishbed,,fixed_wing,monoplane,military,fighter,,Carries Finnish Air Force markings; the museum's current page calls this a MiG-21bis Fishbed-N while the Italian Wikipedia list calls it a MiG-21MF Fishbed-J; serial not published,MiG21; MiG-21bis; Fishbed-N; MiG-21MF; MiG21bis; MiG21MF,Parco Tematico e Museo dell'Aviazione G. Casolari -- Rimini,on_display
