manufacturer,model,variant,tail_number,construction_number,operator_country,model_name,aircraft_name,aircraft_type,wing_type,military_civilian,role_type,year_built,description,aliases,museum_name,display_status
Nakajima,A6M,21,中島31870,,JP,Zero,,fixed_wing,monoplane,military,fighter,,Two-seat reconnaissance conversion assembled at Rabaul in 1944 from several airframes with Nakajima manufacturer's number 31870 as the main component; shot down off Lambert on New Britain on 1945-01-09; recovered in 1973 restored and bought by a Nihon University professor who gave it to the National Museum of Nature and Science; displayed at Ueno until July 2020 re-restored in 2020 and delivered here on 2021-03-18; the rear seat is a plank about 30 cm across and the reconnaissance aperture in the belly is about 10 cm across and is displayed closed,A6M2; 零式艦上戦闘機21型; Zeke; c/n 31870,Kahaku-Hirosawa Air Museum -- The Hirosawa City Yumenoba,on_display
NAMC,YS-11,,JA8610,,JP,,,fixed_wing,monoplane,civilian,commercial_transport,,The first production YS-11; stored in a Haneda hangar after retirement and road-hauled to Chikusei overnight on 27-28 March 2020; reassembly stalled when the museum ran out of money during the pandemic and was completed after a crowdfunding appeal raised JPY 27938610 from 994 backers by 2021-11-06; completion ceremony 2021-12-11,YS11; YS-11,Kahaku-Hirosawa Air Museum -- The Hirosawa City Yumenoba,on_display
Sikorsky,S-58,,JA7201,,JP,Choctaw,,rotary_wing,,civilian,utility,,Used by the third to sixth Japanese Antarctic Research Expeditions and the machine that rescued the dogs Taro and Jiro; transferred from the Maritime Safety Agency to the National Museum of Nature and Science in 1973 and stored until moved here in the early hours of 2021-03-03,S58; S-58; H-34; Choctaw; H34,Kahaku-Hirosawa Air Museum -- The Hirosawa City Yumenoba,on_display
Kawasaki,Bell 47,G-2,JA7313,,JP,Sioux,,rotary_wing,,civilian,utility,,Construction number 218; registration cancelled 1978-03-11; a teaching airframe at Nakanihon Air Service College then given to the Helicopter History Preservation Society; road-hauled here about 2023-11-27 and moved from the Helicopter and Solar Car Hall into the air museum about 2025-04-14; the JA7313 radio callsign survives on the instrument panel,Bell 47G-2; c/n 218,Kahaku-Hirosawa Air Museum -- The Hirosawa City Yumenoba,on_display
Kawasaki,369,HS,JA9204,,JP,,,rotary_wing,,civilian,utility,,Construction number 6647; registration cancelled 1992-12-15; a teaching airframe at Nakanihon Air Service College then given to the Helicopter History Preservation Society; road-hauled here about 2023-11-27 and moved into the air museum about 2025-04-14; the right arm of the Y-shaped tail fin is not fitted,Kawasaki-Hughes 369HS; c/n 6647,Kahaku-Hirosawa Air Museum -- The Hirosawa City Yumenoba,on_display
Kirigamine,Taka 7,,JA2001,,JP,,,fixed_wing,monoplane,civilian,private,,Held by the National Museum of Nature and Science; the first glider ever entered on the Japanese civil register,霧ヶ峰式鷹7号; Taka 7,Kahaku-Hirosawa Air Museum -- The Hirosawa City Yumenoba,on_display
Nihon University,Stork,B,,,JP,,Stork B,fixed_wing,monoplane,civilian,experimental,1976,Human-powered aircraft built as a Nihon University graduation project; set what was then the world endurance record of 4 minutes 43 seconds on 1976-12-31,Stork B,Kahaku-Hirosawa Air Museum -- The Hirosawa City Yumenoba,on_display
Fuji,FA-200,180,JA3673,,JP,Aero Subaru,,fixed_wing,monoplane,civilian,private,,Construction number FA200-225; registration cancelled 1992-11-27; the fuselage is cut behind the cabin and the left wing and main gear are detached and laid alongside,FA200; FA-200-180; Aero Subaru; c/n FA200-225,Kahaku-Hirosawa Air Museum -- The Hirosawa City Yumenoba,on_display
Nihon Hikoki,NP-100,,JQ2001,,JP,,,fixed_wing,monoplane,civilian,experimental,,Motor glider; development abandoned in 1978 and the airframe passed through two private collectors before returning to Nihon Hikoki and being stored at the Sugita works from 2001; Kakamigahara had negotiated for it and lost it when the first collector died; first shown to the public here about 45 years after the programme ended,NP100; NP-100; NP-100A; NP100A,Kahaku-Hirosawa Air Museum -- The Hirosawa City Yumenoba,on_display
Grumman,G-1159,,JA8431,,JP,Gulfstream II,,fixed_wing,monoplane,civilian,private,,Construction number 141; registration cancelled 2020-04-08; about twenty years with the Civil Aviation Bureau then with Diamond Air Service; forward fuselage only; the Diamond Air Service titles on the upper fuselage have been repainted Hirosawa Air; no data plate was found but JA8431 is taped to the instrument panel; the cut and the scrapping of the rest were done by Econecol,G1159; Gulfstream II; GII; c/n 141,Kahaku-Hirosawa Air Museum -- The Hirosawa City Yumenoba,on_display
