manufacturer,model,variant,tail_number,construction_number,operator_country,model_name,aircraft_name,aircraft_type,wing_type,military_civilian,role_type,year_built,description,aliases,museum_name,display_status
Lockheed,T-33,A,,,ES,Shooting Star,,fixed_wing,monoplane,military,trainer,,One of six T-33A preserved at the academy; a 2021 specialist article notes that the four then displayed carried fuselage codes of the 41 Grupo de Fuerzas Aéreas and were withdrawn in the early 1980s; serial not established,T33; T-Bird; Shooting Star; T33A,Academia Básica del Aire y del Espacio -- La Virgen del Camino,on_display
Lockheed,T-33,A,,,ES,Shooting Star,,fixed_wing,monoplane,military,trainer,,Second of six T-33A mapped at the academy; serial not established,T33; Shooting Star; T33A,Academia Básica del Aire y del Espacio -- La Virgen del Camino,on_display
Lockheed,T-33,A,,,ES,Shooting Star,,fixed_wing,monoplane,military,trainer,,Third of six T-33A mapped at the academy; serial not established,T33; Shooting Star; T33A,Academia Básica del Aire y del Espacio -- La Virgen del Camino,on_display
Lockheed,T-33,A,,,ES,Shooting Star,,fixed_wing,monoplane,military,trainer,,Fourth of six T-33A mapped at the academy; serial not established,T33; Shooting Star; T33A,Academia Básica del Aire y del Espacio -- La Virgen del Camino,on_display
Lockheed,T-33,A,,,ES,Shooting Star,,fixed_wing,monoplane,military,trainer,,Fifth of six T-33A mapped at the academy; serial not established,T33; Shooting Star; T33A,Academia Básica del Aire y del Espacio -- La Virgen del Camino,on_display
Lockheed,T-33,A,,,ES,Shooting Star,,fixed_wing,monoplane,military,trainer,,Sixth of six T-33A mapped at the academy; serial not established,T33; Shooting Star; T33A,Academia Básica del Aire y del Espacio -- La Virgen del Camino,on_display
Dassault,Mirage F1,C,,,ES,,,fixed_wing,monoplane,military,fighter,,The 2021 article names a Mirage F1C among the airframes used for mechanics' training; OpenStreetMap maps five Mirage F1 at the academy; serial not established,Mirage F.1; MirageF1,Academia Básica del Aire y del Espacio -- La Virgen del Camino,on_display
Dassault,Mirage F1,,,,ES,,,fixed_wing,monoplane,military,fighter,,Second of five Mirage F1 mapped at the academy; sub-variant and serial not established,Mirage F.1; MirageF1,Academia Básica del Aire y del Espacio -- La Virgen del Camino,on_display
Dassault,Mirage F1,,,,ES,,,fixed_wing,monoplane,military,fighter,,Third of five Mirage F1 mapped at the academy; sub-variant and serial not established,Mirage F.1; MirageF1,Academia Básica del Aire y del Espacio -- La Virgen del Camino,on_display
Dassault,Mirage F1,,,,ES,,,fixed_wing,monoplane,military,fighter,,Fourth of five Mirage F1 mapped at the academy; sub-variant and serial not established,Mirage F.1; MirageF1,Academia Básica del Aire y del Espacio -- La Virgen del Camino,on_display
Dassault,Mirage F1,,,,ES,,,fixed_wing,monoplane,military,fighter,,Fifth of five Mirage F1 mapped at the academy; sub-variant and serial not established,Mirage F.1; MirageF1,Academia Básica del Aire y del Espacio -- La Virgen del Camino,on_display
North American,F-86,F,,,ES,Sabre,,fixed_wing,monoplane,military,fighter,,Named in the 2021 article and mapped by OpenStreetMap; serial not established,F86; Sabre; F86F,Academia Básica del Aire y del Espacio -- La Virgen del Camino,on_display
North American,F-86,F,,,ES,Sabre,,fixed_wing,monoplane,military,fighter,,Second Sabre mapped at the academy; serial not established,F86; Sabre; F86F,Academia Básica del Aire y del Espacio -- La Virgen del Camino,on_display
North American,T-6,G,,,ES,Texan,,fixed_wing,monoplane,military,trainer,,Named in the 2021 article which also notes a second T-6G awaiting refitting of its wings; serial not established,T6; Texan; Harvard; T6G,Academia Básica del Aire y del Espacio -- La Virgen del Camino,on_display
Hispano Aviación,HA-200,D,,,ES,Saeta,,fixed_wing,monoplane,military,trainer,,The 2021 article places an HA-200D Saeta at the academy entrance; the HA-200D carries the Spanish designation A.10B; serial not established,HA200; Saeta; A.10B; HA200D,Academia Básica del Aire y del Espacio -- La Virgen del Camino,on_display
CASA,C-101,,,,ES,Aviojet,,fixed_wing,monoplane,military,trainer,,The 2021 article records four newly withdrawn C-101 delivered for mechanics' instruction; OpenStreetMap maps one on the display area; serial not established,C101; Aviojet,Academia Básica del Aire y del Espacio -- La Virgen del Camino,on_display
McDonnell Douglas,F-4,C,,,ES,Phantom II,,fixed_wing,monoplane,military,fighter,,Ex-Ala 12 Phantom named in the 2021 article and mapped by OpenStreetMap; serial not established,F4; Phantom; F4C,Academia Básica del Aire y del Espacio -- La Virgen del Camino,on_display
CASA,Do 27,,,,ES,,,fixed_wing,monoplane,military,utility,,The 2021 article names two CASA/Dornier 127 (the Spanish licence-built Do 27) at the academy; one carries the academy badge on its fin; serial not established,Do27; C-127; CASA C-127; C127,Academia Básica del Aire y del Espacio -- La Virgen del Camino,on_display
