manufacturer,model,variant,tail_number,model_name,aircraft_name,aircraft_type,wing_type,military_civilian,role_type,year_built,description,aliases,museum_name,display_status
Aero,L-29,,105,Delfin,,fixed_wing,monoplane,military,trainer,,"Aero L-29 Delfin listed in the Damascus Military Museum collection. The whole Damascus Military Museum inventory used here comes from aviationmuseum.eu, whose Syria pages date from 2015 to 2016, and no post-war confirmation was obtained. Esri imagery of 31 May 2025 shows the Tekkiye and Madrasa Sulaymaniyah courtyards standing and apparently undamaged but no aircraft could be resolved outdoors, so these airframes may be indoors, may have been moved, or may be gone. Existed around 2015; current state unknown.",L29;Delfin;Maya,Military Museum Damascus,on_display
Campbell,Cricket,,G-AXVL,Cricket,,rotary_wing,,civilian,private,,"Campbell Cricket single-seat autogyro carrying the British civil registration G-AXVL, listed in the Damascus Military Museum collection and by some margin the oddest item in it. Same currency caveat as the rest of this museum: the source is aviationmuseum.eu circa 2015-16 and Esri imagery of 31 May 2025 resolves no aircraft in the museum courtyards. Existed around 2015; current state unknown.",GAXVL;Campbell Cricket,Military Museum Damascus,on_display
Dassault,Mirage III,BJ,123,Mirage III,,fixed_wing,monoplane,military,trainer,,"Remains of an Israeli Air Force Dassault Mirage IIIBJ two-seater listed in the Damascus Military Museum as a war trophy. Recorded as a wreck, but a shot-down enemy aircraft deliberately retained and put on public exhibition is a museum exhibit rather than battlefield debris, so it is included. Source is aviationmuseum.eu circa 2015-16; no post-war confirmation obtained.",MirageIII;Mirage IIIBJ;MirageIIIBJ,Military Museum Damascus,on_display
McDonnell Douglas,F-4,E,161,Phantom II,,fixed_wing,monoplane,military,fighter,,"Remains of an Israeli Air Force McDonnell Douglas F-4E Phantom II listed in the Damascus Military Museum as a war trophy. Recorded as a wreck but deliberately retained and publicly exhibited, so included as a museum exhibit. Source is aviationmuseum.eu circa 2015-16; no post-war confirmation obtained. Do not confuse this airframe with the separate Phantom remains at the October War Panorama on the other side of Damascus.",F4;F4E;Phantom II,Military Museum Damascus,on_display
Mikoyan-Gurevich,MiG-15,UTI,273,Midget,,fixed_wing,monoplane,military,trainer,,Two-seat Mikoyan-Gurevich MiG-15UTI listed in the Damascus Military Museum collection. Source is aviationmuseum.eu circa 2015-16; Esri imagery of 31 May 2025 resolves no aircraft in the museum courtyards. Existed around 2015; current state unknown.,MiG15;MiG15UTI;Midget,Military Museum Damascus,on_display
Mikoyan-Gurevich,MiG-17,F,1196,Fresco,,fixed_wing,monoplane,military,fighter,,Syrian Air Force Mikoyan-Gurevich MiG-17F listed in the Damascus Military Museum collection. Source is aviationmuseum.eu circa 2015-16; no post-war confirmation obtained. Existed around 2015; current state unknown.,MiG17;MiG17F;Fresco,Military Museum Damascus,on_display
Mikoyan-Gurevich,MiG-21,MF,1864,Fishbed,,fixed_wing,monoplane,military,fighter,,Syrian Air Force Mikoyan-Gurevich MiG-21MF listed in the Damascus Military Museum collection. Distinct from the MiG-21R serial 676 at the October War Panorama. Source is aviationmuseum.eu circa 2015-16; no post-war confirmation obtained. Existed around 2015; current state unknown.,MiG21;MiG21MF;Fishbed,Military Museum Damascus,on_display
North American,AT-6,D,44,Texan,,fixed_wing,monoplane,military,trainer,,"North American AT-6D Texan listed in the Damascus Military Museum collection, representing the earliest generation of Syrian military aviation on display. Source is aviationmuseum.eu circa 2015-16; no post-war confirmation obtained. Existed around 2015; current state unknown.",AT6;AT6D;Texan;Harvard,Military Museum Damascus,on_display
Piper,J-3,C-65,31,Cub,,fixed_wing,monoplane,military,utility,,Piper J-3C-65 Cub listed in the Damascus Military Museum collection. Source is aviationmuseum.eu circa 2015-16; no post-war confirmation obtained. Existed around 2015; current state unknown.,J3;J-3C-65;J3C65;Cub,Military Museum Damascus,on_display
Sukhoi,Su-7,BM,813,Fitter,,fixed_wing,monoplane,military,ground_attack,,Syrian Air Force Sukhoi Su-7BM listed in the Damascus Military Museum collection. Source is aviationmuseum.eu circa 2015-16; no post-war confirmation obtained. Existed around 2015; current state unknown.,Su7;Su7BM;Fitter,Military Museum Damascus,on_display
