name,city,state_province,country,postal_code,region,address,website,access_type,latitude,longitude
Museo Aeronáutico y del Espacio de la Fuerza Aérea Ecuatoriana,Quito,Pichincha,Ecuador,,South America,"Base Aérea Mariscal Sucre (antiguo aeropuerto), Av. de la Prensa / Av. Amazonas, Quito",https://www.fae.mil.ec/museo-aeronautico-y-del-espacio/,appointment,-0.1336,-78.4922
"Parque La Carolina DC-6 El Avión, Quito",Quito,Pichincha,Ecuador,,South America,"Parque La Carolina, Av. de los Shyris / Av. Eloy Alfaro, Quito",,public,-0.22016,-78.51233
"Club de Niños Ovejitas de Jesús T-33, Otón de Vélez",Otón de Vélez,Pichincha,Ecuador,,South America,"Club de Niños Ovejitas de Jesús, Otón de Vélez (Tababela), near Quito airport",,public,-0.12267,-78.34672
"Parque Yaznán AT-33, Cayambe",Cayambe,Pichincha,Ecuador,,South America,"Parque Yaznán, Cayambe",,public,0.02871,-78.14938
"Parque Héroes del 41 AT-33, Ibarra",Ibarra,Imbabura,Ecuador,,South America,"Parque Héroes del 41, Ibarra",,public,0.35205,-78.11997
"Hacienda Pastaví Caravelle, Otavalo",Otavalo,Imbabura,Ecuador,,South America,"Hacienda Pastaví, near Otavalo",,appointment,0.22953,-78.26208
"Club General de Aerotécnicos FAE T-33, San Rafael",San Rafael,Pichincha,Ecuador,,South America,"Club General de Aerotécnicos de la FAE, San Rafael (Valle de los Chillos), near BAE 15 Paquisha",,appointment,-0.30941,-78.45577
"Base Aérea Cotopaxi Displays, Latacunga",Latacunga,Cotopaxi,Ecuador,,South America,"Base Aérea Cotopaxi, Aeropuerto Internacional Cotopaxi, Latacunga",,restricted,-0.93403,-78.61458
"Escuela Técnica de la Fuerza Aérea Displays, Latacunga",Latacunga,Cotopaxi,Ecuador,,South America,"Escuela Técnica de la FAE (ETFA), beside Cotopaxi International Airport, Latacunga",,restricted,-0.93403,-78.61458
"Fuerte Patria BFE 9 Instructional Airframes, Latacunga",Latacunga,Cotopaxi,Ecuador,,South America,"Brigada de Fuerzas Especiales No. 9 Patria, Panamericana Norte, Latacunga",,restricted,-0.93403,-78.61458
"Aeropuerto Chachoán Mirage F1, Ambato",Ambato,Tungurahua,Ecuador,,South America,"Aeropuerto Chachoán, in front of the CIDFAE research centre, Ambato",,restricted,-1.24224,-78.62876
"Parque Infantil A-37 and T-33, Píllaro",Píllaro,Tungurahua,Ecuador,,South America,"Children's playground, Píllaro",,public,-1.17253,-78.54232
"Mirador AT-33 Monument, Guaranda",Guaranda,Bolívar,Ecuador,,South America,Hilltop overlooking Guaranda,,public,-1.50957,-79.02442
"AT-33 Monument, San José de Chimbo",San José de Chimbo,Bolívar,Ecuador,,South America,"Roadside on the Guaranda–Babahoyo road, San José de Chimbo",,public,-1.6874,-79.0235
"Base Aérea Simón Bolívar Displays, Guayaquil",Guayaquil,Guayas,Ecuador,,South America,"Ala de Combate No. 22, Base Aérea Simón Bolívar, Av. Pedro Menéndez Gilbert, Guayaquil",,restricted,-2.1663,-79.8803
Ala de Combate No. 21 Taura Museum and Gate Guards,Taura,Guayas,Ecuador,,South America,"Base Aérea Taura (Ala de Combate No. 21), cantón Naranjal",,restricted,-2.31069,-79.73247
"Escuela Superior Militar de Aviación Cosme Rennella Museum, Salinas",Salinas,Santa Elena,Ecuador,,South America,"ESMA Cosme Rennella Barbatto, Aeropuerto General Ulpiano Páez, Salinas",,restricted,-2.23668,-80.94902
"Base Aérea Eloy Alfaro Gate Guards, Manta",Manta,Manabí,Ecuador,,South America,"Base Aérea Eloy Alfaro (Ala de Combate No. 23), Aeropuerto Eloy Alfaro, Manta",,restricted,-0.94864,-80.71908
"Redondel Strikemaster, Bahía de Caráquez",Bahía de Caráquez,Manabí,Ecuador,,South America,"Roundabout, Bahía de Caráquez",,public,-0.59996,-80.42357
"Aeropuerto Luis A. Mantilla AT-33, Tulcán",Tulcán,Carchi,Ecuador,,South America,"Aeropuerto Teniente Coronel Luis A. Mantilla, Tulcán",,public,0.80962,-77.70792
