manufacturer,model,variant,tail_number,model_name,aircraft_name,aircraft_type,wing_type,military_civilian,role_type,year_built,description,aliases,museum_name,display_status
Government Aircraft Factories,Canberra,Mk 20,A84-242,,,fixed_wing,monoplane,military,bomber,1957,First flight 06/06/1957. Served with 2 Squadron in the Malayan Emergency and flew the RAAF's first jet bombing mission 03/09/1958; served in Vietnam from Phan Rang 1967-71. Restored in Vietnam-era configuration and placed on public display 21/04/2013. Identity and current holder confirmed on ADF-Serials.,Canberra; Canberra B.20; Canberra B20,RAAF Base Amberley Aviation Heritage Centre,on_display
English Electric,Canberra,Mk 21,A84-125,,,fixed_wing,monoplane,military,bomber,,Diverted off an RAF contract as WD983 and allocated to the RAAF 16/03/1951; later converted to Mk 21 trainer configuration. Held at RAAF Amberley. Identity and current holder confirmed on ADF-Serials.,Canberra; Canberra B.2; Canberra B2; WD983,RAAF Base Amberley Aviation Heritage Centre,on_display
Government Aircraft Factories,Canberra,Mk 20,A84-201,,,fixed_wing,monoplane,military,bomber,,Gate guard at RAAF Base Amberley; placed on display 02/08/1982. Identity and current holder confirmed on ADF-Serials.,Canberra; Canberra B.20; Canberra B20,RAAF Base Amberley Aviation Heritage Centre,on_display
General Dynamics,F-111,C,A8-126,,,fixed_wing,monoplane,military,bomber,,Flew in the F-111 retirement flypast 3/12/2010; on display at the heritage centre. Identity and current holder confirmed on ADF-Serials.,F111; F111C; Pig,RAAF Base Amberley Aviation Heritage Centre,on_display
General Dynamics,F-111,C,A8-138,,,fixed_wing,monoplane,military,bomber,,Repainted in South East Asia camouflage and positioned as the RAAF Base Amberley gate guard 19/12/2015. Identity and current holder confirmed on ADF-Serials.,F111; F111C; Pig,RAAF Base Amberley Aviation Heritage Centre,on_display
General Dynamics,F-111,C,A8-136,,,fixed_wing,monoplane,military,bomber,,Crew escape module only; used as a training aid before display at the heritage centre. Identity and current holder confirmed on ADF-Serials.,F111; F111C; Pig,RAAF Base Amberley Aviation Heritage Centre,on_display
General Dynamics,F-111,C,A8-137,,,fixed_wing,monoplane,military,bomber,,Crew escape module plus fin and rudder. The module served in the F-111 Weapons Software Support Facility as a systems trainer. Identity and current holder confirmed on ADF-Serials.,F111; F111C; Pig,RAAF Base Amberley Aviation Heritage Centre,on_display
General Dynamics,F-111,C,A8-141,,,fixed_wing,monoplane,military,bomber,,Crew escape module on permanent display at the heritage centre. Identity and current holder confirmed on ADF-Serials.,F111; F111C; Pig,RAAF Base Amberley Aviation Heritage Centre,on_display
de Havilland Canada,DHC-4,,A4-236,Caribou,,fixed_wing,monoplane,military,transport,,Served with INTERFET and UNTAET in East Timor and on Operation ANODE in the Solomon Islands. Noted at Amberley 11/2010 and on display since. Identity and current holder confirmed on ADF-Serials.,Caribou; DHC4,RAAF Base Amberley Aviation Heritage Centre,on_display
Commonwealth Aircraft Corporation,CA-27,Mk 32,A94-962,Sabre,,fixed_wing,monoplane,military,fighter,,Served with 77 and 79 Squadrons at Butterworth and Ubon. Struck power lines near Beaudesert in 1971. Later used by 12 Squadron as a Chinook slung-load training aid and as a surface finishers' training airframe. Owned by the RAAF Museum. Identity and current holder confirmed on ADF-Serials.,CA27; Sabre; Avon Sabre,RAAF Base Amberley Aviation Heritage Centre,on_display
