name,city,state_province,country,postal_code,region,address,website,access_type,latitude,longitude
RAAF Museum,Point Cook,VIC,Australia,3030,Oceania,"RAAF Base Point Cook, Point Cook Road",https://www.airforce.gov.au/community/visit-and-learn/raaf-museum,public,-37.9304,144.7491
Australian National Aviation Museum,Mentone,VIC,Australia,3194,Oceania,"12 First Street, Moorabbin Airport",https://www.aarg.com.au/,public,-37.9769,145.0914
Australian Gliding Museum,Parwan,VIC,Australia,3340,Oceania,"20 Jensz Road, Bacchus Marsh Aerodrome",https://australianglidingmuseum.org.au/,public,-37.7347,144.4340
Nhill Aviation Heritage Centre,Nhill,VIC,Australia,3418,Oceania,"Nhill Aerodrome, Aerodrome Road",https://www.nhillaviationheritagecentre.com.au/,public,-36.3087,141.6467
Benalla Aviation Museum,Benalla,VIC,Australia,3672,Oceania,"1 Hangar Lane, Benalla Airport",https://www.benallaaviationmuseum.org.au/,public,-36.5544,145.9984
National Vietnam Veterans Museum,Newhaven,VIC,Australia,3925,Oceania,25 Veterans Drive,https://www.vietnamvetsmuseum.org/,public,-38.5206,145.3246
Gippsland Armed Forces Museum,Fulham,VIC,Australia,3851,Oceania,"Lyon Crescent, West Sale Airport",https://www.gippslandarmedforcesmuseum.com/,public,-38.0941,146.9660
Lake Boga Flying Boat Museum,Lake Boga,VIC,Australia,3584,Oceania,"Catalina Park, Jacaranda Crescent",https://www.flyingboat.org.au/,public,-35.4509,143.6276
Ballarat Aviation Museum,Mitchell Park,VIC,Australia,3355,Oceania,"Airport Road, Ballarat Airport",https://ballarataviationmuseum.com.au/,public,-37.5147,143.7885
B-24 Liberator Memorial Australia,Werribee,VIC,Australia,3030,Oceania,Farm Road at Princes Highway,https://www.b24australia.org.au/,public,-37.9071,144.6458
Sir Reginald Ansett Transport Museum,Hamilton,VIC,Australia,3300,Oceania,Ballarat Road at Riley Street,https://ansettmuseum.com.au/,public,-37.7417,142.0360
The Army Museum Bandiana,Bandiana,VIC,Australia,3691,Oceania,"Anderson Road, Gaza Ridge Barracks",https://armymuseumbandiana.com.au/,public,-36.1463,146.9168
RAAF Memorial and Museum Mildura,Mildura,VIC,Australia,3500,Oceania,"Hangar 52, Mildura Airport",https://rslmuseummildura.com.au/,public,-34.2307,142.0892
RAAF Base East Sale,East Sale,VIC,Australia,3851,Oceania,RAAF Base East Sale,https://www.airforce.gov.au/about-us/bases/raaf-base-east-sale,restricted,-38.1053,147.1432
Vietnam Veterans Commemorative Walk,Seymour,VIC,Australia,3660,Oceania,Emily Street,,public,-37.0182,145.1317
Dandenong RSL,Dandenong,VIC,Australia,3175,Oceania,Clow Street,,public,-37.9861,145.2200
Cranbourne RSL,Cranbourne,VIC,Australia,3977,Oceania,,,public,-38.0997,145.2807
Central West Shopping Centre Vampire,Braybrook,VIC,Australia,3019,Oceania,Ashley Street,,public,-37.7925,144.8609
Derelict Aircraft Museum,Kamarooka,VIC,Australia,3570,Oceania,,,appointment,-36.4961,144.3906
Cressy Aerodrome History from Ground to Air,Cressy,VIC,Australia,3322,Oceania,Aerodrome Road,,appointment,-38.0418,143.6500
Avalon Airport,Avalon,VIC,Australia,3212,Oceania,80 Beach Road,,restricted,-38.0416,144.4723
Defence Science and Technology Group Fishermans Bend,Port Melbourne,VIC,Australia,3207,Oceania,,,restricted,-37.8334,144.9219
Scottsdale RSL Military Museum,Scottsdale,TAS,Australia,7260,Oceania,32A George Street,https://www.scottsdalemilitarymuseum.org.au/,public,-41.1537,147.5127
Tasmanian Aviation Historical Society Display,Western Junction,TAS,Australia,7212,Oceania,"Launceston Airport, 201 Evandale Road",https://tahs.org.au/,public,-41.5434,147.2116
Queen Victoria Museum and Art Gallery,Launceston,TAS,Australia,7248,Oceania,"2 Invermay Road, Inveresk",https://www.qvmag.tas.gov.au/,public,-41.4285,147.1409
