manufacturer,model,variant,tail_number,model_name,aircraft_name,aircraft_type,wing_type,military_civilian,role_type,year_built,description,aliases,museum_name,display_status
Boeing,B-52,G,59-2596,Stratofortress,Darwin's Pride,fixed_wing,monoplane,military,bomber,,On indefinite loan from the United States Air Force and the centrepiece of the museum's main hangar.,B52; B52G; Stratofortress; BUFF,Darwin Aviation Museum,on_display
Commonwealth Aircraft Corporation,CA-27,Mk 31,A94-914,Sabre,,fixed_wing,monoplane,military,fighter,,Composite airframe: ADF-Serials and Bob Ogden's museums guide record the museum's Sabre as A94-914 fitted with the rear fuselage of A94-921. Identity and current holder confirmed on ADF-Serials.,CA27; Sabre; Avon Sabre; A94921,Darwin Aviation Museum,on_display
Bell Helicopter,AH-1,G,71-21018,Cobra,,rotary_wing,,military,ground_attack,,Ex-United States Army attack helicopter.,AH1; AH1G; Cobra; HueyCobra,Darwin Aviation Museum,on_display
Government Aircraft Factories,Mirage III,O,A3-36,,,fixed_wing,monoplane,military,fighter,,"Served with 75 Squadron at Darwin; force-landed unmanned on the Ludmilla mudflats 27/05/1985 after the pilot ejected. Fitted with the fin salvaged from A3-105, restored at RAAF Base Tindal and returned to the museum by road 23/11/2005. Identity and current holder confirmed on ADF-Serials.",Mirage IIIO; Mirage 3O; Mirage,Darwin Aviation Museum,on_display
Government Aircraft Factories,Mirage III,D,A3-105,,,fixed_wing,monoplane,military,trainer,,Crash remains held outside the museum. Crashed 7 nm east of Darwin 26/04/1984 after an undercarriage malfunction at night; the wreckage was recovered by Chinook A15-004 and its fin was fitted to A3-36. Identity and current holder confirmed on ADF-Serials.,Mirage IIID; Mirage 3D; Mirage,Darwin Aviation Museum,in_storage
de Havilland,DH.82,A,A17-4,Tiger Moth,,fixed_wing,biplane,military,trainer,,Ex-RAAF Tiger Moth.,Tiger Moth; DH82; DH82A,Darwin Aviation Museum,on_display
de Havilland,DH.104,1B,,Dove,,fixed_wing,monoplane,civilian,transport,,Wikipedia records this airframe by construction number 4373; no civil registration was established for it. Distinguished from the museum's other twins by being the only Dove on site.,Dove; DH104; c/n 4373,Darwin Aviation Museum,on_display
General Dynamics,F-111,C,A8-113,,,fixed_wing,monoplane,military,bomber,,"Ex-RAAF 82 Wing, Amberley.",F111; F111C; Pig,Darwin Aviation Museum,on_display
Hovey,Delta Bird,,,,,fixed_wing,monoplane,civilian,private,,Homebuilt light aircraft; no registration recorded.,Delta Bird; Hovey Delta Bird,Darwin Aviation Museum,on_display
Mitsubishi,MU-2,B,,,,fixed_wing,monoplane,civilian,transport,,Wikipedia records this airframe by construction number 37; no civil registration was established for it.,MU2; MU2B; c/n 37,Darwin Aviation Museum,on_display
Mitsubishi,A6M,2,BII-124,Zero,,fixed_wing,monoplane,military,fighter,,"Wreckage of the Model 21 Zero flown by Hajime Toyoshima and brought down on Melville Island during the first raid on Darwin, 19 February 1942.",Zero; A6M2; Zeke; BII124,Darwin Aviation Museum,on_display
North American Aviation,B-25,D,41-30222,Mitchell,,fixed_wing,monoplane,military,bomber,,One of few surviving B-25D airframes.,B25; B25D; Mitchell,Darwin Aviation Museum,on_display
Rockwell International,Commander 500,S,,Shrike Commander,,fixed_wing,monoplane,civilian,transport,,No registration recorded for this airframe.,Shrike Commander; Commander 500,Darwin Aviation Museum,on_display
Rutan Aircraft Factory,Long-EZ,,,,,fixed_wing,monoplane,civilian,private,,Homebuilt canard; no registration recorded.,LongEZ; Long EZ; Rutan Long-EZ,Darwin Aviation Museum,on_display
Supermarine,Spitfire,Mk VIII,,,,fixed_wing,monoplane,military,fighter,,Full-scale replica representing the Spitfires that defended Darwin in 1943.,Spitfire; Spitfire Mk VIII,Darwin Aviation Museum,on_display
Westland Aircraft,Wessex,HAS Mk 31B,N7-202,,,rotary_wing,,military,anti_ship,,Ex-Royal Australian Navy; took part in the clean-up of Darwin after Cyclone Tracy. Identity and current holder confirmed on ADF-Serials.,Wessex; Wessex HAS31,Darwin Aviation Museum,on_display
Auster Aircraft,J/5P,,,Autocar,,fixed_wing,monoplane,civilian,private,,Wikipedia records this airframe by construction number 3178; no civil registration was established for it.,Autocar; J5P; c/n 3178,Darwin Aviation Museum,on_display
Commonwealth Aircraft Corporation,CA-32,,A17-015,Kiowa,,rotary_wing,,military,recon,,"Sold at the 2019 Grays Online disposal auction to a Broome owner, then donated and flown to the museum by Rhys Thomas in 2025. Identity and current holder confirmed on ADF-Serials.",Kiowa; CA32; 206B; OH-58; OH58,Darwin Aviation Museum,on_display
Lockheed,AP-3,C,A9-757,Orion,,fixed_wing,monoplane,military,recon,,"Ex-RAAF 10 Squadron; ADF-Serials records it as retired to the Darwin Aviation Museum in 06/2018. It does not appear in the museum's public what's-on-display material, so its present condition and location on site are unconfirmed.",AP3; AP3C; Orion; P3C,Darwin Aviation Museum,in_storage
Bell Helicopter,47,G-3B-1,A1-158,Sioux,,rotary_wing,,military,recon,,"ADF-Serials records this Sioux as on display with the Aviation Historical Society of the Northern Territory, which operates the museum.",Sioux; 47G; Bell 47,Darwin Aviation Museum,on_display
Commonwealth Aircraft Corporation,CA-13,,A46-124,Boomerang,,fixed_wing,monoplane,military,fighter,,"The Boomerang fuselage displayed inside the museum is based on the remains of A46-124, a deteriorated fuselage found on a property near Dalby, Queensland in the early 1980s. Identity and current holder confirmed on ADF-Serials.",CA13; Boomerang,Darwin Aviation Museum,on_display
Commonwealth Aircraft Corporation,CA-12,,A46-47,Boomerang,,fixed_wing,monoplane,military,fighter,,Bare forward fuselage frame held in open storage at the museum. Served with 83 Squadron coded MH-Q and with 2 OTU. Identity and current holder confirmed on ADF-Serials.,CA12; Boomerang; MH-Q,Darwin Aviation Museum,in_storage
Commonwealth Aircraft Corporation,CA-12,,A46-57,Boomerang,,fixed_wing,monoplane,military,fighter,,Cockpit remains and associated parts held in storage at the museum. Identity and current holder confirmed on ADF-Serials.,CA12; Boomerang,Darwin Aviation Museum,in_storage
