manufacturer,model,variant,tail_number,model_name,aircraft_name,aircraft_type,wing_type,military_civilian,role_type,year_built,description,aliases,museum_name,display_status
Australian Aircraft Consortium,A-10,,A23-1001,Wamira,,fixed_wing,monoplane,military,trainer,,Full-scale mock-up of the cancelled AAC A10 Wamira trainer. Status and location from the museum own online collection list (aarg.com.au).,A10; Wamira,Australian National Aviation Museum,in_storage
Aerospatiale,AS365,C1,VH-PVF,Dauphin 2,,rotary_wing,,civilian,utility,,Civil Dauphin 2. Status and location from the museum own online collection list (aarg.com.au).,AS365; AS365C1; Dauphin,Australian National Aviation Museum,on_display
Auster,J/1B,,VH-ACY,Aiglet,,fixed_wing,monoplane,civilian,private,,Civil Auster Aiglet. Status and location from the museum own online collection list (aarg.com.au).,J1B; Aiglet,Australian National Aviation Museum,on_display
British Aircraft Manufacturing,Swallow,,VH-UUM,,,fixed_wing,monoplane,civilian,private,,1930s BA Swallow. Status and location from the museum own online collection list (aarg.com.au).,BA Swallow; Swallow,Australian National Aviation Museum,on_display
BAE Systems Australia,Kingfisher,,,,,fixed_wing,monoplane,military,drone,,BAE Systems Kingfisher unmanned aerial vehicle. Status and location from the museum own online collection list (aarg.com.au).,Kingfisher,Australian National Aviation Museum,on_display
Bensen,Gyrocopter,,,,,rotary_wing,,civilian,private,,Bensen-type homebuilt autogyro. Status and location from the museum own online collection list (aarg.com.au).,Bensen,Australian National Aviation Museum,in_storage
Boeing,737,200,RP-C8006,,,fixed_wing,monoplane,civilian,commercial_transport,,Ex-Philippine registered Boeing 737-200 airliner section used as a walk-through exhibit. Status and location from the museum own online collection list (aarg.com.au).,737; 737200; B737,Australian National Aviation Museum,on_display
Bristol,171,Mk 3,A91-1,Sycamore,,rotary_wing,,military,search_rescue,,First RAAF Bristol Sycamore. Status and location from the museum own online collection list (aarg.com.au).,171; Sycamore,Australian National Aviation Museum,under_restoration
Bristol,170,,VH-ADL,Freighter,,fixed_wing,monoplane,civilian,freighter,,Civil Bristol Freighter. Status and location from the museum own online collection list (aarg.com.au).,Bristol 170; Freighter,Australian National Aviation Museum,on_display
Commonwealth Aircraft Corporation,CA-32,,A17-045,Kiowa,,rotary_wing,,military,recon,,"Australian Army Kiowa, CAC-assembled Bell 206B-1. Status and location from the museum own online collection list (aarg.com.au).",CA32; Kiowa; OH-58; OH58; 206B,Australian National Aviation Museum,on_display
Commonwealth Aircraft Corporation,CA-32,,A17-055,Kiowa,,rotary_wing,,military,recon,,"Acquired 2017, completing the museum set of CAC/DAP/GAF-built types. Status and location from the museum own online collection list (aarg.com.au).",CA32; Kiowa; OH-58; OH58; 206B,Australian National Aviation Museum,on_display
Commonwealth Aircraft Corporation,CA-1,,A20-10,Wirraway,,fixed_wing,monoplane,military,trainer,,Oldest surviving CAC aircraft; restored to as-delivered ground-running condition 2015-16. Status and location from the museum own online collection list (aarg.com.au).,CA1; Wirraway,Australian National Aviation Museum,on_display
Commonwealth Aircraft Corporation,CA-6,,A3-22,Wackett,,fixed_wing,monoplane,military,trainer,,Under static restoration with Ashley Briggs at Moorabbin Airport. Status and location from the museum own online collection list (aarg.com.au).,CA6; Wackett,Australian National Aviation Museum,under_restoration
Commonwealth Aircraft Corporation,CA-12,,A46-25,Boomerang,,fixed_wing,monoplane,military,fighter,,"Fuselage remains, ex-Hawker de Havilland. Status and location from the museum own online collection list (aarg.com.au).",CA12; Boomerang,Australian National Aviation Museum,in_storage
Commonwealth Aircraft Corporation,CA-17,,A68-71,Mustang,,fixed_wing,monoplane,military,fighter,,Purchased by the Australian Aircraft Restoration Group; under restoration. Status and location from the museum own online collection list (aarg.com.au).,CA17; Mustang; P-51; P51,Australian National Aviation Museum,under_restoration
Commonwealth Aircraft Corporation,CA-25,,A85-418,Winjeel,,fixed_wing,monoplane,military,trainer,,ADF-Serials records it on display at Moorabbin; the museum list shows it in storage. Status and location from the museum own online collection list (aarg.com.au).,CA25; Winjeel,Australian National Aviation Museum,in_storage
