name,city,state_province,country,postal_code,region,address,website,access_type,latitude,longitude
South Australian Aviation Museum,Port Adelaide,SA,Australia,5015,Oceania,"66 Lipson Street, Port Adelaide",https://saam.org.au,public,-34.8482,138.5117
Woomera Missile Park,Woomera,SA,Australia,5720,Oceania,"Dewrang Avenue, Woomera",https://flindersandoutback.com.au/towns/woomera/,public,-31.1998,136.8261
Classic Jets Fighter Museum,Parafield,SA,Australia,5106,Oceania,"Hangar 107, Anderson Drive, Parafield Airport",https://www.classicjets.com/,public,-34.7889,138.6375
RAAF Base Edinburgh Gate Guard,Edinburgh,SA,Australia,5111,Oceania,"RAAF Base Edinburgh, Edinburgh",https://www.airforce.gov.au/,restricted,-34.7053,138.6275
Port Pirie RSL Museum,Port Pirie,SA,Australia,5540,Oceania,"RSL Club, Seymour Street, Port Pirie West",,public,-33.1888,138.0035
Lincoln Nitschke Aviation Collection,Greenock,SA,Australia,5360,Oceania,"Nitschke Road, Greenock",,appointment,-34.4382,138.9372
"Vickers Vimy Memorial Display, Adelaide Airport",Adelaide Airport,SA,Australia,5950,Oceania,"Terminal 1, Adelaide Airport, Sir Richard Williams Avenue",https://corporate.adelaideairport.com.au/vickers-vimy/,public,-34.9462,138.5308
Aviation Heritage Museum,Bull Creek,WA,Australia,6149,Oceania,"Bull Creek Drive, Bull Creek",https://aviationmuseumwa.org.au/,public,-32.0491,115.8589
Merredin Military Museum,Merredin,WA,Australia,6415,Oceania,"Great Eastern Highway, Merredin",https://www.merredin.wa.gov.au/,public,-31.4832,118.2806
RAAF Base Pearce Gate Guard,Bullsbrook,WA,Australia,6084,Oceania,"RAAF Base Pearce, Bullsbrook",https://www.airforce.gov.au/,restricted,-31.6740,116.0175
Beverley Aeronautical Collection,Beverley,WA,Australia,6304,Oceania,"Vincent Street, Beverley",https://www.beverley.wa.gov.au/,public,-32.1094,116.9246
Cunderdin Museum,Cunderdin,WA,Australia,6407,Oceania,"100 Forrest Street, Cunderdin",https://www.goldenpipeline.com.au/,public,-31.6521,117.2427
Cunderdin Tiger Moth Memorial,Cunderdin,WA,Australia,6407,Oceania,"Corner Great Eastern Highway and Baxter Road, Cunderdin",,public,-31.6484,117.2334
Museum of Geraldton,Geraldton,WA,Australia,6530,Oceania,"1 Museum Place, Batavia Coast Marina, Geraldton",https://visit.museum.wa.gov.au/museumgeraldton,public,-28.7686,114.6118
Carnarvon Space and Technology Museum,Carnarvon,WA,Australia,6701,Oceania,"Mahony Avenue, Brown Range, Carnarvon",https://www.carnarvonmuseum.org.au/,public,-24.8687,113.7041
"The Lily, Stirling Range",Amelup,WA,Australia,6338,Oceania,"Chester Pass Road, Amelup",https://www.thelily.com.au/,public,-34.2515,118.2185
Lake Preston Lime Mine DC-3,Myalup,WA,Australia,6220,Oceania,"Finn Road, Myalup",,restricted,-33.0180,115.7212
Bill's Machinery Aircraft Display,Landsdale,WA,Australia,6065,Oceania,"Gnangara Road, Landsdale",,restricted,-31.7956,115.8631
"South Metropolitan TAFE Aeroskills, Jandakot Airport",Jandakot,WA,Australia,6164,Oceania,"Jandakot Airport, Jandakot",https://www.southmetrotafe.wa.edu.au/,restricted,-32.0976,115.8747
"Robin Miller Memorial, Jandakot Airport",Jandakot,WA,Australia,6164,Oceania,"Jandakot Airport, opposite the Royal Flying Doctor Service base",,public,-32.1024,115.8723
Forrestdale Roadside Mooney,Forrestdale,WA,Australia,6112,Oceania,"569 Armadale Road, Forrestdale",,restricted,-32.1371,115.8987
Northam Roadside Aztec,Northam,WA,Australia,6401,Oceania,"176 Newcastle Road, Northam-Toodyay Road, Northam",,restricted,-31.6535,116.6727
Edwards Wines Tiger Moth Display,Cowaramup,WA,Australia,6284,Oceania,"Corner Caves and Ellensbrook Roads, Cowaramup",https://www.edwardswines.com.au/,public,-33.8513,115.1030
