manufacturer,model,variant,tail_number,model_name,aircraft_name,aircraft_type,wing_type,military_civilian,role_type,year_built,description,aliases,museum_name,display_status
Aero Commander,680,,VH-PSG,,,fixed_wing,monoplane,civilian,private,,Light twin executive transport in the museum collection.,Aero Commander 680; Commander 680,South Australian Aviation Museum,on_display
British Aerospace,BAe 146,300,VH-NJL,,,fixed_wing,monoplane,civilian,commercial_transport,,Regional jet airliner; forward fuselage and cabin used as a walk-through exhibit.,BAe146; BAe146-300; BAe 146-300; 146-300,South Australian Aviation Museum,on_display
Bell,OH-58,A,A17-010,Kiowa,,rotary_wing,,military,recon,,Ex-Australian Army 161 Recce Sqn. Sold to the museum in 2017 (ADF-Serials).,OH58; OH58A; Kiowa; CA-32; CA32; c/n 44510,South Australian Aviation Museum,on_display
Commonwealth Aircraft Corporation,CA-30,,A7-026,Macchi,,fixed_wing,monoplane,military,trainer,,"Australian-assembled Aermacchi MB-326H. Crashed 19/08/1985 at Salt Ash, then a training aid at RSTT Wagga; on display at the museum (ADF-Serials).",CA30; MB-326H; MB326H; Macchi; c/n CA30-26,South Australian Aviation Museum,on_display
Government Aircraft Factories,Mirage III,D,A3-115,,,fixed_wing,monoplane,military,trainer,,"Two-seat Mirage IIID. Held by DSTO Adelaide to 1999, restored by ARDU in ARDU colours with a test nose cone and displayed inside the gate at RAAF Base Edinburgh; gifted to the museum in May 2018 (ADF-Serials).",Mirage IIID; MirageIII; MirageIIID; Dassault Mirage III,South Australian Aviation Museum,on_display
de Havilland Canada,DHC-4,,A4-225,Caribou,,fixed_wing,monoplane,military,transport,,"Ex-No. 38 Squadron RAAF, served with Detachment A in New Guinea from 1965. Retired to Oakey; the museum was the successful tenderer in the 2015-16 disposal (ADF-Serials).",DHC4; Caribou; C-7; C7,South Australian Aviation Museum,on_display
de Havilland,DH.60,G,,Gipsy Moth,,fixed_wing,biplane,civilian,trainer,,de Havilland DH.60G Gipsy Moth. The museum records the airframe by constructor's number rather than a registration; no registration recorded here.,Gipsy Moth; DH60; DH60G; c/n 1074,South Australian Aviation Museum,on_display
de Havilland,DH.100,FB.31,A79-202,Vampire,,fixed_wing,monoplane,military,fighter,,Served with ARDU Laverton 1957 and No. 21 Squadron; displayed at RAAF HQ North Adelaide in the 1960s and at the Mildura Warbirds Museum 1974-1980 before coming to the museum (ADF-Serials).,Vampire; DH100; Vampire FB.31,South Australian Aviation Museum,on_display
de Havilland,DH.112,FAW.53,WZ931,Sea Venom,,fixed_wing,monoplane,military,fighter,,"Royal Australian Navy Sea Venom, RAN serial N4-931, delivered 27/02/1956, flew with 724, 808 and 877 Squadrons. Formerly displayed at the Naval Aviation Museum Nowra; owned by and displayed at the museum (ADF-Serials).",N4-931; Sea Venom; DH112; c/n 12773,South Australian Aviation Museum,on_display
Douglas,C-47,B,A65-114,Dakota,,fixed_wing,monoplane,military,transport,,Ex-RAAF and ARDU. Crash-landed at RAAF Base Edinburgh in October 1986 after a double engine failure on take-off and never flew again; sold to the museum in 1992 (ADF-Serials).,C47; C47B; Dakota; Skytrain; c/n 33460,South Australian Aviation Museum,on_display
English Electric,Canberra,B.2,WK165,,,fixed_wing,monoplane,military,bomber,,"Used at Woomera for airborne photography of weapon trials including the Operation Buffalo atomic tests; struck off charge at RAAF Edinburgh 1970, at the Eureka Aviation Museum Ballarat from 1985, acquired by the museum in June 1997 and restored (ADF-Serials).",Canberra; Canberra B.2; Canberra B2,South Australian Aviation Museum,on_display
English Electric,Canberra,T.4,WD954,,,fixed_wing,monoplane,military,trainer,,Built as the 13th production B.2 and converted to a T.4 dual-control trainer; one of the RAF-serialled Canberras that remained in Australia (ADF-Serials).,Canberra; Canberra T.4; Canberra T4; c/n 71036,South Australian Aviation Museum,on_display
Fokker,F27,,VH-CAT,Friendship,,fixed_wing,monoplane,civilian,commercial_transport,,Fokker Friendship; museum and Wikipedia lists give the fuller designation as F-27-109. Variant left blank pending a firm mark number.,F-27; F27; Friendship,South Australian Aviation Museum,on_display
Government Aircraft Factories,Jindivik,Mk 203B,N11-752,,,fixed_wing,monoplane,military,drone,,"Royal Australian Navy target drone delivered 16/02/1987; crashed on take-off at Jervis Bay 25/05/1992 and later held in storage by Australia's Museum of Flight, Nowra (ADF-Serials).",Jindivik Mk 203B; GAF Jindivik; c/n 126,South Australian Aviation Museum,on_display
General Dynamics,F-111,C,A8-132,,,fixed_wing,monoplane,military,bomber,,"Engine-test and AUP prototype aircraft, retired December 2010, repainted in a SEA camouflage and white ARDU scheme and flown to Edinburgh in August 2011. Its cockpit was refurbished using the forward fuselage of FB-111A 68-0246 before transfer to the museum as the replacement for A8-134 (ADF-Serials).",F111; F111C; Aardvark; c/n D1-8,South Australian Aviation Museum,on_display
Gloster,Meteor,F.8,A77-851,,,fixed_wing,monoplane,military,fighter,,"Cockpit section only. Ex-RAF WK683, delivered 20/08/1952 and flown in Korea by No. 77 Squadron; named Halestorm after Sgt George Hale who shot down a MiG on 27/03/1953. Later converted to a U.21A target drone (ADF-Serials).",Meteor F.8; Meteor F8; WK683; Halestorm,South Australian Aviation Museum,on_display
Hall,Cherokee II,,VH-GPR,,,fixed_wing,monoplane,civilian,private,,Single-seat sailplane.,Hall Cherokee; Cherokee II,South Australian Aviation Museum,on_display
Lockheed,AP-3,C,A9-756,Orion,,fixed_wing,monoplane,military,recon,,"Ex-No. 10 Squadron RAAF, arrived at the museum 10/12/2017 and reassembled inside; displayed without the starboard wing because of space constraints (ADF-Serials).",AP3; AP3C; P-3; P3; P-3C; P3C; Orion; c/n 5666,South Australian Aviation Museum,on_display
McDonnell Douglas,F/A-18,A,A21-32,Hornet,,fixed_wing,monoplane,military,fighter,,Block 21 Hornet delivered 16/08/1988; carried flight-test instrumentation and served with No. 3 Squadron and ARDU. Transferred to Air Force History and Heritage and displayed as the ARDU jet (ADF-Serials).,F/A18; FA18; FA18A; F/A18A; F/A-18A; Hornet; c/n 560,South Australian Aviation Museum,on_display
Piper,PA-24,250,VH-DOL,Comanche,,fixed_wing,monoplane,civilian,private,,Single-engine touring aircraft.,PA24; PA24250; PA24-250; Comanche,South Australian Aviation Museum,on_display
Supermarine,Spitfire,Mk Vc,A58-146,,,fixed_wing,monoplane,military,fighter,,Ex-RAF EE853. Served with No. 79 Squadron RAAF coded UP-O and written off in October 1943; recovered from Kilawina Island in 1974. Owned by Langdon Badger of Adelaide and displayed as A58-146 UP-O at the museum since 1998 (ADF-Serials).,EE853; Spitfire Vc; Spitfire Mk Vc,South Australian Aviation Museum,on_display
Van's Aircraft,RV-4,,VH-NOJ,,,fixed_wing,monoplane,civilian,private,,Homebuilt single-engine aircraft flown by Jon Johanson on record-setting long-distance flights.,RV4; Vans RV-4,South Australian Aviation Museum,on_display
Westland,Wessex,HAS.31B,N7-224,,,rotary_wing,,military,utility,,"Royal Australian Navy anti-submarine helicopter, first flight 06/08/1963, served aboard HMAS Melbourne and HMAS Stalwart. Instructional airframe from 1987, at the Fleet Air Arm Museum from 1991 and at the museum since 2000 (ADF-Serials).",WA224; Wessex HAS31B; Wessex HAS31B,South Australian Aviation Museum,on_display
Avro,Anson,I,EF954,,,fixed_wing,monoplane,military,trainer,,Long-term restoration project; the museum records the airframe as EF954/AW965.,Anson; Anson I; AW965,South Australian Aviation Museum,under_restoration
Fairey,Battle,I,N2188,,,fixed_wing,monoplane,military,bomber,,Long-term restoration project; wings under restoration as of 2025-26 per the museum's own website.,Battle; Fairey Battle I,South Australian Aviation Museum,under_restoration
Bristol Aerojet,Skylark,,,,,missile_rocket,,military,sounding,,Sounding rocket displayed with a Lupus 1A booster as part of the Woomera heritage rocket collection held for the Defence Science and Technology Group.,Skylark rocket,South Australian Aviation Museum,on_display
Bristol Aerojet,Aero High,,,,,missile_rocket,,military,sounding,,High-altitude sounding rocket from the Woomera heritage rocket collection.,Aero High rocket,South Australian Aviation Museum,on_display
Weapons Research Establishment,HAD,,,,,missile_rocket,,military,sounding,,High Altitude Density research rocket displayed with a Gosling booster motor; Woomera heritage rocket collection. Known as the HAD sounding rocket.,High Altitude Density,South Australian Aviation Museum,on_display
Weapons Research Establishment,Jabiru,,,,,missile_rocket,,military,sounding,,Jabiru hypersonic research vehicle from the Woomera programme.,Jabiru rocket,South Australian Aviation Museum,on_display
