manufacturer,model,variant,tail_number,model_name,aircraft_name,aircraft_type,wing_type,military_civilian,role_type,year_built,description,aliases,museum_name,display_status
Gloster,Meteor,T.7,A77-701,,,fixed_wing,monoplane,military,trainer,,"Ex-RAF WA731, delivered to Iwakuni February 1951 and served with No. 77 Squadron in Korea; previously carried the serial A77-229 and was fitted with an FR.9 photo-reconnaissance nose. Withdrawn 1967. Repainted with the correct serial in April 2019 (ADF-Serials).",Meteor T.7; Meteor T7; WA731; A77-229,Woomera Missile Park,on_display
Government Aircraft Factories,Canberra,Mk 20,A84-241,,,fixed_wing,monoplane,military,bomber,,"First flight 01/04/1957. Served with No. 2 Squadron in Vietnam from Phan Rang; made a nosewheel-up landing there on 11/07/1970. Trucked to Woomera in 1982 to be a Karinga cluster-bomb target, survived and was restored for display (ADF-Serials).",Canberra Mk 20; Canberra Mk20; Canberra B.20; Canberra B20,Woomera Missile Park,on_display
Government Aircraft Factories,Jindivik,Mk 3A,WRE-418,,,fixed_wing,monoplane,military,drone,,"Pilotless target aircraft, originally RAAF serial A92-418, redesignated WRE-418 for Weapons Research Establishment use at Woomera (ADF-Serials).",A92-418; Jindivik Mk 3A; GAF Jindivik,Woomera Missile Park,on_display
Royal Aircraft Establishment,Black Knight,,,,,missile_rocket,,military,ballistic,,British re-entry research ballistic rocket flown from Woomera; photographed on display in the park in March 2021.,Black Knight rocket,Woomera Missile Park,on_display
Westland,Black Arrow,,,,,missile_rocket,,military,launch_vehicle,,British satellite launch vehicle flown from Woomera four times between 1969 and 1971. Listed by several visitor accounts; see notes on possible conflation with the Black Knight display.,Black Arrow rocket,Woomera Missile Park,on_display
Avro,Blue Steel,,,,,missile_rocket,,military,air_to_surface,,British air-launched nuclear stand-off missile trialled at Woomera; photographed on display in the park in March 2021.,Blue Steel missile,Woomera Missile Park,on_display
Government Aircraft Factories,Ikara,,,,,missile_rocket,,military,anti_ship,,Australian ship-launched anti-submarine missile which carried a Mk 44 homing torpedo. Recorded under the nearest available anti-naval role vocabulary.,Ikara missile,Woomera Missile Park,on_display
Chrysler,PGM-11,,,Redstone,,missile_rocket,,military,ballistic,,Partial remains of a Redstone ballistic missile; photographed in the park in March 2021.,PGM11; Redstone; Redstone missile,Woomera Missile Park,on_display
British Aircraft Corporation,Rapier,,,,,missile_rocket,,military,surface_to_air,,"Surface-to-air missile battery with launcher, photographed on display in March 2021.",Rapier missile,Woomera Missile Park,on_display
English Electric,Thunderbird,,,,,missile_rocket,,military,surface_to_air,,British surface-to-air missile trialled at Woomera; displayed at the adjoining Woomera Heritage Centre.,Thunderbird missile,Woomera Missile Park,on_display
Armstrong Whitworth,Sea Slug,,,,,missile_rocket,,military,surface_to_air,,Royal Navy shipborne surface-to-air missile trialled at Woomera. Recorded from a visitor account of the park's exhibits.,Sea Slug missile,Woomera Missile Park,on_display
de Havilland,Blue Streak,,,,,missile_rocket,,military,ballistic,,"British intermediate-range ballistic missile, later the Europa launcher first stage, flown from Woomera. Components displayed; recorded from a visitor account of the park's exhibits.",Blue Streak rocket,Woomera Missile Park,on_display
Bristol Aerojet,Skylark,,,,,missile_rocket,,military,sounding,,Sounding rocket of the type launched in large numbers from Woomera. Recorded from a visitor account of the park's exhibits.,Skylark rocket,Woomera Missile Park,on_display
