manufacturer,model,variant,tail_number,construction_number,operator_country,model_name,aircraft_name,aircraft_type,wing_type,military_civilian,role_type,year_built,description,aliases,museum_name,display_status
Mikoyan-Gurevich,MiG-21,bis,,,BG,,,fixed_wing,monoplane,military,fighter,,Named by the museum's own outdoor-exposition page as „МиГ 21 БИС”; no tactical number published by the museum or recoverable elsewhere,MiG21; MiG-21bis; MiG21bis; Fishbed-L,Национален военноисторически музей София,on_display
Mikoyan-Gurevich,MiG-21,UM,,,BG,,,fixed_wing,monoplane,military,trainer,,Named by the museum's own outdoor-exposition page as „МиГ 21 УМ”; two-seat trainer; no tactical number published,MiG21; MiG-21UM; MiG21UM; Mongol-B,Национален военноисторически музей София,on_display
Mikoyan-Gurevich,MiG-23,ML,,,BG,,,fixed_wing,monoplane,military,fighter,,Named by the museum's own outdoor-exposition page as „МиГ 23 МЛ”; no tactical number published,MiG23; MiG-23ML; MiG23ML; Flogger-G,Национален военноисторически музей София,on_display
Mikoyan-Gurevich,MiG-19,PM,,,BG,,,fixed_wing,monoplane,military,fighter,,Photographed in the outdoor park and captioned MiG-19PM in the bg.wikipedia gallery; the museum's own page names only the MiG-21s and MiG-23 so this row rests on the photograph; no tactical number published,MiG19; MiG-19PM; MiG19PM; Farmer-E,Национален военноисторически музей София,on_display
Sukhoi,Su-22,M4,,,BG,,,fixed_wing,monoplane,military,ground_attack,,Named by the museum's own outdoor-exposition page as „СУ-22 М4”; no tactical number published,Su22; Su-22M4; Su22M4; Fitter-K,Национален военноисторически музей София,on_display
Aero,L-29,,,,BG,,Delfín,fixed_wing,monoplane,military,trainer,,Named by the museum's own outdoor-exposition page as учебно-тренировъчен самолет L-29 „Делфин”; no tactical number published,L29; Delfin; Maya,Национален военноисторически музей София,on_display
Panavia,Tornado,,,,DE,,,fixed_wing,monoplane,military,fighter,,Named by the museum's own outdoor-exposition page as многоцелеви изтребител „Торнадо”; a Tornado in a Bulgarian museum can only be a donation from a western operator — Germany is by far the most likely donor — so operator_country is recorded as DE; the airframe number is not published and the donor is not named on the museum page; FLAGGED for human verification,Tornado; Panavia 200; MRCA,Национален военноисторически музей София,on_display
Mil,Mi-2,,,,BG,,,rotary_wing,,military,transport,,Named by the museum's own outdoor-exposition page as транспортен вертолет „МИ-2”; Bulgaria's Mi-2s were Polish-built by WSK PZL-Świdnik; no tactical number published,Mi2; Hoplite,Национален военноисторически музей София,on_display
Mil,Mi-8,,,,BG,,,rotary_wing,,military,transport,,Named by the museum's own outdoor-exposition page and photographed in the bg.wikipedia gallery; no tactical number published,Mi8; Hip,Национален военноисторически музей София,on_display
Mil,Mi-24,D,,,BG,,,rotary_wing,,military,ground_attack,,Named by the museum's own outdoor-exposition page as бойният вертолет „МИ-24 ДБ”; the museum's spelling ДБ is not a standard Mil variant designation and D is used here; no tactical number published,Mi24; Mi-24D; Mi24D; Hind-D,Национален военноисторически музей София,on_display
Almaz,S-75,SA-75M,,,BG,Двина,,missile_rocket,,military,other,,surface_to_air Complete SA-75M Dvina surface-to-air missile complex in the outdoor park; named by the museum's own page and photographed in the bg.wikipedia gallery,S75; S-75; SA-75M; Dvina; SA-2; Guideline; SA75M; SA2,Национален военноисторически музей София,on_display
Novator,2K11,,,,BG,Круг,,missile_rocket,,military,other,,surface_to_air 2K11 Krug surface-to-air missile system in the outdoor park; named by the museum's own page and photographed in the bg.wikipedia gallery,2K11; Krug; SA-4; Ganef; SA4,Национален военноисторически музей София,on_display
Votkinsk,OTR-23,,,,BG,Ока,,missile_rocket,,military,ballistic,,OTR-23 Oka theatre ballistic missile; named by the museum's own page as „Ока-23” and by the bg.wikipedia gallery as Р-400 Ока-23; Bulgaria's Oka systems were scrapped under western pressure in 2002 so a surviving example is significant,OTR-23; OTR23; Oka; SS-23; Spider; R-400; SS23; R400,Национален военноисторически музей София,on_display
Votkinsk,R-17,,,,BG,СКЪД,,missile_rocket,,military,ballistic,,R-17 Elbrus ballistic missile named by the museum's own page as „СКЪД”; Bulgaria destroyed its Scud force in 2002,R-17; R17; Scud; Scud-B; 8K14; Elbrus,Национален военноисторически музей София,on_display
Luch,9K52,,,,BG,ФРОГ,,missile_rocket,,military,other,,artillery_rocket 9K52 Luna-M unguided battlefield rocket system named by the museum's own page as „ФРОГ”,9K52; Luna-M; LunaM; FROG-7; FROG7,Национален военноисторически музей София,on_display
