manufacturer,model,variant,tail_number,construction_number,operator_country,model_name,aircraft_name,aircraft_type,wing_type,military_civilian,role_type,year_built,description,aliases,museum_name,display_status
Traian Vuia,Vuia 1,,,,RO,,Vuia I,fixed_wing,monoplane,civilian,experimental,,Full-size non-flying reproduction of Traian Vuia's 1906 self-propelled monoplane; the original does not survive; listed among the museum's headline exhibits by en.wikipedia and the RoAF museum page,Vuia I; Vuia-1; Vuia1,Muzeul Naţional al Aviaţiei Române,on_display
IAR,IAR 80,,,,RO,,,fixed_wing,monoplane,military,fighter,,Full-scale reproduction; no complete original IAR 80 or IAR 81 survives anywhere; the museum also holds an original IAR 80 cockpit section photographed on Wikimedia Commons; the type is the point of the Romanian collection,IAR-80; IAR80,Muzeul Naţional al Aviaţiei Române,on_display
IAR,IAR 813,,,,RO,,,fixed_wing,monoplane,civilian,trainer,,Romanian-built two-seat primary trainer of the early 1950s; listed by en.wikipedia among the aircraft on display; no serial published,IAR-813; IAR813,Muzeul Naţional al Aviaţiei Române,on_display
IAR,IAR 823,,,,RO,,,fixed_wing,monoplane,military,trainer,,Romanian-built five-seat trainer and liaison aircraft; photographed at the museum on Wikimedia Commons; no serial published,IAR-823; IAR823,Muzeul Naţional al Aviaţiei Române,on_display
IAR,IAR 828,,,,RO,,,fixed_wing,monoplane,civilian,utility,,Romanian-built agricultural aircraft; photographed at the museum in a nine-image Commons set from 2012; no registration published,IAR-828; IAR828,Muzeul Naţional al Aviaţiei Române,on_display
Avioane Craiova,IAR 93,,002,,RO,,,fixed_wing,monoplane,military,ground_attack,1977,Two-seat prototype and the first aircraft ever built by Avioane Craiova; left the factory 29 Jan 1977; served with the Craiova Flight Test Centre; year_built taken from the published factory roll-out date in the iar93.ro type register,IAR-93; IAR93; Vultur; DC 002,Muzeul Naţional al Aviaţiei Române,on_display
Avioane Craiova,IAR 93,A,112,,RO,,,fixed_wing,monoplane,military,ground_attack,1980,Single-seat pre-series 1 airframe; left the factory 22 Nov 1980; year_built from the published factory roll-out date,IAR-93; IAR93; Vultur; SC 112,Muzeul Naţional al Aviaţiei Române,on_display
Avioane Craiova,IAR 93,A,182,,RO,,,fixed_wing,monoplane,military,trainer,1982,Two-seat pre-series 2 airframe; left the factory 29 May 1982; year_built from the published factory roll-out date,IAR-93; IAR93; Vultur; DC 182,Muzeul Naţional al Aviaţiei Române,on_display
Avioane Craiova,IAR 93,B,232,,RO,,,fixed_wing,monoplane,military,ground_attack,1989,Single-seat afterburning B-series airframe; left the factory 22 Mar 1989; the iar93.ro register places it at this museum while the ro.wikipedia article places it in the courtyard of the Military Technical Academy in Bucharest; the register is preferred here and the conflict is flagged in NOTES,IAR-93; IAR93; Vultur; SC 232,Muzeul Naţional al Aviaţiei Române,on_display
IAR,IAR 316,B,,,RO,Alouette III,,rotary_wing,,military,utility,,Aérospatiale Alouette III built under licence by IAR Braşov; the licence-built Romanian helicopter line is a defining part of this collection; no serial published,IAR-316; IAR316; IAR-316B; Alouette III; IAR316B,Muzeul Naţional al Aviaţiei Române,on_display
