name,city,state_province,country,postal_code,region,address,website,access_type,latitude,longitude
Muzej vazduhoplovstva -- Beograd,Beograd,Grad Beograd,Serbia,11271,Europe,Aerodrom „Nikola Tesla“; poštanski fah 35; Surčin,http://www.muzejvazduhoplovstva.org.rs/,public,44.81837,20.28511
Vojni muzej Beograd -- Kalemegdan,Beograd,Grad Beograd,Serbia,11000,Europe,Kalemegdanska tvrđava; Gornji grad,http://www.muzej.mod.gov.rs/,public,44.82667,20.45508
Spomenik Jastreb J-21 -- Beograd (Tašmajdan),Beograd,Grad Beograd,Serbia,11060,Europe,Palilula; mesna zajednica Tašmajdan; near Kraljice Marije,,public,44.80606,20.47692
Spomen-park „Eskadrila“ -- Gospođinci,Gospođinci,Vojvodina,Serbia,21214,Europe,Spomen-park „Eskadrila“,,public,45.41112,19.99376
Spomenik An-2 -- Divčibare,Divčibare,Kolubarski okrug,Serbia,14204,Europe,Divčibare mountain resort; City of Valjevo,,public,44.11642,20.00168
Spomenik T-33A -- Brajkovac,Brajkovac,Grad Beograd,Serbia,11565,Europe,Brajkovac; gradska opština Lazarevac,,public,44.29551,20.32743
Vojni aerodrom Batajnica -- pukovnik-pilot Milenko Pavlović,Batajnica,Vojvodina,Serbia,22330,Europe,Vojni aerodrom Batajnica; near Nova Pazova,,restricted,44.92716,20.24480
Spomen-avion -- Kuršumlija,Kuršumlija,Toplički okrug,Serbia,18430,Europe,near Kasarna „Toplički ustanak“ / Park Topličkog ustanka,,public,43.13621,21.26891
Spomen-avion -- Irig,Irig,Vojvodina,Serbia,22406,Europe,Irig; Fruška gora,,public,45.07103,19.85637
Muzej Domovinskog rata Karlovac – Turanj,Karlovac,Karlovačka županija,Croatia,47000,Europe,Turanj 2,https://mgk.hr/muzej-domovinskog-rata/,public,45.46272,15.56699
Zrakoplovna tehnička škola Rudolfa Perešina -- Velika Gorica,Velika Gorica,Zagrebačka županija,Croatia,10410,Europe,Pleso; near Zračna luka Franjo Tuđman,https://ss-zrakoplovna-rperesina-vg.skole.hr/,appointment,45.73450,16.06950
Tehničko veleučilište u Zagrebu -- MiG-21bis,Zagreb,Grad Zagreb,Croatia,10000,Europe,Vrbik; Zagreb,https://www.tvz.hr,appointment,45.79555,15.97120
Spomen-park Rudolfu Perešinu -- Gornja Stubica,Gornja Stubica,Krapinsko-zagorska županija,Croatia,49245,Europe,središte mjesta Gornja Stubica,https://www.gornjastubica.hr/,public,45.97479,16.01781
Zrakoplov Rudolfa Perešina -- Ministarstvo obrane RH; Zagreb,Zagreb,Grad Zagreb,Croatia,10000,Europe,ispred zgrade Ministarstva obrane Republike Hrvatske,https://www.morh.hr/,restricted,,
Spomen-park Hrvatskom ratnom zrakoplovstvu -- Kapela,Kapela,Bjelovarsko-bilogorska županija,Croatia,43203,Europe,Fazinac; Općina Kapela,,public,45.98567,16.85259
Zračno pristanište Otočac,Otočac,Ličko-senjska županija,Croatia,53220,Europe,Zračno pristanište Otočac (LDRO); 4.7 km from Otočac,,public,44.85053,15.28027
Zemunik -- zbirka aviona i helikoptera na otvorenom,Zemunik Donji,Zadarska županija,Croatia,23222,Europe,Vojarna „Pukovnik Mirko Vukušić“ Zemunik / Zračna luka Zadar,,restricted,44.09695,15.33230
AeroPark -- Zračna luka Vrsar,Vrsar,Istarska županija,Croatia,52450,Europe,Zračna luka Vrsar/Crljenka (LDPV); 2 km south-east of Vrsar,,public,45.14267,13.62762
Avion-vjetrokaz -- Aerodrom Medulin,Medulin,Istarska županija,Croatia,52203,Europe,Aerodrom Medulin; near Pula,,public,44.84514,13.90330
Spomenik F-84G Thunderjet -- Zračna luka Rijeka,Omišalj,Primorsko-goranska županija,Croatia,51513,Europe,Zračna luka Rijeka; otok Krk,https://rijeka-airport.hr/,public,45.22087,14.57146
Partizanski aerodrom Grabovnica -- Čazma,Čazma,Bjelovarsko-bilogorska županija,Croatia,43240,Europe,Aerodrom Čazma – Grabovnica,,public,45.74672,16.66100
Spomen-avion pukovniku Ivici Ivandiću -- Divulje,Kaštel Štafilić,Splitsko-dalmatinska županija,Croatia,21217,Europe,Divulje; near Vojarna „Knez Trpimir“ and Zračna luka Split,,restricted,43.52930,16.29335
Zračna luka Split -- izloženi zrakoplov,Kaštel Štafilić,Splitsko-dalmatinska županija,Croatia,21217,Europe,Zračna luka Split (Sveti Jeronim),http://www.split-airport.hr,public,43.53981,16.30299
Party avion -- Strmec Stubički,Strmec Stubički,Krapinsko-zagorska županija,Croatia,49244,Europe,Strmec Stubički; Općina Stubičke Toplice,https://www.facebook.com/partyavion,public,45.96937,15.91642
Potopljeni Jastreb J-21 -- Split,Split,Splitsko-dalmatinska županija,Croatia,21000,Europe,underwater dive site off the Split coast,,appointment,43.49372,16.17645
Spomen-avion Dakota -- Željava,Željava,Ličko-senjska županija,Croatia,53000,Europe,Željava; near the former Bihać (Željava) underground air base,,public,44.85757,15.73628
Park vojaške zgodovine Pivka,Pivka,Primorsko-notranjska regija,Slovenia,6257,Europe,Kolodvorska cesta 51,https://www.parkvojaskezgodovine.si/,public,45.66810,14.18847
Letališče Jožeta Pučnika Ljubljana -- razstavljena letala,Brnik,Gorenjska,Slovenia,4210,Europe,Zgornji Brnik 130a; Letališče Jožeta Pučnika Ljubljana,https://www.lju-airport.si/,restricted,46.22330,14.47150
Letališče Cerklje ob Krki -- razstavljena letala,Cerklje ob Krki,Posavje,Slovenia,8263,Europe,Letališče Cerklje ob Krki; vojaško letališče Slovenske vojske,,restricted,45.89225,15.52381
Letališče Edvarda Rusjana Maribor -- razstavljeno letalo,Rogoza,Podravska,Slovenia,2204,Europe,Letališče Edvarda Rusjana Maribor (LJMB),,public,46.48219,15.68910
Spomenik Dakota -- Otok pri Metliki,Otok,Jugovzhodna Slovenija,Slovenia,8332,Europe,Otok; Občina Metlika; Bela krajina,,public,45.61886,15.29070
Bombardier CRJ200ER -- Sela pri Dolenjskih Toplicah,Sela pri Dolenjskih Toplicah,Jugovzhodna Slovenija,Slovenia,8350,Europe,Sela pri Dolenjskih Toplicah; Občina Dolenjske Toplice,,public,45.75008,15.05111
Spomen-letalo -- Dolenje Kamenje,Dolenje Kamenje,Jugovzhodna Slovenija,Slovenia,8231,Europe,Dolenje Kamenje; Mestna občina Novo mesto,,public,45.84448,15.15781
Historijski muzej Bosne i Hercegovine -- Sarajevo,Sarajevo,Federacija Bosne i Hercegovine,Bosnia and Herzegovina,71000,Europe,Zmaja od Bosne 5; Marijin Dvor,https://muzej.ba/,public,43.85532,18.40092
Kasarna Kozara -- Banja Luka,Banja Luka,Republika Srpska,Bosnia and Herzegovina,78109,Europe,Lazarevo; Kasarna „Kozara“,https://os.mod.gov.ba/,restricted,44.80384,17.20404
Zračna luka Mostar -- Soko 522,Mostar,Federacija Bosne i Hercegovine,Bosnia and Herzegovina,88000,Europe,Zračna luka Mostar (LQMO); Ortiješ,https://www.mostar-airport.ba/,public,,
Spomen-avion Ikarus Kurir -- Međuvođe,Međuvođe,Republika Srpska,Bosnia and Herzegovina,79240,Europe,Međuvođe; opština Kozarska Dubica,,public,45.12740,16.74938
Кај Авионите -- Битола,Bitola,Pelagonia,North Macedonia,7000,Europe,Кај Авионите; Градски парк; Битола,,public,41.01867,21.32928
Парк Авионче -- Скопје,Skopje,Skopje,North Macedonia,1000,Europe,Ново Лисиче; Општина Аеродром,,public,41.98957,21.47630
Spomen-avion u čast četiri pilota -- Kralje,Kralje,Andrijevica,Montenegro,84320,Europe,Klisura; selo Kralje; opština Andrijevica,https://www.toandrijevica.me/kulturna-ruta/4-selo-kralje/,public,42.73445,19.75698
Kalaja e Gjirokastrës -- Lockheed T-33,Gjirokastër,Gjirokastër County,Albania,6001,Europe,Kalaja e Gjirokastrës; Gjirokastër Castle,,public,40.07372,20.14010
Spomenik MiG-21 -- Kuçovë,Kuçovë,Berat County,Albania,5001,Europe,Kuçovë (Bashkia Dimal); near the air base road,,public,40.77808,19.88282
Baza Ajrore e Helikopterëve Farkë -- Tiranë,Tiranë,Tiranë County,Albania,1000,Europe,Farkë e Madhe; Baza Ajrore e Helikopterëve Farkë,https://aaf.mil.al/,restricted,41.31516,19.88030
Rinas -- Baza Ajrore e Tiranës; të ruajtura,Rinas,Tiranë County,Albania,1051,Europe,Aeroporti Ndërkombëtar i Tiranës Nënë Tereza; military side; Rinas,https://aaf.mil.al/,restricted,41.41200,19.71400
Hellenic Air Force Museum -- Dekelia/Tatoi,Acharnes,Attica,Greece,136 77,Europe,Dekelia Air Base (Tatoi); Leros Hangar,https://www.haf.gr/history/museum/,public,38.105614,23.778938
War Museum of Athens,Athens,Attica,Greece,106 76,Europe,Vasilissis Sofias Avenue / 2 Rizari Street,https://www.warmuseum.gr/,public,37.975338,23.744888
War Museum of Thessaloniki,Thessaloniki,Central Macedonia,Greece,540 13,Europe,Grigoriou Lampraki 4; Pedion tou Areos camp,https://warmuseum.gr/,public,40.624271,22.959875
War Museum of Chalkida,Chalkida,Central Greece,Greece,341 09,Europe,,https://warmuseum.gr/,public,38.458057,23.592989
Crete War Museum -- Chromonastiri,Chromonastiri,Crete,Greece,741 33,Europe,Chromonastiri; Rethymno,https://warmuseum.gr/en/rethymno-war-museum-branch-en/,public,35.325317,24.511623
War Museum of Kalamata,Kalamata,Peloponnese,Greece,241 00,Europe,,https://warmuseum.gr/,public,37.043015,22.115511
Hellenic Air Force Museum Larissa Annex,Larissa,Thessaly,Greece,413 36,Europe,Larissa Air Base; 110 Combat Wing / ATA,,restricted,39.643570,22.444405
Dekelia Air Base Gate Guards,Acharnes,Attica,Greece,136 77,Europe,Dekelia Air Base (Tatoi) main gate,,restricted,38.100697,23.779646
Fallen Aviators Memorial -- Tatoi,Acharnes,Attica,Greece,136 77,Europe,Dekelia Air Base (Tatoi); Μνημείο Πεσόντων Αεροπόρων,,restricted,38.103439,23.777578
Tanagra Air Base Gate Guardian,Schimatari,Central Greece,Greece,,Europe,Tanagra Air Base (114 Combat Wing),,restricted,38.339645,23.576910
Tanagra Air Base Display Line,Tanagra,Central Greece,Greece,320 09,Europe,Tanagra Air Base (114 Combat Wing),,restricted,38.337666,23.548698
Elefsina Air Base Gate Guards,Elefsina,Attica,Greece,190 18,Europe,Elefsina Air Base (112 Combat Wing),,restricted,38.075169,23.541460
Elefsis Heritage Park,Elefsina,Attica,Greece,190 18,Europe,Elefsina Air Base heritage park,,restricted,38.079422,23.542377
Sedes Air Base Display Line,Thermi,Central Macedonia,Greece,570 01,Europe,Sedes Air Base; Thessaloniki,,restricted,40.537731,23.023844
Sedes Air Base RF-84F,Thermi,Central Macedonia,Greece,570 01,Europe,Sedes Air Base; Thessaloniki,,restricted,40.538506,23.021582
Larissa Air Base Sikorsky H-19,Larissa,Thessaly,Greece,415 00,Europe,Larissa Air Base,,restricted,39.717529,22.462727
Nea Anchialos Air Base Display Line,Nea Anchialos,Thessaly,Greece,371 00,Europe,Nea Anchialos Air Base (111 Combat Wing),,restricted,39.227512,22.794685
Andravida Air Base Display Line,Andravida,Western Greece,Greece,270 51,Europe,Andravida Air Base (117 Combat Wing) HQ gate,,restricted,37.921288,21.282845
Araxos Air Base Display Line,Araxos,Western Greece,Greece,,Europe,Araxos Air Base (116 Combat Wing); 335 Mira area,,restricted,38.160126,21.423353
Agrinio Air Base F-104,Agrinio,Western Greece,Greece,300 27,Europe,Agrinio Air Base; road to the Starfighter storage area,,restricted,38.604786,21.366219
Souda Air Base Display Line,Souda,Crete,Greece,735 00,Europe,Souda Air Base (115 Combat Wing),,restricted,35.522938,24.143776
Souda Air Base F-84F,Souda,Crete,Greece,735 00,Europe,Souda Air Base (115 Combat Wing),,restricted,35.532410,24.129932
Souda F-4E Memorial -- Anemomili,Pazinos,Crete,Greece,735 00,Europe,Anemomili; near Souda Air Base,,public,35.514297,24.129034
Skyros Air Base F-84F,Skyros,Central Greece,Greece,,Europe,Skyros Air Base,,restricted,38.967369,24.481535
Skyros Air Base T-33A,Skyros,Central Greece,Greece,,Europe,Skyros Air Base,,restricted,38.970272,24.478254
Limnos Air Base Gate Guards,Limnos,Northern Aegean,Greece,814 01,Europe,Limnos-Varos Air Base,,restricted,39.931774,25.243120
Tripoli Air Base Gate Guards,Tripoli,Peloponnese,Greece,652 52,Europe,Tripoli Air Base (124 Basic Training Wing) gate,,restricted,37.524429,22.397089
Tripoli Air Base F-104G -- 124 Wing,Tripoli,Peloponnese,Greece,652 52,Europe,Tripoli Air Base (124 Basic Training Wing),,restricted,37.527901,22.398291
