manufacturer,model,variant,tail_number,model_name,aircraft_name,aircraft_type,wing_type,military_civilian,role_type,year_built,description,aliases,museum_name,display_status
Mikoyan-Gurevich,MiG-3,,,,,fixed_wing,monoplane,military,fighter,,,MiG3,Central Air Force Museum,on_display
Mikoyan-Gurevich,MiG-9,,01,Fargo,,fixed_wing,monoplane,military,fighter,,,MiG9,Central Air Force Museum,on_display
Mikoyan-Gurevich,MiG-15,,,Fagot,,fixed_wing,monoplane,military,fighter,,,MiG15,Central Air Force Museum,under_restoration
Mikoyan-Gurevich,MiG-15,bis ISh,27,Fagot,,fixed_wing,monoplane,military,ground_attack,,,MiG15,Central Air Force Museum,on_display
Mikoyan-Gurevich,MiG-15,UTI,03,Midget,,fixed_wing,monoplane,military,trainer,,,MiG15; MiG15UTI,Central Air Force Museum,on_display
Mikoyan-Gurevich,MiG-17,,01,Fresco,,fixed_wing,monoplane,military,fighter,,,MiG17,Central Air Force Museum,on_display
Mikoyan-Gurevich,MiG-19,PM,11,Farmer,,fixed_wing,monoplane,military,fighter,,,MiG19; MiG19PM,Central Air Force Museum,on_display
Mikoyan-Gurevich,MiG-21,bis,48,Fishbed,,fixed_wing,monoplane,military,fighter,,,MiG21; MiG21bis,Central Air Force Museum,on_display
Mikoyan-Gurevich,MiG-21,I,21,Analog,,fixed_wing,monoplane,military,experimental,,Tu-144 wing test analog,MiG21; MiG21I,Central Air Force Museum,on_display
Mikoyan-Gurevich,MiG-21,PFS,93,Fishbed,,fixed_wing,monoplane,military,fighter,,museum also calls it MiG-21S,MiG21; MiG21PFS,Central Air Force Museum,on_display
Mikoyan-Gurevich,MiG-23,23-11,231,,,fixed_wing,monoplane,military,experimental,,swept-wing prototype,MiG23,Central Air Force Museum,on_display
Mikoyan-Gurevich,MiG-23,BM,01,Flogger,,fixed_wing,monoplane,military,ground_attack,,,MiG23; MiG23BM,Central Air Force Museum,on_display
Mikoyan-Gurevich,MiG-23,MLD,19,Flogger,,fixed_wing,monoplane,military,fighter,,,MiG23; MiG23MLD,Central Air Force Museum,on_display
Mikoyan-Gurevich,MiG-25,R,02,Foxbat,,fixed_wing,monoplane,military,recon,,,MiG25; MiG25R,Central Air Force Museum,under_restoration
Mikoyan-Gurevich,MiG-25,PD,04,Foxbat,,fixed_wing,monoplane,military,fighter,,,MiG25; MiG25PD,Central Air Force Museum,on_display
Mikoyan-Gurevich,MiG-25,RB,25,Foxbat-B,,fixed_wing,monoplane,military,recon,,,MiG25; MiG25RB,Central Air Force Museum,on_display
Mikoyan-Gurevich,MiG-27,,01,Flogger-D,,fixed_wing,monoplane,military,ground_attack,,,MiG27,Central Air Force Museum,on_display
Mikoyan-Gurevich,MiG-29,9-12,01,Fulcrum,,fixed_wing,monoplane,military,fighter,,,MiG29,Central Air Force Museum,on_display
