manufacturer,model,variant,tail_number,model_name,aircraft_name,aircraft_type,wing_type,military_civilian,role_type,year_built,description,aliases,museum_name,display_status
Mil,Mi-10,K,RA-06109,Harke,,rotary_wing,,civilian,transport,,"Flying crane. Large open-air technical museum founded by AvtoVAZ, holding aircraft, armour, rail equipment, missiles and the Project 641B submarine B-307. Free access. Airframe data from the russianplanes.net museum register (museum 65). Construction number 5680102K.",Mi10; Mi10K; c/n 5680102K,Sakharov Park Complex of Technology History,on_display
Mil,Mi-8,T,75,Hip,,rotary_wing,,military,transport,,"Wears bort 75 yellow. Large open-air technical museum founded by AvtoVAZ, holding aircraft, armour, rail equipment, missiles and the Project 641B submarine B-307. Free access. Airframe data from the russianplanes.net museum register (museum 65).",Mi8; Mi8T,Sakharov Park Complex of Technology History,on_display
Mil,Mi-2,,45,Hoplite,,rotary_wing,,military,utility,,"Wears bort 45 yellow. Large open-air technical museum founded by AvtoVAZ, holding aircraft, armour, rail equipment, missiles and the Project 641B submarine B-307. Free access. Airframe data from the russianplanes.net museum register (museum 65). Construction number 545313087.",Mi2; c/n 545313087,Sakharov Park Complex of Technology History,on_display
Mil,Mi-26,,,Halo,,rotary_wing,,military,transport,,"Wears bort 04 yellow. Large open-air technical museum founded by AvtoVAZ, holding aircraft, armour, rail equipment, missiles and the Project 641B submarine B-307. Free access. Airframe data from the russianplanes.net museum register (museum 65). Construction number 34001212019. Wears bort number 04; recorded without a tail number because another airframe of this type in the database already carries it.",Mi26; c/n 34001212019; 04,Sakharov Park Complex of Technology History,on_display
Mil,Mi-6,,37,Hook,,rotary_wing,,military,transport,,"Wears bort 37. Large open-air technical museum founded by AvtoVAZ, holding aircraft, armour, rail equipment, missiles and the Project 641B submarine B-307. Free access. Airframe data from the russianplanes.net museum register (museum 65). Construction number 56822004V.",Mi6; c/n 56822004V,Sakharov Park Complex of Technology History,on_display
Mil,Mi-24,V,,Hind,,rotary_wing,,military,ground_attack,,"No bort number recorded. Large open-air technical museum founded by AvtoVAZ, holding aircraft, armour, rail equipment, missiles and the Project 641B submarine B-307. Free access. Airframe data from the russianplanes.net museum register (museum 65). Construction number 3532423913241.",Mi24; Mi24V; c/n 3532423913241,Sakharov Park Complex of Technology History,on_display
Kamov,Ka-27,PL,26,Helix,,rotary_wing,,military,other,,"Anti-submarine variant. Wears bort 26. Large open-air technical museum founded by AvtoVAZ, holding aircraft, armour, rail equipment, missiles and the Project 641B submarine B-307. Free access. Airframe data from the russianplanes.net museum register (museum 65). Construction number 52350018202.",Ka27; Ka27PL; c/n 52350018202,Sakharov Park Complex of Technology History,on_display
Mikoyan-Gurevich,MiG-25,RU,,Foxbat,,fixed_wing,monoplane,military,trainer,,"Wears bort 25. Large open-air technical museum founded by AvtoVAZ, holding aircraft, armour, rail equipment, missiles and the Project 641B submarine B-307. Free access. Airframe data from the russianplanes.net museum register (museum 65). Construction number 220185546. Wears bort number 25; recorded without a tail number because another airframe of this type in the database already carries it.",MiG25; MiG25RU; c/n 220185546; 25,Sakharov Park Complex of Technology History,on_display
Mikoyan-Gurevich,MiG-31,,20,Foxhound,,fixed_wing,monoplane,military,fighter,,"Wears bort 20 blue. Large open-air technical museum founded by AvtoVAZ, holding aircraft, armour, rail equipment, missiles and the Project 641B submarine B-307. Free access. Airframe data from the russianplanes.net museum register (museum 65). Construction number 39700107711.",MiG31; c/n 39700107711,Sakharov Park Complex of Technology History,on_display
Mikoyan-Gurevich,MiG-23,M,141,Flogger,,fixed_wing,monoplane,military,fighter,,"Wears bort 141. Previously held at the Samara aerospace university training airfield at Smyshlyaevka, where russianplanes.net now records it as gone. Large open-air technical museum founded by AvtoVAZ, holding aircraft, armour, rail equipment, missiles and the Project 641B submarine B-307. Free access. Airframe data from the russianplanes.net museum register (museum 65). Construction number 021001104.",MiG23; MiG23M; c/n 021001104,Sakharov Park Complex of Technology History,on_display
Mikoyan-Gurevich,MiG-27,M,06,Flogger,,fixed_wing,monoplane,military,ground_attack,,"Wears bort 06. Large open-air technical museum founded by AvtoVAZ, holding aircraft, armour, rail equipment, missiles and the Project 641B submarine B-307. Free access. Airframe data from the russianplanes.net museum register (museum 65). Construction number 83712501156.",MiG27; MiG27M; c/n 83712501156,Sakharov Park Complex of Technology History,on_display
Mikoyan-Gurevich,MiG-21,UM,,Fishbed,,fixed_wing,monoplane,military,trainer,,"No bort number recorded. Large open-air technical museum founded by AvtoVAZ, holding aircraft, armour, rail equipment, missiles and the Project 641B submarine B-307. Free access. Airframe data from the russianplanes.net museum register (museum 65). Construction number 516951016.",MiG21; MiG21UM; c/n 516951016,Sakharov Park Complex of Technology History,on_display
Mikoyan-Gurevich,MiG-15,UTI,,Midget,,fixed_wing,monoplane,military,trainer,,"No bort number recorded. Large open-air technical museum founded by AvtoVAZ, holding aircraft, armour, rail equipment, missiles and the Project 641B submarine B-307. Free access. Airframe data from the russianplanes.net museum register (museum 65). Construction number 22100.",MiG15; MiG15UTI; c/n 22100,Sakharov Park Complex of Technology History,on_display
Mikoyan-Gurevich,MiG-29,,,Fulcrum,,fixed_wing,monoplane,military,fighter,,"No bort number recorded. Large open-air technical museum founded by AvtoVAZ, holding aircraft, armour, rail equipment, missiles and the Project 641B submarine B-307. Free access. Airframe data from the russianplanes.net museum register (museum 65). Construction number 2960507700.",MiG29; c/n 2960507700,Sakharov Park Complex of Technology History,on_display
Aero,L-39,C,102,Albatros,,fixed_wing,monoplane,military,trainer,,"Wears bort 102 white. Large open-air technical museum founded by AvtoVAZ, holding aircraft, armour, rail equipment, missiles and the Project 641B submarine B-307. Free access. Airframe data from the russianplanes.net museum register (museum 65). Construction number 843038.",L39; L39C; c/n 843038,Sakharov Park Complex of Technology History,on_display
