manufacturer,model,variant,tail_number,model_name,aircraft_name,aircraft_type,wing_type,military_civilian,role_type,year_built,description,aliases,museum_name,display_status
Yakovlev,Yak-38,,,Forger,,fixed_wing,monoplane,military,fighter,,"Naval VTOL attack fighter, construction number recorded by russianplanes.net as 797786x3010xx with the final digits unread. Carries no bort number. Listed as a current exhibit in the russianplanes.net museum register, read September 2026. A second Yak-38 that stood here wearing ""60 white"" (c/n 7977864060699) has left the collection.",Yak38; c/n 797786x3010xx,Technical Museum of Vadim Zadorozhny,on_display
Yakovlev,Yak-141,,75,Freestyle,,fixed_wing,monoplane,military,experimental,,"First flying prototype, izdeliye 48-2, the aircraft shown at Farnborough in 1992. Transferred from the Yakovlev OKB museum in 2009. Displayed in its old scheme with bort 75 and mock-ups of R-73 and R-27R missiles on the underwing pylons (kpopov.ru, updated 2021; russianplanes.net museum register, read September 2026).",Yak141; Yak-41M; Yak41M; izdeliye 48-2,Technical Museum of Vadim Zadorozhny,on_display
Tupolev,Tu-143,,,Reys,,fixed_wing,monoplane,military,drone,,VR-3 Reys reconnaissance drone. Brought from Khodynka Field; was still unrestored when photographed in 2016.,Tu143,Technical Museum of Vadim Zadorozhny,on_display
Mikoyan-Gurevich,MiG-21,SMT,71,Fishbed,,fixed_wing,monoplane,military,fighter,,"Works number 500AT15, series number 1615. Ex-Khodynka Field. Wore ""59 red"" when photographed in August 2019 and ""71 blue"" in the current russianplanes.net record.",MiG21; MiG21SMT; c/n 500AT15; 59 red,Technical Museum of Vadim Zadorozhny,on_display
Mikoyan-Gurevich,MiG-19,SV,,Farmer,,fixed_wing,monoplane,military,fighter,1956,"High-altitude MiG-19SV, works number 0615337. Moved half-dismantled from Khodynka Field to the museum in 2012 (kpopov.ru). Year given as the MiG-19SV production year cited by kpopov.ru for this sub-type, not from a nameplate - treat with caution. Wears bort number 11; recorded without a tail number because another airframe of this type in the database already carries it.",MiG19; MiG19SV; c/n 0615337; 11,Technical Museum of Vadim Zadorozhny,on_display
Yakovlev,Yak-28,P,52,Firebar,,fixed_wing,monoplane,military,fighter,,"Interceptor, works number 0915321. Photographed at the museum as ""52 red"" in August 2019 and still carried in the russianplanes.net museum register, read September 2026.",Yak28; Yak28P; c/n 0915321,Technical Museum of Vadim Zadorozhny,on_display
Mil,Mi-1,U,07,Hare,,rotary_wing,,military,trainer,,"Training version of the Mi-1, bort ""07 white"".",Mi1; Mi1U,Technical Museum of Vadim Zadorozhny,on_display
Yakovlev,Yak-25,M,25,Flashlight,,fixed_wing,monoplane,military,fighter,,"Interceptor, serial number 1819.",Yak25; Yak25M; c/n 1819,Technical Museum of Vadim Zadorozhny,on_display
Mil,Mi-24,D,10,Hind,,rotary_wing,,military,ground_attack,,"Export-standard Mi-25 airframe, works number 35324246003035. At Khodynka Field until 2012.",Mi24; Mi24D; Mi-25; Mi25; c/n 35324246003035,Technical Museum of Vadim Zadorozhny,on_display
Sukhoi,Su-24,,73,Fencer,,fixed_wing,monoplane,military,bomber,,"Works number 2615334, recorded by kpopov.ru as requiring confirmation because no data plate was found. Served with the 1st Guards Bomber Regiment at Lebyazhye, then 559 BAP at Morozovsk; handed to the museum in kit form and reassembled, an intermediate assembly stage being photographed in June 2018.",Su24; c/n 2615334,Technical Museum of Vadim Zadorozhny,on_display
Yakovlev,AIR-1,,R-RAIR,,,fixed_wing,biplane,civilian,private,,Full-scale reproduction of Yakovlev's first aircraft of 1927. Not an original airframe.,AIR1; RRAIR,Technical Museum of Vadim Zadorozhny,on_display
Yakovlev,Yak-15,,37,Feather,,fixed_wing,monoplane,military,fighter,,"Works number 310024, bort ""37 yellow"". Displayed indoors.",Yak15; c/n 310024,Technical Museum of Vadim Zadorozhny,on_display
Yakovlev,UT-2,M,3,Mink,,fixed_wing,monoplane,military,trainer,,"Bort ""3 yellow"", displayed indoors.",UT2; UT2M,Technical Museum of Vadim Zadorozhny,on_display
Yakovlev,Pchela-1,,10,,,fixed_wing,monoplane,military,drone,,"Stroy-P system reconnaissance drone, works number 611-4, bort ""10 blue"".",Pchela1; c/n 611-4,Technical Museum of Vadim Zadorozhny,on_display
Ilyushin,Il-2,,,,,fixed_wing,monoplane,military,ground_attack,,"Recovered wreck under long-term restoration; recorded by russianplanes.net as fragments rather than a complete airframe. Raised from Lake Krivoye near Safonovo, Murmansk Oblast, in 2012 together with the museum's Yak-1.",Il2,Technical Museum of Vadim Zadorozhny,under_restoration
Yakovlev,Yak-1,,,,,fixed_wing,monoplane,military,fighter,,"Raised from Lake Krivoye near Safonovo-1 (Severomorsk-2 airfield), Murmansk Oblast, on 10 June 2012, from the 20th IAP of the Northern Fleet air force. Restored to static condition and displayed in the Sokoly Rossii hall.",Yak1,Technical Museum of Vadim Zadorozhny,on_display
