manufacturer,model,variant,tail_number,model_name,aircraft_name,aircraft_type,wing_type,military_civilian,role_type,year_built,description,aliases,museum_name,display_status
Tupolev,Tu-143,,,Reys,,fixed_wing,monoplane,military,drone,,"Open-air aviation display at the 929th State Flight Test Centre, Akhtubinsk; the site sits inside an active test establishment and is not freely accessible. russianplanes.net monument and registry cards, checked September 2026.",Tu143,Akhtubinsk Flight Test Centre Aviation Museum,on_display
Mikoyan-Gurevich,MiG-21,UM,,Mongol,,fixed_wing,monoplane,military,trainer,,"Open-air aviation display at the 929th State Flight Test Centre, Akhtubinsk; the site sits inside an active test establishment and is not freely accessible. russianplanes.net monument and registry cards, checked September 2026. Wears bort number 21; recorded without a tail number because another airframe of this type in the database already carries it.",MiG21; MiG21UM; 21,Akhtubinsk Flight Test Centre Aviation Museum,on_display
Yakovlev,Yak-40,,05,Codling,,fixed_wing,monoplane,civilian,transport,1970,"Built 1970; presented in 1973 to the Yakovlev OKB test pilot training centre and flown until 1993. A museum exhibit since 2010. Open-air aviation display at the 929th State Flight Test Centre, Akhtubinsk; the site sits inside an active test establishment and is not freely accessible. russianplanes.net monument and registry cards, checked September 2026.",Yak40; c/n 9041015,Akhtubinsk Flight Test Centre Aviation Museum,on_display
Mil,Mi-2,,,Hoplite,,rotary_wing,,military,utility,1983,"Open-air aviation display at the 929th State Flight Test Centre, Akhtubinsk; the site sits inside an active test establishment and is not freely accessible. russianplanes.net monument and registry cards, checked September 2026. Wears bort number 02; recorded without a tail number because another airframe of this type in the database already carries it.",Mi2; c/n 548044023; 02,Akhtubinsk Flight Test Centre Aviation Museum,on_display
Mil,Mi-24,A,,Hind,,rotary_wing,,military,ground_attack,,"Open-air aviation display at the 929th State Flight Test Centre, Akhtubinsk; the site sits inside an active test establishment and is not freely accessible. russianplanes.net monument and registry cards, checked September 2026. Wears bort number 24; recorded without a tail number because another airframe of this type in the database already carries it.",Mi24; Mi24A; 24,Akhtubinsk Flight Test Centre Aviation Museum,on_display
Yakovlev,Yak-28,P,28,Firebar,,fixed_wing,monoplane,military,fighter,,"Open-air aviation display at the 929th State Flight Test Centre, Akhtubinsk; the site sits inside an active test establishment and is not freely accessible. russianplanes.net monument and registry cards, checked September 2026.",Yak28; Yak28P,Akhtubinsk Flight Test Centre Aviation Museum,on_display
Mikoyan-Gurevich,MiG-15,,,Fagot,,fixed_wing,monoplane,military,fighter,,"Open-air aviation display at the 929th State Flight Test Centre, Akhtubinsk; the site sits inside an active test establishment and is not freely accessible. russianplanes.net monument and registry cards, checked September 2026. Wears bort number 15; recorded without a tail number because another airframe of this type in the database already carries it.",MiG15; 15,Akhtubinsk Flight Test Centre Aviation Museum,on_display
Mikoyan-Gurevich,MiG-17,,17,Fresco,,fixed_wing,monoplane,military,fighter,,"Open-air aviation display at the 929th State Flight Test Centre, Akhtubinsk; the site sits inside an active test establishment and is not freely accessible. russianplanes.net monument and registry cards, checked September 2026.",MiG17,Akhtubinsk Flight Test Centre Aviation Museum,on_display
Sukhoi,Su-7,U,07,Moujik,,fixed_wing,monoplane,military,trainer,,"Open-air aviation display at the 929th State Flight Test Centre, Akhtubinsk; the site sits inside an active test establishment and is not freely accessible. russianplanes.net monument and registry cards, checked September 2026.",Su7; Su7U,Akhtubinsk Flight Test Centre Aviation Museum,on_display
Sukhoi,Su-24,,24,Fencer,,fixed_wing,monoplane,military,bomber,,"Open-air aviation display at the 929th State Flight Test Centre, Akhtubinsk; the site sits inside an active test establishment and is not freely accessible. russianplanes.net monument and registry cards, checked September 2026.",Su24,Akhtubinsk Flight Test Centre Aviation Museum,on_display
Lavochkin,La-17,K,,,,fixed_wing,monoplane,military,drone,,"Target drone. Open-air aviation display at the 929th State Flight Test Centre, Akhtubinsk; the site sits inside an active test establishment and is not freely accessible. russianplanes.net monument and registry cards, checked September 2026.",La17; La17K,Akhtubinsk Flight Test Centre Aviation Museum,on_display
Yakovlev,Pchela-1,,16,,,fixed_wing,monoplane,military,drone,,"Reconnaissance UAV of the Stroy-P system, displayed indoors. Open-air aviation display at the 929th State Flight Test Centre, Akhtubinsk; the site sits inside an active test establishment and is not freely accessible. russianplanes.net monument and registry cards, checked September 2026.",Pchela1; Pchela1T,Akhtubinsk Flight Test Centre Aviation Museum,on_display
Aero,L-29,,45,Delfin,,fixed_wing,monoplane,military,trainer,,"Open-air aviation display at the 929th State Flight Test Centre, Akhtubinsk; the site sits inside an active test establishment and is not freely accessible. russianplanes.net monument and registry cards, checked September 2026.",L29,Akhtubinsk Flight Test Centre Aviation Museum,on_display
