manufacturer,model,variant,tail_number,model_name,aircraft_name,aircraft_type,wing_type,military_civilian,role_type,year_built,description,aliases,museum_name,display_status
Mikoyan-Gurevich,MiG-21,PFS,,Fishbed,,fixed_wing,monoplane,military,fighter,1965,"UGMK Museum Complex, Verkhnyaya Pyshma. russianplanes.net monument and registry cards, checked September 2026. Wears bort number 01; recorded without a tail number because another airframe of this type in the database already carries it.",MiG21; MiG21PFS; c/n 94212808; 01,Battle Glory of the Urals Museum of Military Equipment,on_display
Aero,L-39,C,,Albatros,,fixed_wing,monoplane,military,trainer,1987,"No bort number recorded. UGMK Museum Complex, Verkhnyaya Pyshma. russianplanes.net monument and registry cards, checked September 2026.",L39; L39C; c/n 734041,Battle Glory of the Urals Museum of Military Equipment,on_display
Sukhoi,Su-24,,45,Fencer,,fixed_wing,monoplane,military,bomber,,"UGMK Museum Complex, Verkhnyaya Pyshma. russianplanes.net monument and registry cards, checked September 2026.",Su24; c/n 1915319,Battle Glory of the Urals Museum of Military Equipment,on_display
Polikarpov,I-16,,,Rata,,fixed_wing,monoplane,military,fighter,,"Modern full-scale reproduction rather than a wartime airframe; russianplanes carries a placeholder construction number and a build date around 2000, so no year_built is claimed here. Previously displayed as 34 red. UGMK Museum Complex, Verkhnyaya Pyshma. russianplanes.net monument and registry cards, checked September 2026.",I16,Battle Glory of the Urals Museum of Military Equipment,on_display
Polikarpov,I-16,,13,Rata,,fixed_wing,monoplane,military,fighter,,"Full-scale mockup, marked 13 white with the slogan ZA SSSR. Not an original airframe. UGMK Museum Complex, Verkhnyaya Pyshma. russianplanes.net monument and registry cards, checked September 2026.",I16,Battle Glory of the Urals Museum of Military Equipment,on_display
Mikoyan-Gurevich,MiG-31,,51,Foxhound,,fixed_wing,monoplane,military,fighter,,"UGMK Museum Complex, Verkhnyaya Pyshma. russianplanes.net monument and registry cards, checked September 2026.",MiG31; c/n 38400157193,Battle Glory of the Urals Museum of Military Equipment,on_display
Mil,Mi-8,IV,81,Hip,,rotary_wing,,military,electronic_warfare,1978,"UGMK Museum Complex, Verkhnyaya Pyshma. russianplanes.net monument and registry cards, checked September 2026.",Mi8; Mi8IV; c/n 9788605,Battle Glory of the Urals Museum of Military Equipment,on_display
Mil,Mi-2,,,Hoplite,,rotary_wing,,military,utility,1981,"No bort number recorded. UGMK Museum Complex, Verkhnyaya Pyshma. russianplanes.net monument and registry cards, checked September 2026.",Mi2; c/n 547416111,Battle Glory of the Urals Museum of Military Equipment,on_display
Polikarpov,U-2,,9,Mule,,fixed_wing,biplane,military,trainer,,"Full-scale mockup, not an original airframe. UGMK Museum Complex, Verkhnyaya Pyshma. russianplanes.net monument and registry cards, checked September 2026.",U2; Po-2; Po2,Battle Glory of the Urals Museum of Military Equipment,on_display
Ilyushin,Il-2,M,12,Bark,,fixed_wing,monoplane,military,ground_attack,1943,"Genuine wartime airframe built 10 January 1943 and delivered to 57 Pikirovochno-Shturmovoy Aviapolk of the Baltic Fleet air force (Grazhdanka, Borki, Priyutino, Bogoslovo and Seskar island). Recovered and restored for the museum. UGMK Museum Complex, Verkhnyaya Pyshma. russianplanes.net monument and registry cards, checked September 2026.",Il2; Il2M; c/n 1874839,Battle Glory of the Urals Museum of Military Equipment,on_display
Mikoyan-Gurevich,MiG-3,,5,,,fixed_wing,monoplane,military,fighter,,"Full-scale mockup, not an original airframe. First of three MiG-3 exhibits. UGMK Museum Complex, Verkhnyaya Pyshma. russianplanes.net monument and registry cards, checked September 2026.",MiG3; first of three,Battle Glory of the Urals Museum of Military Equipment,on_display
Yakovlev,Yak-1,B,44,,,fixed_wing,monoplane,military,fighter,,"Full-scale mockup, not an original airframe. UGMK Museum Complex, Verkhnyaya Pyshma. russianplanes.net monument and registry cards, checked September 2026.",Yak1; Yak1B,Battle Glory of the Urals Museum of Military Equipment,on_display
